Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
91,,Marcedes LewisM. Lewis GB,11,76,108,92.9,9.3,79.0,-12.0
92,,Antony AuclairA. Auclair TB,7,79,135,93.6,16.0,155.0,+63.0
93,,Scott SimonsonS. Simonson NYG,11,77,103,88.4,8.5,180.0,+87.0
94,,Durham SmytheD. Smythe MIA,5,78,87,82.0,2.9,153.0,+59.0
95,,Derek CarrierD. Carrier OAK,6,80,103,94.5,6.0,70.0,-25.0
96,,Neal SterlingN. Sterling FA,,75,95,84.5,6.8,120.0,+24.0
97,,Darren FellsD. Fells HOU,10,66,118,97.1,16.2,107.0,+10.0
98,,Rico GathersR. Gathers CLE,7,73,116,86.8,15.0,108.0,+10.0
99,,Eric SaubertE. Saubert NE,10,43,88,78.2,6.7,111.0,+12.0
100,,Eric TomlinsonE. Tomlinson NYJ,4,57,110,88.8,17.6,109.0,+9.0
101,,Clive WalfordC. Walford MIA,5,74,92,82.6,5.9,168.0,+67.0
102,,David MorganD. Morgan MIN,12,80,139,99.7,16.4,101.0,-1.0
103,,Chris ManhertzC. Manhertz CAR,7,82,123,103.9,10.7,103.0,0.0
104,,Deon YelderD. Yelder KC,12,69,94,87.6,9.4,75.0,-29.0
105,,Ross DwelleyR. Dwelley SF,4,64,106,87.8,14.2,138.0,+33.0
106,,Lee SmithL. Smith BUF,6,52,100,77.8,17.7,129.0,+23.0
107,,Kaden SmithK. Smith SF,4,46,114,97.3,14.5,100.0,-7.0
108,,Ben BrauneckerB. Braunecker CHI,6,89,111,97.7,7.2,145.0,+37.0
109,,Logan ThomasL. Thomas DET,5,84,107,93.2,7.9,165.0,+56.0
110,,Richard RodgersR. Rodgers PHI,10,90,119,102.7,7.8,105.0,-5.0
111,,MyCole PruittM. Pruitt TEN,11,83,105,98.0,4.0,146.0,+35.0
112,,Robert TonyanR. Tonyan GB,11,84,105,98.4,5.6,90.0,-22.0
113,,Daniel BrownD. Brown NYJ,4,42,59,50.5,8.5,69.0,-44.0
114,,Isaac NautaI. Nauta DET,5,59,119,91.3,22.8,83.0,-31.0
115,,Alize MackA. Mack NO,9,50,115,99.8,21.4,81.0,-34.0
116,,Sean CulkinS. Culkin LAC,12,86,116,106.0,7.3,140.0,+24.0
Tier 10,
117,,Caleb WilsonC. Wilson ARI,12,67,109,86.7,17.2,106.0,-11.0
118,,Ben KoyackB. Koyack JAC,10,77,102,87.3,10.7,172.0,+54.0
119,,Joshua PerkinsJ. Perkins PHI,10,79,113,101.8,13.7,86.0,-33.0
120,,C.J. ConradC. Conrad NYG,11,44,127,92.0,35.1,123.0,+3.0
121,,Johnny MundtJ. Mundt LAR,9,84,142,112.0,19.6,137.0,+16.0
122,,Michael RobertsM. Roberts FA,,72,85,78.5,6.5,152.0,+30.0
123,,Tommy SweeneyT. Sweeney BUF,6,72,132,99.3,24.8,84.0,-39.0
124,,A.J. DerbyA. Derby NO,9,80,102,91.0,11.0,173.0,+49.0
125,,Ryan IzzoR. Izzo MIN,12,92,97,94.5,2.5,64.0,-61.0
126,,Ross TravisR. Travis IND,6,106,130,117.3,9.1,134.0,+8.0
127,,David WellsD. Wells FA,,86,137,116.0,21.8,,
128,,Dax RaymondD. Raymond CHI,6,89,131,114.7,18.4,,
129,,Jerell AdamsJ. Adams HOU,10,106,108,107.0,1.0,89.0,-40.0
Tier 11,
130,,Garrett GriffinG. Griffin NO,9,115,120,117.5,2.5,117.0,-13.0
131,,Keenan BrownK. Brown LAR,9,120,129,124.5,4.5,,
