Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
70,,Malcolm BrownM. Brown LAR,9,60,91,70.8,6.2,68.0,-2.0
71,,Devin SingletaryD. Singletary BUF,6,44,104,66.3,13.7,50.0,-21.0
72,,Spencer WareS. Ware IND,6,47,80,68.5,9.4,79.0,+7.0
73,,Corey ClementC. Clement PHI,10,56,89,74.8,6.4,102.0,+29.0
74,,Jordan WilkinsJ. Wilkins IND,6,57,86,73.5,5.3,111.0,+37.0
75,,Doug MartinD. Martin OAK,6,49,90,69.8,11.8,87.0,+12.0
76,,Justice HillJ. Hill BAL,8,39,104,68.7,14.8,58.0,-18.0
77,,Justin JacksonJ. Jackson LAC,12,66,89,74.3,4.4,94.0,+17.0
78,,Damien HarrisD. Harris NE,10,45,105,70.9,13.9,54.0,-24.0
79,,Devontae BookerD. Booker DEN,10,45,108,80.3,8.7,83.0,+4.0
80,,John KellyJ. Kelly LAR,9,69,96,80.2,5.9,110.0,+30.0
81,,Wendell SmallwoodW. Smallwood PHI,10,58,95,80.3,7.0,86.0,+5.0
82,,Wayne GallmanW. Gallman NYG,11,69,98,82.2,5.3,105.0,+23.0
Tier 9,
83,,Alexander MattisonA. Mattison MIN,12,47,108,74.3,15.1,61.0,-22.0
84,,Alfred BlueA. Blue JAC,10,70,115,88.1,9.0,95.0,+11.0
85,,Ty MontgomeryT. Montgomery NYJ,4,58,114,85.6,8.9,104.0,+19.0
86,,Jeff WilsonJ. Wilson SF,4,76,107,88.8,7.5,115.0,+29.0
87,,Ryquell ArmsteadR. Armstead JAC,10,43,109,77.9,15.5,85.0,-2.0
88,,Ameer AbdullahA. Abdullah MIN,12,73,121,91.6,10.6,131.0,+43.0
89,,Mike WeberM. Weber DAL,8,63,100,82.9,9.7,75.0,-14.0
90,,Trenton CannonT. Cannon NYJ,4,73,109,92.5,7.6,127.0,+37.0
91,,Alex CollinsA. Collins FA,,50,120,77.1,16.0,90.0,-1.0
92,,Zach ZennerZ. Zenner DET,5,74,126,94.5,9.3,109.0,+17.0
93,,Cameron Artis-PayneC. Artis-Payne CAR,7,75,114,96.7,8.2,,
94,,Benny Snell Jr.B. Snell PIT,7,60,107,85.2,9.5,70.0,-24.0
95,,Rod SmithR. Smith NYG,11,60,100,87.9,8.2,119.0,+24.0
96,,Marcus MurphyM. Murphy BUF,6,80,113,97.2,7.2,,
97,,Cordarrelle PattersonC. Patterson CHI,6,36,92,78.9,7.5,,
98,,Bilal PowellB. Powell FA,,41,119,85.9,13.7,99.0,+1.0
99,,Isaiah CrowellI. Crowell OAK,6,37,84,60.6,11.0,63.0,-36.0
100,,LeGarrette BlountL. Blount FA,,68,118,95.4,10.4,116.0,+16.0
101,,Mark WaltonM. Walton MIA,5,81,124,93.7,13.0,,
102,,Darren SprolesD. Sproles FA,,52,123,90.6,16.4,,
103,,Boston ScottB. Scott PHI,10,78,112,99.5,7.0,124.0,+21.0
Tier 10,
104,,Darwin ThompsonD. Thompson KC,12,50,69,61.2,7.5,78.0,-26.0
105,,Javorius AllenJ. Allen FA,,48,121,91.7,13.5,100.0,-5.0
106,,Trayveon WilliamsT. Williams CIN,9,65,116,93.6,11.0,71.0,-35.0
107,,Bryce LoveB. Love WAS,10,68,111,92.1,9.9,62.0,-45.0
108,,Chris IvoryC. Ivory FA,,55,107,92.6,8.5,114.0,+6.0
109,,Darrel WilliamsD. Williams KC,12,79,117,102.3,6.9,128.0,+19.0
110,,Corey GrantC. Grant FA,,80,125,96.0,11.3,129.0,+19.0
111,,Rodney AndersonR. Anderson CIN,9,67,118,97.6,11.0,66.0,-45.0
112,,Brian HillB. Hill ATL,9,77,104,93.6,8.6,118.0,+6.0
113,,Myles GaskinM. Gaskin MIA,5,56,112,94.6,9.3,82.0,-31.0
114,,Marshawn LynchM. Lynch FA,,32,98,83.6,25.8,91.0,-23.0
115,,Alfred MorrisA. Morris FA,,72,128,104.3,12.9,,
116,,Dexter WilliamsD. Williams GB,11,61,119,97.7,14.2,92.0,-24.0
117,,Jeremy HillJ. Hill FA,,91,127,102.8,12.7,,
118,,Bruce AndersonB. Anderson TB,7,42,82,63.7,16.5,96.0,-22.0
119,,Jordan ScarlettJ. Scarlett CAR,7,51,99,81.0,18.0,125.0,+6.0
120,,Travis HomerT. Homer SEA,11,74,102,96.0,5.1,107.0,-13.0
121,,Chris Warren IIIC. Warren OAK,6,82,110,101.5,7.9,101.0,-20.0
122,,Jacquizz RodgersJ. Rodgers FA,,76,122,107.0,8.6,,
123,,Kyle JuszczykK. Juszczyk SF,4,64,108,99.4,6.4,113.0,-10.0
124,,DeAndre WashingtonD. Washington OAK,6,66,124,105.2,13.3,120.0,-4.0
Tier 11,
125,,Tony PollardT. Pollard DAL,8,71,99,85.0,14.0,98.0,-27.0
126,,C.J. ProsiseC. Prosise SEA,11,77,117,99.7,16.8,133.0,+7.0
127,,Robert KelleyR. Kelley FA,,65,117,91.0,26.0,,
128,,Qadree OllisonQ. Ollison ATL,9,87,97,92.0,5.0,97.0,-31.0
129,,Alex BarnesA. Barnes TEN,11,67,119,93.0,26.0,93.0,-36.0
130,,Mike BooneM. Boone MIN,12,76,112,94.0,18.0,123.0,-7.0
131,,Karan HigdonK. Higdon HOU,10,92,127,105.7,15.3,126.0,-5.0
132,,James WilliamsJ. Williams KC,12,84,108,96.0,12.0,103.0,-29.0
133,,Samaje PerineS. Perine WAS,10,95,116,107.3,9.0,130.0,-3.0
134,,Raheem MostertR. Mostert SF,4,97,104,100.5,3.5,,
135,,Charcandrick WestC. West FA,,102,103,102.5,0.5,,
136,,Roc ThomasR. Thomas MIN,12,112,114,113.0,1.0,,
137,,Elijah HolyfieldE. Holyfield CAR,7,113,118,115.5,2.5,74.0,-63.0
