Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
125,,Brian HillB. Hill ATL,9,72,127,103.2,14.6,125.0,0.0
126,,Qadree OllisonQ. Ollison ATL,9,66,101,95.6,4.3,93.0,-33.0
127,,Elijah HolyfieldE. Holyfield CAR,7,40,134,96.4,33.8,90.0,-37.0
128,,Karan HigdonK. Higdon HOU,10,86,107,98.2,7.9,108.0,-20.0
129,,J.D. McKissicJ. McKissic SEA,11,69,119,88.3,18.8,,
130,,C.J. ProsiseC. Prosise SEA,11,65,118,99.4,14.8,,
131,,Chris Warren IIIC. Warren OAK,6,90,129,114.4,9.0,113.0,-18.0
132,,T.J. LoganT. Logan ARI,12,93,118,106.4,8.0,,
133,,Devine OzigboD. Ozigbo NO,9,102,120,109.2,7.2,92.0,-41.0
134,,Jacquizz RodgersJ. Rodgers FA,,96,142,119.7,15.4,,
135,,Benny CunninghamB. Cunningham JAC,10,73,149,103.0,28.3,,
136,,Alex BarnesA. Barnes TEN,11,96,120,102.3,10.3,88.0,-48.0
137,,Marshawn LynchM. Lynch FA,,32,95,63.5,31.5,101.0,-36.0
138,,Samaje PerineS. Perine WAS,10,83,115,105.8,13.2,,
139,,Kapri BibbsK. Bibbs GB,11,82,124,108.5,15.9,114.0,-25.0
140,,Raheem MostertR. Mostert SF,4,105,116,108.8,4.5,,
141,,Roc ThomasR. Thomas MIN,12,96,115,109.3,7.7,,
142,,Kenneth FarrowK. Farrow MIA,5,88,114,102.3,10.8,,
143,,Dwayne WashingtonD. Washington NO,9,98,120,106.0,9.9,,
144,,Shaun WilsonS. Wilson TB,7,89,90,89.5,0.5,,
145,,Kenjon BarnerK. Barner ATL,9,92,136,108.3,19.7,,
146,,Robert KelleyR. Kelley FA,,65,119,92.0,27.0,,
147,,Alex ArmahA. Armah CAR,7,96,119,109.3,9.7,,
148,,James DevelinJ. Develin NE,10,92,101,96.5,4.5,,
149,,CJ HamC. Ham MIN,12,91,104,97.5,6.5,,
Tier 11,
150,,Andy JanovichA. Janovich DEN,10,99,110,104.5,5.5,,
151,,Charcandrick WestC. West FA,,104,142,119.7,16.2,,
152,,Taquan MizzellT. Mizzell CHI,6,110,138,119.7,13.0,,
153,,Darius JacksonD. Jackson DAL,8,105,112,108.5,3.5,,
154,,Tavon AustinT. Austin DAL,8,100,125,112.5,12.5,,
155,,Paul PerkinsP. Perkins NYG,11,93,139,116.0,23.0,,
156,,Jeremy McNicholsJ. McNichols TEN,11,118,122,120.0,2.0,,
157,,Elijhaa PennyE. Penny NYG,11,103,147,125.0,22.0,,
158,,Jonathan WilliamsJ. Williams IND,6,119,132,125.5,6.5,,
159,,Dontrell HilliardD. Hilliard CLE,7,115,141,128.0,13.0,,
160,,De'Angelo HendersonD. Henderson NYJ,4,120,145,132.5,12.5,,
