Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
116,,Laviska Shenault Jr.L. Shenault FA,,67,121,83.6,15.6
117,,Jalen ReagorJ. Reagor FA,,44,122,84.2,25.2
118,,Denzel MimsD. Mims FA,,58,119,77.2,22.7
119,,Michael Pittman Jr.M. Pittman FA,,78,90,86.3,4.9
120,,Hakeem ButlerH. Butler ARI,,81,125,99.4,14.9
121,,Riley RidleyR. Ridley CHI,,86,129,104.6,14.0
122,,Olabisi JohnsonO. Johnson MIN,,77,132,106.2,18.3
123,,Scott MillerS. Miller TB,,82,108,97.3,10.8
124,,Brandon AiyukB. Aiyuk FA,,79,88,84.3,3.9
125,,Tim PatrickT. Patrick DEN,,91,136,112.0,14.8
126,,Allen HurnsA. Hurns MIA,,99,130,112.0,12.5
127,,Tajae SharpeT. Sharpe MIN,,96,127,112.6,11.5
128,,Damiere ByrdD. Byrd NE,,104,189,127.4,31.5
Tier 11,
129,,Byron PringleB. Pringle KC,,97,151,124.4,20.5
130,,Cordarrelle PattersonC. Patterson CHI,,108,177,130.0,24.6
131,,Tyler JohnsonT. Johnson FA,,85,94,89.5,4.5
132,,Trey QuinnT. Quinn WAS,,109,201,136.2,33.0
133,,Rashard HigginsR. Higgins FA,,108,187,133.8,28.7
134,,KJ HamlerK. Hamler FA,,93,97,95.0,2.0
135,,Robert FosterR. Foster BUF,,116,145,129.0,10.6
136,,Chase ClaypoolC. Claypool FA,,98,104,101.0,3.0
137,,Marqise LeeM. Lee JAC,,109,138,124.8,13.4
138,,Antonio Gandy-GoldenA. Gandy-Golden FA,,106,107,106.5,0.5
139,,Jake KumerowJ. Kumerow GB,,111,149,129.3,16.1
140,,Donovan Peoples-JonesD. Peoples-Jones FA,,103,118,110.5,7.5
141,,Deon CainD. Cain PIT,,113,176,137.3,24.9
142,,Bryan EdwardsB. Edwards FA,,93,133,113.0,20.0
143,,Jakeem GrantJ. Grant MIA,,115,167,135.8,20.0
144,,Taywan TaylorT. Taylor CLE,,122,143,132.3,7.9
145,,Malik TurnerM. Turner FA,,87,185,136.0,49.0
146,,Chris HoganC. Hogan FA,,127,173,149.0,18.8
147,,Alex EricksonA. Erickson CIN,,129,146,137.5,8.5
