Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
98,,Dexter WilliamsD. Williams GB,11,66,114,86.0,13.3,78.0,-20.0
99,,Myles GaskinM. Gaskin MIA,5,58,122,93.7,14.8,87.0,-12.0
100,,Mark WaltonM. Walton MIA,5,79,133,101.3,14.5,,
101,,Trayveon WilliamsT. Williams CIN,9,69,126,97.5,13.4,74.0,-27.0
102,,LeGarrette BlountL. Blount FA,,81,137,101.9,13.6,,
103,,Rodney AndersonR. Anderson CIN,9,62,113,89.0,10.3,70.0,-33.0
104,,Bryce LoveB. Love WAS,10,37,117,93.3,13.7,71.0,-33.0
105,,Bilal PowellB. Powell NYJ,4,70,133,99.6,15.8,104.0,-1.0
106,,Tony PollardT. Pollard DAL,8,61,102,81.0,14.2,82.0,-24.0
107,,Bruce AndersonB. Anderson TB,7,43,99,71.4,17.3,79.0,-28.0
108,,Boston ScottB. Scott PHI,10,94,143,108.5,14.8,,
109,,Darrel WilliamsD. Williams KC,12,71,126,101.5,10.6,115.0,+6.0
110,,Andre EllingtonA. Ellington TB,7,63,111,86.1,14.0,,
111,,Mike BooneM. Boone MIN,12,55,112,86.7,14.8,,
112,,Jordan ScarlettJ. Scarlett CAR,7,55,124,100.6,15.9,93.0,-19.0
Tier 10,
113,,Javorius AllenJ. Allen NO,9,82,138,102.0,20.0,98.0,-15.0
114,,DeAndre WashingtonD. Washington OAK,6,83,115,99.0,9.1,,
115,,J.D. McKissicJ. McKissic SEA,11,69,120,85.3,16.4,,
116,,Qadree OllisonQ. Ollison ATL,9,66,101,92.0,9.4,90.0,-26.0
117,,Kyle JuszczykK. Juszczyk SF,4,62,110,94.0,12.4,116.0,-1.0
118,,Darren SprolesD. Sproles FA,,92,139,111.2,16.5,,
119,,Travis HomerT. Homer SEA,11,64,124,103.6,12.3,113.0,-6.0
120,,Corey GrantC. Grant FA,,87,138,109.6,18.6,,
121,,Chris IvoryC. Ivory FA,,83,136,105.3,19.4,117.0,-4.0
122,,Cordarrelle PattersonC. Patterson CHI,6,69,89,79.5,7.2,,
123,,C.J. ProsiseC. Prosise SEA,11,65,118,101.5,11.0,,
124,,James WilliamsJ. Williams KC,12,73,112,93.2,15.6,101.0,-23.0
125,,Brian HillB. Hill ATL,9,72,127,103.5,15.0,121.0,-4.0
126,,Chris Warren IIIC. Warren OAK,6,90,130,113.9,9.6,109.0,-17.0
127,,Alfred MorrisA. Morris FA,,91,143,114.0,18.9,,
128,,Elijah HolyfieldE. Holyfield CAR,7,40,135,96.8,34.2,91.0,-37.0
129,,Benny CunninghamB. Cunningham JAC,10,73,147,98.0,26.1,,
130,,Karan HigdonK. Higdon HOU,10,86,107,101.6,5.5,108.0,-22.0
131,,Devine OzigboD. Ozigbo NO,9,102,120,109.2,6.4,88.0,-43.0
132,,Jeremy HillJ. Hill FA,,90,140,114.1,19.0,,
133,,Roc ThomasR. Thomas MIN,12,96,116,107.4,8.6,,
134,,Raheem MostertR. Mostert SF,4,104,116,108.0,4.5,,
135,,Kenneth FarrowK. Farrow MIA,5,88,114,99.3,10.8,,
136,,Alex BarnesA. Barnes TEN,11,96,120,102.5,10.1,105.0,-31.0
137,,Kapri BibbsK. Bibbs GB,11,82,125,110.8,15.0,114.0,-23.0
138,,T.J. LoganT. Logan ARI,12,106,119,111.0,5.2,,
139,,Shaun WilsonS. Wilson TB,7,89,90,89.3,0.5,,
140,,James DevelinJ. Develin NE,10,92,101,95.7,3.9,,
141,,Alex ArmahA. Armah CAR,7,96,119,108.3,8.6,,
142,,Jacquizz RodgersJ. Rodgers FA,,96,142,120.8,15.9,,
143,,Dwayne WashingtonD. Washington NO,9,98,125,111.3,11.5,,
144,,Samaje PerineS. Perine WAS,10,83,116,104.0,14.9,,
145,,Andy JanovichA. Janovich DEN,10,99,110,106.3,5.2,,
Tier 11,
146,,Paul PerkinsP. Perkins NYG,11,93,139,109.3,21.0,,
147,,Taquan MizzellT. Mizzell CHI,6,110,138,118.3,11.5,,
148,,Darius JacksonD. Jackson DAL,8,105,113,110.0,3.6,,
149,,Kenjon BarnerK. Barner ATL,9,97,137,110.3,18.9,,
150,,CJ HamC. Ham MIN,12,91,104,97.5,6.5,,
151,,Josh FergusonJ. Ferguson HOU,10,99,100,99.5,0.5,,
152,,Detrez NewsomeD. Newsome LAC,12,102,102,102.0,0.0,,
153,,Byron MarshallB. Marshall FA,,104,107,105.5,1.5,,
154,,Jeremy CoxJ. Cox LAC,12,109,109,109.0,0.0,,
155,,Dontrell HilliardD. Hilliard CLE,7,112,141,122.7,13.0,,
156,,Tavon AustinT. Austin DAL,8,100,125,112.5,12.5,,
157,,Jonathan WilliamsJ. Williams IND,6,118,133,123.3,6.8,,
158,,Tre MaddenT. Madden FA,,118,123,120.5,2.5,,
159,,Jeremy McNicholsJ. McNichols TEN,11,118,123,120.5,2.5,,
160,,David FluellenD. Fluellen TEN,11,121,124,122.5,1.5,,
161,,Charcandrick WestC. West FA,,104,142,123.0,19.0,,
162,,Elijhaa PennyE. Penny NYG,11,103,145,124.0,21.0,,
