Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
99,,Rico GathersR. Gathers DAL,8,74,91,85.3,6.6,155.0,+56.0
100,,Marcedes LewisM. Lewis GB,11,79,105,90.4,11.2,188.0,+88.0
101,,Zach GentryZ. Gentry PIT,7,73,100,86.3,10.4,97.0,-4.0
102,,Levine ToiloloL. Toilolo SF,4,76,83,79.7,2.9,146.0,+44.0
103,,Troy FumagalliT. Fumagalli DEN,10,71,96,88.3,10.1,150.0,+47.0
104,,Durham SmytheD. Smythe MIA,5,77,90,83.3,5.3,109.0,+5.0
105,,Daniel BrownD. Brown NYJ,4,60,85,72.5,12.5,106.0,+1.0
106,,Deon YelderD. Yelder KC,12,79,93,85.0,5.9,180.0,+74.0
107,,Chris ManhertzC. Manhertz CAR,7,81,101,90.8,7.1,102.0,-5.0
108,,C.J. ConradC. Conrad NYG,11,50,100,75.0,25.0,,
Tier 10,
109,,Caleb WilsonC. Wilson ARI,12,68,85,76.5,8.5,175.0,+66.0
110,,Michael RobertsM. Roberts FA,,78,86,82.0,4.0,63.0,-47.0
111,,Ben KoyackB. Koyack JAC,10,77,88,82.5,5.5,136.0,+25.0
112,,Logan ThomasL. Thomas DET,5,87,98,92.0,4.5,161.0,+49.0
113,,Sean CulkinS. Culkin LAC,12,83,87,85.0,2.0,116.0,+3.0
114,,Robert TonyanR. Tonyan GB,11,85,102,94.0,7.0,105.0,-9.0
115,,Ryan IzzoR. Izzo MIN,12,79,96,87.5,8.5,74.0,-41.0
116,,Isaac NautaI. Nauta DET,5,86,94,90.0,4.0,113.0,-3.0
117,,David MorganD. Morgan MIN,12,92,106,99.0,5.7,185.0,+68.0
118,,MyCole PruittM. Pruitt TEN,11,86,107,99.3,7.9,133.0,+15.0
119,,Joshua PerkinsJ. Perkins PHI,10,81,105,93.0,12.0,108.0,-11.0
120,,Clive WalfordC. Walford MIA,5,84,102,93.0,9.0,123.0,+3.0
121,,Ben BrauneckerB. Braunecker CHI,6,93,104,98.7,4.5,89.0,-32.0
122,,Johnny MundtJ. Mundt LAR,9,87,103,95.0,8.0,115.0,-7.0
123,,Richard RodgersR. Rodgers PHI,10,97,105,99.7,3.8,76.0,-47.0
