Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
370,,Hayden HurstH. Hurst BAL,TE43,,330,345,336.8,5.5
371,,Robert FosterR. Foster BUF,WR124,,301,349,332.0,22.0
372,,Jakeem GrantJ. Grant MIA,WR125,,327,343,333.0,7.1
373,,Jake KumerowJ. Kumerow GB,WR126,,320,345,334.7,10.7
374,,Cordarrelle PattersonC. Patterson CHI,WR127,,316,378,345.5,22.5
375,,Byron PringleB. Pringle KC,WR128,,322,346,334.0,12.0
376,,Isaiah FordI. Ford MIA,WR129,,314,370,342.0,28.0
377,,Chris HoganC. Hogan CAR,WR130,,335,350,344.3,6.6
378,,Drew SampleD. Sample CIN,TE44,,342,347,344.5,2.5
379,,Taywan TaylorT. Taylor CLE,WR131,,346,353,349.3,2.9
380,,Will GrierW. Grier CAR,QB45,,350,352,351.0,1.0
