Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
76,,Jesse JamesJ. James DET,,65,83,74.0,9.0
77,,Deon YelderD. Yelder KC,,64,86,75.0,11.0
78,,Jeff HeuermanJ. Heuerman DEN,,70,81,75.5,5.5
79,,Joshua PerkinsJ. Perkins PHI,,48,105,76.5,28.5
Tier 8,
80,,Troy FumagalliT. Fumagalli DEN,,77,80,78.5,1.5
81,,Derek CarrierD. Carrier LV,,71,92,81.5,10.5
82,,Adam ShaheenA. Shaheen CHI,,80,85,82.5,2.5
83,,Luke WillsonL. Willson SEA,,79,87,83.0,4.0
84,,Geoff SwaimG. Swaim FA,,72,96,84.0,12.0
85,,Blake BellB. Bell DAL,,74,96,85.0,11.0
86,,MyCole PruittM. Pruitt TEN,,84,91,87.5,3.5
87,,Tyler KroftT. Kroft BUF,,85,100,92.5,7.5
Tier 9,
88,,Virgil GreenV. Green LAC,,88,103,95.5,7.5
89,,Johnny MundtJ. Mundt LAR,,99,104,101.5,2.5
90,,Luke StockerL. Stocker FA,,98,106,102.0,4.0
