Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
91,,Ameer AbdullahA. Abdullah MIN,12,76,129,93.5,9.5,92.0,+1.0
92,,Josh AdamsJ. Adams NYJ,4,36,127,88.7,13.0,147.0,+55.0
93,,Alfred MorrisA. Morris FA,,59,119,91.2,10.4,79.0,-14.0
94,,Trayveon WilliamsT. Williams CIN,9,63,112,90.0,8.2,110.0,+16.0
95,,Darrel WilliamsD. Williams KC,12,69,131,92.5,10.5,102.0,+7.0
96,,Mike BooneM. Boone MIN,12,65,112,89.5,8.9,162.0,+66.0
97,,Doug MartinD. Martin FA,,52,139,89.0,16.2,118.0,+21.0
98,,John KellyJ. Kelly FA,,76,131,95.1,12.3,161.0,+63.0
99,,Mark WaltonM. Walton FA,,69,118,94.8,9.9,156.0,+57.0
100,,Spencer WareS. Ware FA,,60,129,89.8,12.7,129.0,+29.0
101,,Trenton CannonT. Cannon NYJ,4,65,128,97.3,10.8,255.0,+154.0
102,,DeAndre WashingtonD. Washington OAK,6,71,115,92.2,11.8,155.0,+53.0
103,,Devine OzigboD. Ozigbo JAC,10,66,121,91.2,12.1,94.0,-9.0
104,,Raheem MostertR. Mostert SF,4,58,129,94.2,13.5,254.0,+150.0
105,,Mike WeberM. Weber DAL,8,66,143,98.5,16.3,164.0,+59.0
106,,Damarea CrockettD. Crockett GB,11,54,167,94.1,20.0,97.0,-9.0
107,,Rod SmithR. Smith FA,,78,148,98.3,12.0,253.0,+146.0
108,,C.J. ProsiseC. Prosise SEA,11,61,135,91.2,13.0,159.0,+51.0
109,,Cameron Artis-PayneC. Artis-Payne FA,,82,140,99.6,14.2,90.0,-19.0
Tier 10,
110,,D'Onta ForemanD. Foreman FA,,49,124,80.2,18.9,77.0,-33.0
111,,Travis HomerT. Homer SEA,11,81,133,100.4,10.4,187.0,+76.0
112,,Bryce LoveB. Love WAS,10,57,124,98.4,14.9,167.0,+55.0
113,,Jay AjayiJ. Ajayi PHI,10,53,134,96.9,19.5,64.0,-49.0
114,,Kyle JuszczykK. Juszczyk SF,4,62,119,93.0,11.8,131.0,+17.0
115,,Jeff WilsonJ. Wilson SF,4,77,133,102.4,16.0,,
116,,Karan HigdonK. Higdon HOU,10,72,152,100.6,17.5,250.0,+134.0
117,,Dwayne WashingtonD. Washington NO,9,79,121,100.8,8.5,124.0,+7.0
118,,J.D. McKissicJ. McKissic DET,5,75,114,98.3,9.1,208.0,+90.0
119,,Zach ZennerZ. Zenner ARI,12,85,131,102.5,13.8,114.0,-5.0
120,,Paul PerkinsP. Perkins FA,,71,140,105.4,11.3,220.0,+100.0
121,,D'Ernest JohnsonD. Johnson CLE,7,67,116,98.4,11.6,,
122,,Bruce AndersonB. Anderson IND,6,74,141,100.0,17.6,105.0,-17.0
123,,Andre EllingtonA. Ellington FA,,61,124,97.5,15.5,157.0,+34.0
124,,James DevelinJ. Develin NE,10,79,128,105.6,12.1,82.0,-42.0
125,,Reggie BonnafonR. Bonnafon CAR,7,86,121,102.1,10.9,144.0,+19.0
126,,Samaje PerineS. Perine CIN,9,84,131,114.9,10.0,139.0,+13.0
127,,Elijah HolyfieldE. Holyfield CAR,7,69,162,115.3,20.1,152.0,+25.0
128,,Buddy HowellB. Howell HOU,10,47,132,102.0,19.1,252.0,+124.0
129,,Jonathan WilliamsJ. Williams IND,6,92,130,110.7,10.8,228.0,+99.0
130,,David FluellenD. Fluellen TEN,11,96,139,112.0,9.8,194.0,+64.0
131,,Boston ScottB. Scott PHI,10,79,140,115.2,13.3,201.0,+70.0
132,,Marcus MurphyM. Murphy FA,,93,155,114.5,17.1,227.0,+95.0
133,,T.J. LoganT. Logan TB,7,100,138,117.6,12.3,235.0,+102.0
Tier 11,
134,,Tavon AustinT. Austin DAL,8,56,124,98.1,18.5,,
135,,Elijhaa PennyE. Penny NYG,11,90,136,116.2,9.8,134.0,-1.0
136,,Detrez NewsomeD. Newsome FA,,84,148,117.8,18.1,197.0,+61.0
137,,LeGarrette BlountL. Blount FA,,89,133,106.5,14.4,84.0,-53.0
138,,Tyler ErvinT. Ervin FA,,94,130,111.1,12.7,231.0,+93.0
139,,D.J. FosterD. Foster ARI,12,95,129,110.2,11.4,154.0,+15.0
140,,Javorius AllenJ. Allen NYG,11,88,128,102.9,13.0,166.0,+26.0
141,,Alex CollinsA. Collins FA,,73,174,108.3,30.8,106.0,-35.0
142,,Kerrith WhyteK. Whyte PIT,7,106,139,125.5,8.6,,
143,,Andy JanovichA. Janovich DEN,10,100,133,117.4,11.4,130.0,-13.0
144,,Zach LineZ. Line NO,9,99,132,114.0,10.9,120.0,-24.0
145,,Troymaine PopeT. Pope LAC,12,104,138,119.5,13.2,170.0,+25.0
146,,Chris IvoryC. Ivory FA,,93,157,114.6,20.7,146.0,0.0
147,,Corey GrantC. Grant FA,,86,126,109.0,11.2,210.0,+63.0
148,,Alex ArmahA. Armah CAR,7,93,147,124.7,11.0,216.0,+68.0
149,,Patrick DiMarcoP. DiMarco BUF,6,105,135,122.6,11.0,141.0,-8.0
150,,Taiwan JonesT. Jones HOU,10,84,144,120.7,14.7,189.0,+39.0
151,,Josh FergusonJ. Ferguson WAS,10,70,134,95.0,25.7,249.0,+98.0
152,,Brandon BoldenB. Bolden NE,10,110,146,130.3,10.5,117.0,-35.0
153,,Jacquizz RodgersJ. Rodgers FA,,88,132,112.4,14.6,143.0,-10.0
154,,Kenjon BarnerK. Barner ATL,9,100,143,126.6,10.0,242.0,+88.0
155,,Jeremy HillJ. Hill FA,,98,139,115.0,14.7,163.0,+8.0
156,,Dalyn DawkinsD. Dawkins TEN,11,104,140,117.4,12.3,203.0,+47.0
157,,CJ HamC. Ham MIN,12,98,136,122.2,12.5,108.0,-49.0
158,,Darius JacksonD. Jackson IND,6,113,144,128.0,10.2,81.0,-77.0
159,,Shaun WilsonS. Wilson WAS,10,103,147,123.4,16.2,214.0,+55.0
160,,Dan VitaleD. Vitale GB,11,74,137,103.3,25.9,,
161,,Anthony ShermanA. Sherman KC,12,104,141,118.0,15.1,99.0,-62.0
162,,Alex BarnesA. Barnes FA,,100,159,130.6,19.1,85.0,-77.0
163,,Trey EdmundsT. Edmunds PIT,7,117,149,131.6,14.2,173.0,+10.0
164,,Roosevelt NixR. Nix PIT,7,106,146,127.3,17.1,145.0,-19.0
165,,Jamize OlawaleJ. Olawale DAL,8,117,145,129.3,12.1,132.0,-33.0
Tier 12,
166,,Tra CarsonT. Carson FA,,112,153,129.3,17.3,115.0,-51.0
167,,Marcus GreenM. Green PHI,10,82,158,130.7,34.5,,
168,,Taquan MizzellT. Mizzell NO,9,111,150,136.5,15.7,,
169,,Keith SmithK. Smith ATL,9,99,139,119.0,20.0,181.0,+12.0
170,,Benny CunninghamB. Cunningham FA,,103,138,120.5,17.5,212.0,+42.0
171,,James WilliamsJ. Williams FA,,125,142,132.3,7.1,207.0,+36.0
172,,Patrick LairdP. Laird MIA,5,106,151,132.7,19.3,178.0,+6.0
173,,Charcandrick WestC. West FA,,108,173,138.7,26.7,232.0,+59.0
174,,Roc ThomasR. Thomas FA,,129,147,135.7,8.1,195.0,+21.0
175,,Alec IngoldA. Ingold OAK,6,115,139,127.0,12.0,,
176,,Derek WattD. Watt LAC,12,123,149,136.7,10.7,101.0,-75.0
177,,Justin DavisJ. Davis ARI,12,111,160,135.5,24.5,204.0,+27.0
178,,Byron MarshallB. Marshall BAL,8,122,146,134.0,12.0,171.0,-7.0
179,,Kenneth FarrowK. Farrow FA,,136,150,143.0,5.7,244.0,+65.0
180,,Tony Brooks-JamesT. Brooks-James FA,,120,172,149.0,21.6,,
181,,De'Lance TurnerD. Turner MIA,5,122,154,138.0,16.0,233.0,+52.0
182,,Quinton FlowersQ. Flowers FA,,141,170,155.5,14.5,182.0,0.0
