Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
45,,Jace SternbergerJ. Sternberger GB,11,24,67,44.2,8.5,50.0,+5.0
46,,Blake JarwinB. Jarwin DAL,8,24,59,41.0,7.6,37.0,-9.0
47,,Jesse JamesJ. James DET,5,26,54,43.4,6.2,34.0,-13.0
48,,Josh OliverJ. Oliver JAC,10,19,57,41.9,6.8,60.0,+12.0
49,,Jake ButtJ. Butt DEN,10,27,80,46.2,11.5,41.0,-8.0
50,,Tyler HigbeeT. Higbee LAR,9,29,55,45.1,4.4,72.0,+22.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
Tier 7,
51,,Adam ShaheenA. Shaheen CHI,6,16,59,43.6,7.4,67.0,+16.0
52,,Kahale WarringK. Warring HOU,10,31,95,53.7,14.2,161.0,+109.0
53,,Tyler KroftT. Kroft BUF,6,29,69,47.7,8.6,187.0,+134.0
54,,Jeff HeuermanJ. Heuerman DEN,10,28,77,52.2,7.8,110.0,+56.0
55,,Jordan AkinsJ. Akins HOU,10,27,66,52.6,11.8,130.0,+75.0
56,,Luke WillsonL. Willson FA,,34,67,47.2,11.9,89.0,+33.0
57,,Josh HillJ. Hill NO,9,43,70,57.4,7.7,44.0,-13.0
58,,Mo Alie-CoxM. Alie-Cox IND,6,36,79,55.6,9.6,123.0,+65.0
59,,Demetrius HarrisD. Harris CLE,7,43,71,54.7,7.1,51.0,-8.0
60,,Rhett EllisonR. Ellison NYG,11,40,67,56.6,5.2,63.0,+3.0
61,,Maxx WilliamsM. Williams ARI,12,32,94,57.8,15.4,94.0,+33.0
Tier 8,
62,,Nick BoyleN. Boyle BAL,8,38,80,62.7,10.7,76.0,+14.0
63,,Foster MoreauF. Moreau OAK,6,41,81,59.4,11.0,108.0,+45.0
64,,Virgil GreenV. Green LAC,12,49,81,64.6,7.5,64.0,0.0
65,,James O'ShaughnessyJ. O'Shaughnessy JAC,10,52,73,63.3,5.8,55.0,-10.0
66,,Blake BellB. Bell KC,12,51,72,59.2,6.1,42.0,-24.0
67,,Xavier GrimbleX. Grimble PIT,7,41,73,61.7,6.5,75.0,+8.0
68,,Ed DicksonE. Dickson SEA,11,54,86,65.9,9.1,68.0,0.0
69,,Jason CroomJ. Croom BUF,6,39,96,62.7,14.3,158.0,+89.0
70,,Nick O'LearyN. O'Leary MIA,5,38,83,66.4,13.3,73.0,+3.0
71,,Garrett CelekG. Celek SF,4,50,90,71.5,10.0,87.0,+16.0
72,,Ryan GriffinR. Griffin NYJ,4,48,104,67.1,14.9,58.0,-14.0
73,,Luke StockerL. Stocker ATL,9,44,87,73.5,9.6,121.0,+48.0
74,,Anthony FirkserA. Firkser TEN,11,57,84,73.1,8.7,139.0,+65.0
75,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,,26,122,53.0,29.6,93.0,+18.0
76,,Dan ArnoldD. Arnold NO,9,53,88,69.6,9.5,83.0,+7.0
77,,Dwayne AllenD. Allen FA,,28,84,65.6,8.2,97.0,+20.0
78,,Jacob HollisterJ. Hollister SEA,11,43,96,66.4,17.5,85.0,+7.0
79,,Jeremy SprinkleJ. Sprinkle WAS,10,57,90,77.9,6.0,79.0,0.0
80,,Drew SampleD. Sample CIN,9,54,81,73.4,7.2,182.0,+102.0
81,,Dalton SchultzD. Schultz DAL,8,63,132,80.6,18.3,57.0,-24.0
82,,Trevon WescoT. Wesco NYJ,4,43,96,70.1,18.4,128.0,+46.0
Tier 9,
83,,Darren FellsD. Fells HOU,10,54,118,83.8,17.8,147.0,+64.0
84,,Lee SmithL. Smith BUF,6,37,100,67.8,20.5,116.0,+32.0
85,,Seth DeValveS. DeValve JAC,10,63,88,76.9,7.0,124.0,+39.0
86,,Eric SaubertE. Saubert OAK,6,42,88,69.8,14.6,90.0,+4.0
87,,Zach GentryZ. Gentry PIT,7,52,104,86.9,13.4,69.0,-18.0
88,,Eric TomlinsonE. Tomlinson NYG,11,57,106,75.7,19.8,107.0,+19.0
89,,Jordan LeggettJ. Leggett TB,7,56,98,77.2,11.8,151.0,+62.0
90,,Derek CarrierD. Carrier OAK,6,57,103,85.6,11.1,70.0,-20.0
91,,Tyler ConklinT. Conklin NE,10,68,97,83.3,9.4,98.0,+7.0
92,,Deon YelderD. Yelder KC,12,63,143,87.3,26.6,80.0,-12.0
93,,Levine ToiloloL. Toilolo SF,4,67,104,84.2,11.0,71.0,-22.0
94,,Troy FumagalliT. Fumagalli DEN,10,49,137,88.8,24.5,84.0,-10.0
95,,Durham SmytheD. Smythe MIA,5,74,144,90.0,24.5,150.0,+55.0
96,,Logan PaulsenL. Paulsen HOU,10,55,91,79.4,10.1,114.0,+18.0
97,,Marcedes LewisM. Lewis GB,11,76,105,91.7,8.5,77.0,-20.0
98,,Antony AuclairA. Auclair TB,7,73,118,92.1,11.4,140.0,+42.0
99,,Stephen AndersonS. Anderson NE,10,51,95,80.8,8.8,157.0,+58.0
100,,Ross DwelleyR. Dwelley SF,4,66,95,82.4,9.5,186.0,+86.0
101,,Kaden SmithK. Smith SF,4,46,101,90.7,11.3,113.0,+12.0
102,,Daniel BrownD. Brown NYJ,4,42,106,77.5,27.7,88.0,-14.0
103,,Alize MackA. Mack NO,9,50,110,80.0,26.3,82.0,-21.0
104,,MyCole PruittM. Pruitt TEN,11,83,105,93.8,7.5,154.0,+50.0
105,,Scott SimonsonS. Simonson NYG,11,76,103,89.4,9.3,120.0,+15.0
106,,David MorganD. Morgan MIN,12,80,127,95.7,15.3,135.0,+29.0
107,,Rico GathersR. Gathers CLE,7,74,116,90.8,16.5,125.0,+18.0
108,,Chris ManhertzC. Manhertz CAR,7,82,114,97.0,9.3,131.0,+23.0
109,,Isaac NautaI. Nauta DET,5,61,117,86.3,20.0,105.0,-4.0
110,,Logan ThomasL. Thomas FA,,89,99,93.8,3.5,119.0,+9.0
111,,Tanner HudsonT. Hudson TB,7,61,100,77.0,16.7,,
Tier 10,
112,,Ben BrauneckerB. Braunecker CHI,6,82,111,96.2,9.4,104.0,-8.0
113,,Robert TonyanR. Tonyan GB,11,47,105,97.0,6.7,78.0,-35.0
114,,Tommy SweeneyT. Sweeney BUF,6,75,97,86.0,9.0,81.0,-33.0
115,,Ryan IzzoR. Izzo MIN,12,78,135,99.3,21.7,59.0,-56.0
116,,Neal SterlingN. Sterling FA,,80,95,89.7,6.8,118.0,+2.0
117,,Sean CulkinS. Culkin LAC,12,89,107,102.2,3.7,127.0,+10.0
118,,Clive WalfordC. Walford FA,,74,80,77.0,3.0,165.0,+47.0
119,,Richard RodgersR. Rodgers PHI,10,90,128,106.0,14.8,95.0,-24.0
120,,Joshua PerkinsJ. Perkins PHI,10,75,113,94.3,15.5,91.0,-29.0
121,,Garrett DickersonG. Dickerson NYG,11,91,102,95.3,4.8,92.0,-29.0
122,,Lance KendricksL. Kendricks NE,10,75,134,101.0,24.6,61.0,-61.0
123,,Caleb WilsonC. Wilson FA,,67,109,88.0,21.0,117.0,-6.0
124,,Garrett GriffinG. Griffin NO,9,88,115,104.8,10.7,101.0,-23.0
125,,Johnny MundtJ. Mundt LAR,9,84,120,105.3,14.4,173.0,+48.0
126,,Jerell AdamsJ. Adams HOU,10,93,108,101.0,6.2,109.0,-17.0
127,,Cethan CarterC. Carter CIN,9,83,105,94.0,11.0,,
128,,Dax RaymondD. Raymond CHI,6,89,105,97.0,8.0,,
Tier 11,
129,,David WellsD. Wells FA,,86,139,112.5,26.5,,
130,,Pharaoh BrownP. Brown CLE,7,108,109,108.5,0.5,,
131,,Ben KoyackB. Koyack FA,,102,146,124.0,22.0,168.0,+37.0
132,,Andrew BeckA. Beck DEN,10,107,140,123.5,16.5,,
133,,Brandon DillonB. Dillon MIN,12,109,131,120.0,11.0,,
134,,Ross TravisR. Travis FA,,112,119,115.5,3.5,171.0,+37.0
135,,Hale HentgesH. Hentges IND,6,110,129,119.5,9.5,,
