Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
72,,Zay JonesZ. Jones BUF,6,44,102,74.4,9.7,70.0,-2.0
73,,A.J. BrownA. Brown TEN,11,48,96,71.1,8.9,58.0,-15.0
74,,Marquise BrownM. Brown BAL,8,41,90,70.1,13.4,57.0,-17.0
75,,John RossJ. Ross CIN,9,51,111,73.8,12.0,87.0,+12.0
76,,Antonio CallawayA. Callaway CLE,7,52,92,71.3,9.1,74.0,-2.0
77,,David MooreD. Moore SEA,11,54,91,75.8,8.9,95.0,+18.0
78,,Randall CobbR. Cobb DAL,8,28,95,76.6,9.6,91.0,+13.0
79,,Nelson AgholorN. Agholor PHI,10,41,110,80.6,8.6,76.0,-3.0
80,,Ted GinnT. Ginn NO,9,49,121,84.3,11.2,86.0,+6.0
81,,Demaryius ThomasD. Thomas NE,10,18,125,81.6,16.6,68.0,-13.0
82,,Equanimeous St. BrownE. St. GB,11,49,113,82.5,12.0,100.0,+18.0
83,,Josh DoctsonJ. Doctson WAS,10,51,102,82.5,8.4,103.0,+20.0
84,,D.J. CharkD. Chark JAC,10,54,95,84.1,7.0,101.0,+17.0
85,,Paul RichardsonP. Richardson WAS,10,55,99,84.9,9.3,96.0,+11.0
86,,Andy IsabellaA. Isabella ARI,12,40,116,77.1,15.2,56.0,-30.0
87,,Josh ReynoldsJ. Reynolds LAR,9,76,127,87.1,11.4,109.0,+22.0
88,,Willie SneadW. Snead BAL,8,72,101,88.2,7.5,93.0,+5.0
89,,Taywan TaylorT. Taylor TEN,11,70,143,88.9,14.3,122.0,+33.0
90,,Danny AmendolaD. Amendola DET,5,61,115,92.2,13.1,110.0,+20.0
Tier 9,
91,,Cole BeasleyC. Beasley BUF,6,58,110,92.2,11.5,94.0,+3.0
92,,Tyreek HillT. Hill KC,12,7,185,64.2,37.1,27.0,-65.0
93,,Trey QuinnT. Quinn WAS,10,52,104,80.7,16.0,92.0,-1.0
94,,Keelan ColeK. Cole JAC,10,48,116,94.5,7.5,89.0,-5.0
95,,Chris HoganC. Hogan CAR,7,26,114,95.9,9.4,107.0,+12.0
96,,Phillip DorsettP. Dorsett NE,10,58,118,96.1,11.3,97.0,+1.0
97,,Hakeem ButlerH. Butler ARI,12,55,108,86.6,11.9,73.0,-24.0
98,,Chris ConleyC. Conley JAC,10,74,122,94.9,7.4,127.0,+29.0
99,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,10,63,122,91.4,14.3,80.0,-19.0
100,,Rashard HigginsR. Higgins CLE,7,83,129,102.2,9.6,117.0,+17.0
101,,Breshad PerrimanB. Perriman TB,7,73,127,104.4,10.3,134.0,+33.0
102,,Cameron MeredithC. Meredith NO,9,54,132,104.4,7.8,157.0,+55.0
103,,Ryan GrantR. Grant OAK,6,74,140,102.6,10.7,,
104,,Cordarrelle PattersonC. Patterson CHI,6,69,136,104.8,11.5,120.0,+16.0
105,,Deon CainD. Cain IND,6,94,165,110.4,14.1,98.0,-7.0
106,,Jake KumerowJ. Kumerow GB,11,93,168,111.7,17.3,123.0,+17.0
107,,Michael CrabtreeM. Crabtree FA,,24,186,105.7,26.1,102.0,-5.0
108,,Keith KirkwoodK. Kirkwood NO,9,91,135,112.3,8.3,116.0,+8.0
109,,J'Mon MooreJ. Moore GB,11,92,171,118.0,23.0,148.0,+39.0
Tier 10,
110,,Doug BaldwinD. Baldwin FA,,13,148,63.8,30.2,90.0,-20.0
111,,Kendrick BourneK. Bourne SF,4,88,167,113.3,17.5,119.0,+8.0
112,,Chester RogersC. Rogers IND,6,86,130,113.0,8.0,113.0,+1.0
113,,Laquon TreadwellL. Treadwell MIN,12,100,156,119.1,14.4,137.0,+24.0
114,,Diontae JohnsonD. Johnson PIT,7,65,133,102.9,20.1,81.0,-33.0
115,,Demarcus RobinsonD. Robinson KC,12,58,145,100.5,23.7,82.0,-33.0
116,,Trent TaylorT. Taylor SF,4,103,191,124.5,23.7,,
117,,Kelvin BenjaminK. Benjamin FA,,53,188,121.5,28.2,158.0,+41.0
118,,Jermaine KearseJ. Kearse FA,,69,190,126.7,24.4,,
119,,Jordan MatthewsJ. Matthews SF,4,83,175,121.1,18.1,131.0,+12.0
120,,Pierre GarconP. Garcon FA,,35,189,122.1,29.9,,
121,,Terry McLaurinT. McLaurin WAS,10,76,125,103.7,12.1,104.0,-17.0
122,,Rishard MatthewsR. Matthews FA,,46,192,129.9,25.5,,
123,,Allen HurnsA. Hurns DAL,8,42,158,119.7,15.8,,
124,,Tim PatrickT. Patrick DEN,10,71,152,113.5,15.4,141.0,+17.0
125,,Justin WatsonJ. Watson TB,7,78,141,109.2,21.4,124.0,-1.0
126,,Miles BoykinM. Boykin BAL,8,70,130,102.0,18.7,99.0,-27.0
127,,Dez BryantD. Bryant FA,,80,187,119.2,35.1,144.0,+17.0
128,,Ryan SwitzerR. Switzer PIT,7,43,149,123.6,18.1,146.0,+18.0
129,,Travis BenjaminT. Benjamin LAC,12,72,134,108.6,19.6,145.0,+16.0
130,,Jalen HurdJ. Hurd SF,4,86,133,112.3,10.8,105.0,-25.0
131,,Jaron BrownJ. Brown SEA,11,95,135,118.8,12.3,129.0,-2.0
Tier 11,
132,,Riley RidleyR. Ridley CHI,6,92,130,115.1,12.3,88.0,-44.0
133,,Bruce EllingtonB. Ellington FA,,99,174,128.8,20.8,,
134,,Dontrelle InmanD. Inman NE,10,65,176,129.3,32.1,108.0,-26.0
135,,Corey ColemanC. Coleman NYG,11,107,162,136.3,16.6,121.0,-14.0
136,,Jarius WrightJ. Wright CAR,7,88,136,121.3,10.2,128.0,-8.0
137,,Jakeem GrantJ. Grant MIA,5,96,140,123.4,13.3,133.0,-4.0
138,,Josh GordonJ. Gordon FA,,22,105,80.3,33.9,78.0,-60.0
139,,Isaiah McKenzieI. McKenzie BUF,6,103,164,137.1,19.2,138.0,-1.0
140,,Chad WilliamsC. Williams ARI,12,98,143,129.3,9.7,,
141,,Tavon AustinT. Austin DAL,8,79,161,132.3,16.4,,
142,,J.J. NelsonJ. Nelson OAK,6,102,158,133.2,15.9,,
143,,Chris MooreC. Moore BAL,8,100,144,121.8,14.5,112.0,-31.0
144,,Kelvin HarmonK. Harmon WAS,10,81,137,122.2,8.7,84.0,-60.0
145,,Brice ButlerB. Butler MIA,5,121,161,135.5,12.9,,
146,,KeeSean JohnsonK. Johnson ARI,12,96,186,136.8,28.7,115.0,-31.0
147,,Cody LatimerC. Latimer NYG,11,98,167,126.4,23.4,,
148,,Torrey SmithT. Smith CAR,7,99,137,128.2,6.3,,
149,,Zach PascalZ. Pascal IND,6,104,165,141.7,17.1,140.0,-9.0
150,,Mack HollinsM. Hollins PHI,10,123,168,149.1,12.5,,
151,,Hunter RenfrowH. Renfrow OAK,6,70,191,120.3,44.0,114.0,-37.0
152,,Maurice HarrisM. Harris NE,10,109,162,138.4,21.1,,
153,,Gary JenningsG. Jennings SEA,11,78,174,126.0,35.2,118.0,-35.0
154,,Tajae SharpeT. Sharpe TEN,11,126,178,149.8,16.0,136.0,-18.0
155,,Richie JamesR. James SF,4,134,179,150.5,16.8,,
156,,Martavis BryantM. Bryant FA,,75,135,108.7,25.0,156.0,0.0
157,,Chad BeebeC. Beebe MIN,12,104,170,132.0,24.0,,
158,,Seth RobertsS. Roberts BAL,8,111,148,132.3,15.1,132.0,-26.0
159,,Trent SherfieldT. Sherfield ARI,12,139,181,153.0,14.1,,
160,,Alex EricksonA. Erickson CIN,9,113,163,145.2,17.2,,
161,,Mike WallaceM. Wallace FA,,79,142,114.0,26.2,,
162,,Marcell AtemanM. Ateman OAK,6,112,173,147.6,21.9,,
163,,Terrance WilliamsT. Williams FA,,76,146,118.0,30.2,,
164,,Justin HardyJ. Hardy ATL,9,114,155,136.8,14.7,,
165,,Eli RogersE. Rogers PIT,7,119,172,148.2,17.1,125.0,-40.0
166,,Noah BrownN. Brown DAL,8,140,166,156.0,8.6,,
167,,Jordan LasleyJ. Lasley BAL,8,95,169,143.8,29.3,,
168,,Josh BellamyJ. Bellamy NYJ,4,140,178,153.6,14.5,,
169,,Andre RobertsA. Roberts BUF,6,106,179,144.8,25.9,,
170,,DeAndre CarterD. Carter HOU,10,134,154,145.3,7.9,,
Tier 12,
171,,Austin CarrA. Carr NO,9,138,168,156.6,9.4,,
172,,Kevin WhiteK. White ARI,12,103,177,149.0,27.7,111.0,-61.0
173,,Russell ShepardR. Shepard NYG,11,114,175,136.0,27.7,,
174,,Bennie FowlerB. Fowler NYG,11,139,185,159.8,17.5,,
175,,Braxton BerriosB. Berrios NE,10,131,156,142.7,10.3,159.0,-16.0
176,,Damion RatleyD. Ratley CLE,7,134,156,143.7,9.2,,
177,,Cody CoreC. Core CIN,9,126,192,156.8,23.7,,
178,,Vyncint SmithV. Smith HOU,10,149,184,166.2,12.9,,
179,,Gehrig DieterG. Dieter KC,12,119,137,128.0,9.0,,
180,,Dylan CantrellD. Cantrell LAC,12,135,167,150.3,13.1,153.0,-27.0
181,,Darius SlaytonD. Slayton NYG,11,123,138,130.5,7.5,126.0,-55.0
182,,Aldrick RobinsonA. Robinson CAR,7,131,136,133.5,2.5,142.0,-40.0
183,,Andy JonesA. Jones DET,5,145,162,155.0,7.3,,
184,,Auden TateA. Tate CIN,9,155,173,165.0,6.8,,
185,,Bobo WilsonB. Wilson TB,7,130,150,140.0,10.0,,
186,,Deontay BurnettD. Burnett NYJ,4,139,153,146.0,7.0,,
187,,Brandon PowellB. Powell DET,5,124,172,148.0,24.0,,
188,,Russell GageR. Gage ATL,9,133,163,148.0,15.0,,
189,,Travis FulghamT. Fulgham DET,5,126,175,150.5,24.5,147.0,-42.0
190,,Amara DarbohA. Darboh SEA,11,151,157,154.0,3.0,,
191,,Preston WilliamsP. Williams MIA,5,142,169,155.5,13.5,143.0,-48.0
192,,Jordan TaylorJ. Taylor MIN,12,154,157,155.5,1.5,,
193,,Charles JohnsonC. Johnson PHI,10,146,170,158.0,12.0,,
194,,Jaleel ScottJ. Scott BAL,8,148,174,161.0,13.0,,
195,,Marvin HallM. Hall CHI,6,160,181,172.0,8.8,,
Tier 13,
196,,Trevor DavisT. Davis GB,11,153,188,174.3,15.3,,
197,,Marcus KempM. Kemp KC,12,148,183,165.5,17.5,,
198,,Emanuel HallE. Hall CHI,6,146,189,167.5,21.5,106.0,-92.0
199,,Shelton GibsonS. Gibson PHI,10,171,183,176.7,4.9,,
200,,Charone PeakeC. Peake NYJ,4,152,187,169.5,17.5,,
201,,River CracraftR. Cracraft DEN,10,161,179,170.0,9.0,,
202,,Isaiah FordI. Ford MIA,5,165,177,171.0,6.0,,
203,,Brandon ZylstraB. Zylstra MIN,12,171,173,172.0,1.0,,
204,,Josh MaloneJ. Malone CIN,9,172,177,174.5,2.5,,
205,,Darius JenningsD. Jennings TEN,11,171,180,175.5,4.5,,
206,,Marcus JohnsonM. Johnson IND,6,164,189,176.5,12.5,,
207,,Daurice FountainD. Fountain IND,6,180,184,182.0,2.0,,
