Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
369,,Tim PatrickT. Patrick DEN,WR124,,296,355,324.8,20.5
370,,Joe FlaccoJ. Flacco DEN,QB37,,284,353,336.3,10.1
371,,Rodney AndersonR. Anderson CIN,RB108,,274,295,282.0,9.3
372,,Drew SampleD. Sample CIN,TE44,,273,365,326.2,29.9
373,,Taysom HillT. Hill NO,QB38,,175,361,326.4,26.7
374,,Tyrod TaylorT. Taylor LAC,QB39,,252,344,312.3,36.4
375,,Marqise LeeM. Lee JAC,WR125,,290,369,328.6,29.3
376,,Kaden SmithK. Smith NYG,TE45,,255,348,295.0,39.1
377,,Jonathan WilliamsJ. Williams IND,RB109,,272,316,300.0,19.9
378,,Rashard HigginsR. Higgins CLE,WR126,,271,361,338.0,17.0
379,,Matt BryantM. Bryant FA,K30,,253,332,303.3,35.7
380,,Cordarrelle PattersonC. Patterson CHI,WR127,,306,372,339.6,21.0
381,,Cincinnati (CIN)CIN DST,DST31,,318,355,340.2,12.8
382,,Trey QuinnT. Quinn WAS,WR128,,247,396,345.4,34.0
383,,Jakeem GrantJ. Grant MIA,WR129,,317,349,333.8,11.6
384,,Jake KumerowJ. Kumerow GB,WR130,,310,350,335.0,15.0
385,,Robert FosterR. Foster BUF,WR131,,293,354,335.8,25.1
386,,Scott MillerS. Miller TB,WR132,,271,290,280.5,9.5
387,,Foster MoreauF. Moreau OAK,TE46,,267,305,286.0,19.0
388,,Deon CainD. Cain PIT,WR133,,321,352,339.3,11.3
389,,Alex EricksonA. Erickson CIN,WR134,,286,297,291.5,5.5
390,,Nick BoyleN. Boyle BAL,TE47,,294,352,326.0,24.1
391,,Case KeenumC. Keenum WAS,QB40,,283,381,343.3,36.5
392,,Olabisi JohnsonO. Johnson MIN,WR135,,286,306,296.0,10.0
393,,Isaiah CrowellI. Crowell OAK,RB110,,283,312,297.5,14.5
394,,Chris HoganC. Hogan CAR,WR136,,328,355,345.5,11.1
395,,Taywan TaylorT. Taylor CLE,WR137,,340,390,357.0,17.5
396,,Byron PringleB. Pringle KC,WR138,,312,351,334.0,16.3
397,,Nick MullensN. Mullens SF,QB41,,346,379,359.8,12.3
398,,C.J. UzomahC. Uzomah CIN,TE48,,260,368,314.0,54.0
399,,Jason SandersJ. Sanders MIA,K31,,308,320,314.0,6.0
400,,Josh RosenJ. Rosen MIA,QB42,,346,357,353.8,4.5
401,,Spencer WareS. Ware KC,RB111,,329,350,341.7,9.1
Tier 16,
402,,Ricky Seals-JonesR. Seals-Jones CLE,TE49,,305,354,329.5,24.5
403,,Eddy PineiroE. Pineiro CHI,K32,,317,353,335.0,18.0
404,,Jarrett StidhamJ. Stidham NE,QB43,,347,358,354.3,5.2
405,,Tua TagovailoaT. Tagovailoa FA,QB44,,335,339,337.0,2.0
406,,Miami (MIA)MIA DST,DST32,,331,346,338.5,7.5
407,,C.J. ProsiseC. Prosise SEA,RB112,,316,362,339.0,23.0
408,,Theo RiddickT. Riddick DEN,RB113,,329,359,344.0,15.0
409,,Josh HillJ. Hill NO,TE50,,346,360,353.0,7.0
410,,Demetrius HarrisD. Harris CHI,TE51,,343,394,368.5,25.5
411,,Ameer AbdullahA. Abdullah MIN,RB114,,346,392,369.0,23.0
412,,Anthony FirkserA. Firkser TEN,TE52,,371,383,377.0,6.0
