Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
45,,Blake JarwinB. Jarwin DAL,8,26,60,40.8,8.5,34.0,-11.0
46,,Jace SternbergerJ. Sternberger GB,11,23,61,43.2,8.4,45.0,-1.0
47,,Jesse JamesJ. James DET,5,27,54,44.4,6.0,32.0,-15.0
48,,Luke WillsonL. Willson OAK,6,32,76,47.1,11.8,129.0,+81.0
49,,Josh OliverJ. Oliver JAC,10,16,57,43.6,8.5,49.0,0.0
50,,Tyler HigbeeT. Higbee LAR,9,28,56,45.1,4.6,55.0,+5.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Dawson KnoxD. Knox BUF,6,25,66,42.7,10.9,50.0,-1.0
Tier 7,
52,,Adam ShaheenA. Shaheen CHI,6,22,64,45.0,8.6,83.0,+31.0
53,,Kahale WarringK. Warring HOU,10,24,75,50.6,12.0,63.0,+10.0
54,,Tyler KroftT. Kroft BUF,6,29,70,47.5,8.5,56.0,+2.0
55,,Jeff HeuermanJ. Heuerman DEN,10,26,64,52.8,4.7,62.0,+7.0
56,,Josh HillJ. Hill NO,9,42,72,57.4,6.0,47.0,-9.0
57,,Mo Alie-CoxM. Alie-Cox IND,6,31,85,59.2,12.7,67.0,+10.0
58,,Demetrius HarrisD. Harris CLE,7,42,68,52.4,6.4,52.0,-6.0
59,,Jason CroomJ. Croom BUF,6,38,94,62.2,13.3,181.0,+122.0
60,,Foster MoreauF. Moreau OAK,6,36,89,60.9,14.6,97.0,+37.0
61,,Rhett EllisonR. Ellison NYG,11,39,81,61.1,9.0,80.0,+19.0
62,,Jordan AkinsJ. Akins HOU,10,40,70,61.4,5.4,98.0,+36.0
Tier 8,
63,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,,23,136,50.1,30.2,95.0,+32.0
64,,Ed DicksonE. Dickson SEA,11,51,74,64.2,6.5,58.0,-6.0
65,,Virgil GreenV. Green LAC,12,50,73,65.3,5.0,78.0,+13.0
66,,Jacob HollisterJ. Hollister SEA,11,40,96,63.2,16.1,61.0,-5.0
67,,Dan ArnoldD. Arnold NO,9,52,80,65.7,8.0,75.0,+8.0
68,,Blake BellB. Bell KC,12,51,77,59.3,7.9,46.0,-22.0
69,,James O'ShaughnessyJ. O'Shaughnessy JAC,10,55,75,66.0,5.2,59.0,-10.0
70,,Xavier GrimbleX. Grimble PIT,7,42,80,67.2,9.8,66.0,-4.0
71,,Nick O'LearyN. O'Leary MIA,5,36,93,68.4,13.0,65.0,-6.0
72,,Maxx WilliamsM. Williams ARI,12,54,84,65.5,8.5,136.0,+64.0
73,,Nick BoyleN. Boyle BAL,8,37,80,65.6,10.0,74.0,+1.0
74,,Garrett CelekG. Celek SF,4,47,78,66.0,7.1,120.0,+46.0
75,,Dwayne AllenD. Allen MIA,5,28,108,74.1,16.9,106.0,+31.0
76,,Luke StockerL. Stocker ATL,9,42,87,75.8,10.3,99.0,+23.0
77,,Dalton SchultzD. Schultz DAL,8,67,77,73.9,2.0,77.0,0.0
78,,Jeremy SprinkleJ. Sprinkle WAS,10,56,96,81.4,9.7,76.0,-2.0
79,,Ryan GriffinR. Griffin NYJ,4,47,68,61.5,5.6,64.0,-15.0
80,,Jordan LeggettJ. Leggett TB,7,57,81,71.4,5.6,111.0,+31.0
81,,Drew SampleD. Sample CIN,9,56,97,79.9,10.8,124.0,+43.0
82,,Trevon WescoT. Wesco NYJ,4,43,109,74.4,23.7,89.0,+7.0
83,,Anthony FirkserA. Firkser TEN,11,58,80,74.7,4.3,135.0,+52.0
Tier 9,
84,,Seth DeValveS. DeValve CLE,7,61,106,80.0,11.8,85.0,+1.0
85,,Tyler ConklinT. Conklin NE,10,57,93,74.8,10.7,140.0,+55.0
86,,Stephen AndersonS. Anderson NE,10,58,98,75.5,12.6,109.0,+23.0
87,,Logan PaulsenL. Paulsen ATL,9,54,94,84.4,9.0,93.0,+6.0
88,,Troy FumagalliT. Fumagalli DEN,10,54,90,81.0,11.5,90.0,+2.0
89,,Eric TomlinsonE. Tomlinson NYJ,4,57,111,83.7,16.9,118.0,+29.0
90,,Scott SimonsonS. Simonson NYG,11,77,95,85.3,5.2,158.0,+68.0
91,,Zach GentryZ. Gentry PIT,7,53,123,97.3,15.0,68.0,-23.0
92,,Lee SmithL. Smith BUF,6,40,91,64.3,19.4,128.0,+36.0
93,,Levine ToiloloL. Toilolo SF,4,58,102,77.6,14.7,72.0,-21.0
94,,Darren FellsD. Fells HOU,10,66,117,93.9,15.5,88.0,-6.0
95,,Eric SaubertE. Saubert NE,10,41,87,68.5,17.6,91.0,-4.0
96,,Durham SmytheD. Smythe MIA,5,78,86,82.0,3.0,144.0,+48.0
97,,Marcedes LewisM. Lewis GB,11,76,102,90.7,8.9,92.0,-5.0
98,,Rico GathersR. Gathers CLE,7,73,105,82.8,11.9,132.0,+34.0
99,,Neal SterlingN. Sterling FA,,75,91,82.8,5.2,101.0,+2.0
100,,Antony AuclairA. Auclair TB,7,74,107,91.3,7.7,155.0,+55.0
101,,David MorganD. Morgan MIN,12,88,103,95.3,5.1,164.0,+63.0
102,,Alize MackA. Mack NO,9,49,115,88.4,28.0,81.0,-21.0
103,,MyCole PruittM. Pruitt TEN,11,83,101,93.0,6.5,183.0,+80.0
104,,Michael RobertsM. Roberts FA,,48,85,68.3,15.3,161.0,+57.0
105,,Derek CarrierD. Carrier OAK,6,83,101,96.2,4.4,71.0,-34.0
106,,Chris ManhertzC. Manhertz CAR,7,80,116,102.2,9.0,146.0,+40.0
107,,Kaden SmithK. Smith SF,4,43,114,98.0,15.7,110.0,+3.0
108,,Richard RodgersR. Rodgers PHI,10,93,104,98.4,4.0,138.0,+30.0
109,,Daniel BrownD. Brown NYJ,4,42,59,50.5,8.5,103.0,-6.0
110,,Logan ThomasL. Thomas DET,5,82,106,91.3,8.9,185.0,+75.0
111,,Ben BrauneckerB. Braunecker CHI,6,89,96,92.5,2.7,178.0,+67.0
Tier 10,
112,,Robert TonyanR. Tonyan GB,11,84,100,93.8,6.4,79.0,-33.0
113,,Sean CulkinS. Culkin LAC,12,86,116,101.8,10.0,127.0,+14.0
114,,Lance KendricksL. Kendricks NE,10,45,75,60.0,15.0,69.0,-45.0
115,,Clive WalfordC. Walford MIA,5,82,92,85.7,4.5,151.0,+36.0
116,,Ross DwelleyR. Dwelley SF,4,66,98,87.3,15.1,159.0,+43.0
117,,Isaac NautaI. Nauta DET,5,71,134,101.0,22.9,113.0,-4.0
118,,Deon YelderD. Yelder KC,12,90,94,92.3,1.7,84.0,-34.0
119,,C.J. ConradC. Conrad NYG,11,44,127,93.7,35.8,150.0,+31.0
120,,Caleb WilsonC. Wilson ARI,12,67,85,76.0,9.0,112.0,-8.0
121,,Ben KoyackB. Koyack JAC,10,77,83,80.0,3.0,172.0,+51.0
122,,Johnny MundtJ. Mundt LAR,9,83,118,100.0,14.3,141.0,+19.0
123,,Joshua PerkinsJ. Perkins PHI,10,87,112,100.7,10.3,134.0,+11.0
124,,Ryan IzzoR. Izzo MIN,12,77,97,87.0,10.0,156.0,+32.0
125,,David WellsD. Wells KC,12,85,125,105.0,20.0,,
126,,Dax RaymondD. Raymond CHI,6,88,124,106.0,18.0,,
127,,Ross TravisR. Travis IND,6,106,121,114.7,6.3,126.0,-1.0
