"","mfl_id","sleeper_id","pfr_id","gsis_id","pff_id","espn_id","yahoo_id","ras_id","otc_id"
"1903","13978","5756","DickGa00","00-0034795","47268","3116132","31751",NA,NA
"1904","13980","5230",NA,"00-0034084",NA,"3123052","31366",NA,NA
"1905","13982","5601","PittJa00","00-0034454","50036","3128455","31542",NA,NA
"1906","13987","5726","SpilRo00","00-0034720","50918","3129446","31708",NA,NA
"1907","13989","5483","LancTy00","00-0034185","48604","3045242","31436",NA,NA
"1908","13990","5166","ScotDa02","00-0034256","39588","3056577","31460",NA,NA
"1909","13991","5279","HendQu00","00-0034206","48008","3895789","31486",NA,NA
"1910","13993","5670",NA,"00-0034655","23189","3060410","31614",NA,NA
"1911","13995","5253",NA,"00-0034532","47206","3128439","31561",NA,NA
"1912","13996","5647","HaleGr00","00-0034502","50473","3116166","31555",NA,NA
"1913","13998","5436",NA,"00-0034096","50430","3115337","31386",NA,NA
"1914","14009","5135","BlacSa00","00-0034170","48088","3116155","31479",NA,NA
"1915","14012","5691","FordMi01","00-0034639","50535","3050916","31634",NA,NA
"1916","14013","5181","SullCh00","00-0034468","49349","3124849","31589",NA,NA
"1917","14015","5383","TollJa00","00-0034489","66933","4329491","31322",NA,NA
"1918","14016","5680","ThomCo02","00-0034539","18551","2976524","31597",NA,NA
"1919","14024","5658",NA,"00-0034515","31078","3049726","31261",NA,NA
"1920","14026","5671",NA,"00-0034662","51203","3116105","31609",NA,NA
"1921","14027","5583",NA,"00-0034310","26360","3116058","31509",NA,NA
"1922","14028","5655",NA,"00-0034527","49132","3121344","31576",NA,NA
"1923","14029","5624","FordKe00","00-0034509","23614","3052662","31595",NA,NA
"1924","14032","5623","LoveMi00","00-0034511","48376","3051371","31605",NA,NA
"1925","14034","5641","WorlCh00","00-0034537","51161","3051412","31566",NA,NA
"1926","14035","5259","ColeLa02","00-0034624","45861","3052163","31575",NA,NA
"1927","14037","5222","DaviJa06","00-0034446","50431","3125356","31534",NA,NA
"1928","14038","5659",NA,"00-0034586","49918","3043127","31647",NA,NA
"1929","14039","5581","WintAn00","00-0034303","51015","3128853","31504",NA,NA
"1930","14043","5736","LeavDa00","00-0034726","49120","3053801","31723",NA,NA
"1931","14045","5661","LacyCh00","00-0034593","29726","3122430","31651",NA,NA
"1932","14046","5722","KidsDa00","00-0034710","23254","3051650","31722",NA,NA
"1933","14188","5760",NA,"00-0034819","68149","4350798","31758",NA,NA
"1934","14189","3568",NA,"00-0032609","10980","2591718","29540",NA,NA
"1935","14193","3420",NA,"00-0032550","11114","2980238","29710",NA,NA
"1936","14196","5709",NA,"00-0034737","66453","4290778","31734",NA,NA
"1937","14320","5275",NA,"00-0034207","48309","3053760","31227",NA,NA
"1938","14334","5244",NA,"00-0034141","48301","4037481","31349",NA,NA
"1939","14350","5168",NA,"00-0034551","45727","3053732","31280",NA,NA
"1940","14351","5269",NA,"00-0034735","66966","3951441","31732",NA,NA
"1941","14355","5235",NA,"00-0034575","34985","3047536","31283",NA,NA
"1942","14363","5171",NA,"00-0034193","30887","3049290","31441",NA,NA
"1943","14370","5409",NA,"00-0034613","66924","3050481","31257",NA,NA
"1944","14377","5636",NA,"00-0034587","32708","3119119","31657",NA,NA
"1945","14379","5757",NA,"00-0034801","49023","3128303","31753",NA,NA
"1946","14380","5642",NA,"00-0034533","51394","3046382","31562",NA,NA
"1947","14385","5402",NA,"00-0034223","48459","3051766","31243",NA,NA
"1948","14387","5692",NA,"00-0034648",NA,"3040204","31643",NA,NA
"1949","14398","5741",NA,"00-0034736","51220","3116387","31733",NA,NA
"1950","14411","5827",NA,"00-0034903","91247","4410136","31810",NA,NA
"1951","14414","5520",NA,"00-0034485","66930","4331768","31318",NA,NA
"1952","14421","5664",NA,"00-0034588","48575","3123054","31648",NA,NA
"1953","14432","5684",NA,"00-0034650","48510","3676003","31645",NA,NA
"1954","14447","5449",NA,"00-0034085","28870","3912343","31367",NA,NA
"1955","14452","5508",NA,"00-0034145","49368","3128630","31359",NA,NA
"1956","14464","5754",NA,"00-0034788","31849","3118954","31749",NA,NA
"1957","14502","5442","MarsTr00","00-0034111","49154","3116602","31381",NA,NA
"1958","14513","5639",NA,"00-0034606",NA,"3045166","31670",NA,NA
"1959","14517","5233",NA,"00-0034169","47131","3051387","31478",NA,NA
"1960","14536","5660",NA,"00-0034590","39383","3042746","31649",NA,NA
"1961","14540","5591",NA,"00-0034326","28474","3128264","31523",NA,NA
"1962","14640","5196",NA,"00-0034672","47173","3115360","31627",NA,NA
"1963","14657","5528",NA,"00-0034255","34845","3046700","31459",NA,NA
"1964","14666","5489",NA,"00-0034556","35978","3139926","31294",NA,NA
"1965","14670","5532",NA,"00-0034251","48874","3052059","31454",NA,NA
"1966","14681","5218",NA,"00-0034612","48452","3052926","31256",NA,NA
"1967","14683","2682","JoneCh06","00-0034641","49339","3116104","31636",NA,NA
"1968","14713","5448",NA,"00-0034088","28990","4036898","31370",NA,NA
"1969","14746","5505",NA,"00-0034154","50141","3134315","31352",NA,NA
"1970","14756","5495",NA,"00-0034559","38754","4035726","31286",NA,NA
"1971","14760","5197",NA,"00-0034660","29622","4048717","31607",NA,NA
"1972","14762","5474",NA,"00-0034130","38426","3125816","31415",NA,NA
"1973","14913","5628",NA,"00-0034605","50627","3053054","31669",NA,NA
"1974","15030","5748",NA,"00-0034769",NA,"3128747","31744",NA,NA
"1975","15035","5806",NA,"00-0034899","46454","3124092","31803",NA,NA
"1976","15064","5292",NA,"00-0034667","47687","3052122","31625",NA,NA
"1977","15110","5727",NA,"00-0034723","49607","3040031","31726",NA,NA
"1978","15132","5470",NA,"00-0034125","48993","3044732","31420",NA,NA
"1979","15146","5327",NA,"00-0034731","62935","3915388","31168",NA,NA
"1980","15159","5572",NA,"00-0034318","48889","3122690","31518",NA,NA
"1981","15179","5179",NA,"00-0034463","48487","3044706","31578",NA,NA
"1982","15568","5674",NA,"00-0034623","51194","3125287","31573",NA,NA
"1983","15595","5534",NA,"00-0034248","49190","3932901","31451",NA,NA
"1984","15615","5569",NA,"00-0034311","46441","3040499","31510",NA,NA
"1985","15662","5626",NA,"00-0034602","48387","3060151","31666",NA,NA
"1986","13124","4574","RushCo00","00-0033662","12324","2972515","30788",NA,NA
"1987","13145",NA,"SmitDe06","00-0033413",NA,NA,NA,NA,NA
"1988","13150","4635","DaviJu00","00-0033760","12202","3043216","30370",NA,NA
"1989","13161","4670",NA,"00-0033706","12044","3122839","30432",NA,NA
"1990","13179","4489",NA,"00-0033474","12163","2980460","30679",NA,NA
"1991","13180","4324",NA,"00-0033259","12123","2971233","30524",NA,NA
"1992","13181","4644","RudoTr00","00-0033717","47997","3122935","30737",NA,NA
"1993","13184","4520",NA,"00-0033517","12219","2976557","30410",NA,NA
"1994","13278","4141",NA,"00-0033931","11849","3045214","30208",NA,NA
"1995","13323","4276",NA,"00-0033861","11942","3056913","30300",NA,NA
"1996","13367","4416","CarrAu00","00-0033382","12215","2974339","30656",NA,NA
"1997","13370","4526","HogaKr00","00-0033604","12014","4198679","30487",NA,NA
"1998","13371","4445",NA,"00-0033441","12249","2980061","30629",NA,NA
"1999","13372","4551","GentTa00","00-0033633","12170","3043841","30720",NA,NA
"2000","13375","4453","BoldVi00","00-0033306","12269","3056476","30550",NA,NA
"2001","13383","4294",NA,"00-0033222","47970","2977689","30450",NA,NA
"2002","13384","4349","MizzTa00","00-0033373","45675","3048680","900125",NA,NA
"2003","13385","4326",NA,"00-0033261","12125","3039720","30526",NA,NA
"2004","13388","4426","LangHa00","00-0033392","50118","2570996","30666",NA,NA
"2005","13389","4588",NA,"00-0033672","12180","2972092","30822",NA,NA
"2006","13390","4750","LenoLa00","00-0033992","31892","3049249","30899",NA,NA
"2007","13397","4564","NacuKa00","00-0033649","12102","3053804","30548",NA,NA
"2008","13398","4355",NA,"00-0033379","12144","3915403","30510",NA,NA
"2009","13400",NA,"JeroLo00","00-0033316",NA,NA,NA,NA,NA
"2010","13402","4311","GracJe00","00-0033242","12081","3051924","30499",NA,NA
"2011","13403","4666",NA,"00-0033702",NA,"3049899","30426",NA,NA
"2012","13406","4342","AdebQu00","00-0033366","12085","3051869","30512",NA,NA
"2013","13407","4439",NA,"00-0033435","39398","3048663","30623",NA,NA
"2014","13408",NA,"ClarMi00","00-0033352",NA,NA,NA,NA,NA
"2015","13411","4678","SwooTy00","00-0033742","12267","3046705","30763",NA,NA
"2016","13417","4511","LewiLa01","00-0033477","12250","2972232","30700",NA,NA
"2017","13420","4614",NA,"00-0033773","48033","2988624","30808",NA,NA
"2018","13421","4541",NA,"00-0033620","12150","2974328","30598",NA,NA
"2019","13423","4606","ColeDy00","00-0033765","24304","2986109","30799",NA,NA
"2020","13426","4449","MorrNi00","00-0033445","51674","4232830","30633",NA,NA
"2021","13430","4390",NA,"00-0033400","12212","3043237","30641",NA,NA
"2022","13431","4331",NA,"00-0033269",NA,"3914922","30534",NA,NA
"2023","13436","4681",NA,"00-0033815","48079","3043134","30827",NA,NA
"2024","13438","4660","CulkSe00","00-0033696","12037","2971426","30420",NA,NA
"2025","13439","4304",NA,"00-0033234","12031","3042361","30462",NA,NA
"2026","13440","4359",NA,"00-0033410","50361","3052883","30381",NA,NA
"2027","13441","4684","HillJa01","00-0033826","37997","3057517","30846",NA,NA
"2028","13442","4400","SmitMa04","00-0033415","51190","3054859","30652",NA,NA
"2029","13443","4689","CartJa02","00-0033819","49282","3051925","30848",NA,NA
"2030","13444","4643","MunsCa00","00-0033716","12236","3047530","30736",NA,NA
"2031","13446","4368","NickHa02","00-0033344","50712","2978211","30583",NA,NA
"2032","13447","4413","WilsEr00","00-0033336","38587","3056916","30448",NA,NA
"2033","13448","4415",NA,"00-0033381","12214","2972342","30655",NA,NA
"2034","13449","4720","HatfDo00","00-0033845","12338","3052502","30865",NA,NA
"2035","13452","4696","EdmuTr00","00-0033838","38329","2970090","30850",NA,NA
"2036","13453","3728",NA,"00-0032649","11157","3040661","29747",NA,NA
"2037","13454","4345","BradBa00","00-0033368","12083","2970256","30514",NA,NA
"2038","13456","4476","MabiGr00","00-0033430","12068","2979515","30477",NA,NA
"2039","13457","4363","CoxxDe00","00-0033339","51176","2979535","30578",NA,NA
"2040","13459","4603","ValoJe00","00-0033758","12194","2976151","30778",NA,NA
"2041","13460","4604","AnkoEl00","00-0033598","48856","3008150","30792",NA,NA
"2042","13461","4352","PaynDo00","00-0033420","51589","3048402","30622",NA,NA
"2043","13462","4668","OnwuJa00","00-0033704","12039","3052889","30428",NA,NA
"2044","13463","4389","AlleCh02","00-0033399","12211","2975680","30640",NA,NA
"2045","13465","4558","BellB.00","00-0033642","12097","2970622","30539",NA,NA
"2046","13470","4427","MoorKe03","00-0033393","51596","4218312","30669",NA,NA
"2047","13472","4452","WoodXa01","00-0033450","50835","3042370","30638",NA,NA
"2048","13474","4594","BarrAl00","00-0033746","12183","2976114","30766",NA,NA
"2049","13475","4664","HarrNi00","00-0033700","12038","3051368","30424",NA,NA
"2050","13476","4605","BaylEv00","00-0033763","23652","2971280","30795",NA,NA
"2051","13479","4661","DaviMi03","00-0033697","12040","3053795","30422",NA,NA
"2052","13491","4611",NA,"00-0033770","18348","2970625","30811",NA,NA
"2053","13492","4719","ThomCh05","00-0033855","12330","3054970","30861",NA,NA
"2054","13498","3592","JohnIs00","00-0032749","10935","2570484","29577",NA,NA
"2055","13506","4386","PipkLe00","00-0033362","12117","2972562","30619",NA,NA
"2056","13509","3765","DeayDo01","00-0032641","11242","2972896","29846",NA,NA
"2057","13511","4460","HikuCo00","00-0033315","12276","2968204","30559",NA,NA
"2058","13512","4357","CoxxBr01","00-0033408","12092","2980098","30379",NA,NA
"2059","13530",NA,"BankBr01","00-0033254",NA,NA,NA,NA,NA
"2060","13535",NA,"PinkLa00","00-0031834",NA,NA,NA,NA,NA
"2061","13536","4552","IrviIs00","00-0033635","12171","3043197","30722",NA,NA
"2062","13537","4402","BoweTa00","00-0033324","50170","3042726","30427",NA,NA
"2063","13538","4522",NA,"00-0033599","12010","2982809","30482",NA,NA
"2064","13539",NA,"DaniLe00","00-0033384",NA,NA,NA,NA,NA
"2065","13541","3818",NA,"00-0032851","11317","2577651","29937",NA,NA
"2066","13543","4572",NA,"00-0033659","12321","2974344","30785",NA,NA
"2067","13544","4480","WilsJe00","00-0033434","12067","3045380","30481",NA,NA
"2068","13545","4451","WhitIs00","00-0033449","12251","3894883","30637",NA,NA
"2069","13547","4503",NA,"00-0033503","12224","3916144","30415",NA,NA
"2070","13548","4616","PresGi00","00-0033776","48388","2971022","30803",NA,NA
"2071","13549","3774",NA,"00-0032689","11266","3057863","29806",NA,NA
"2072","13552","4632","PhilCa00","00-0033693","48353","3115911","30405",NA,NA
"2073","13553","4395","McTyTo00","00-0033405","49357","3058965","30646",NA,NA
"2074","13556",NA,"PeteOt00","00-0033738",NA,NA,NA,NA,NA
"2075","13558","4361","BellBr01","00-0033337","50096","3057972","30576",NA,NA
"2076","13559","4393",NA,"00-0033403","50587","2981511","30644",NA,NA
"2077","13562","4617","RossDa02","00-0033535","51592","4220624","30802",NA,NA
"2078","13563","4470","BullRi00","00-0033424","12062","2979532","30471",NA,NA
"2079","13567","4591",NA,"00-0033675","49127","3045206","30825",NA,NA
"2080","13574",NA,"ByrdEm00","00-0033514",NA,NA,NA,NA,NA
"2081","13584","4377",NA,"00-0033353","12108","2973973","30610",NA,NA
"2082","13728","4650",NA,"00-0033735","12347","3957543","30756",NA,NA
"2083","13848","4654",NA,"00-0033729","12255","3051397","30711",NA,NA
"2084","13851","4420",NA,"00-0033386","12052","3115443","30660",NA,NA
"2085","13862","4854",NA,"00-0034054","47417","3052056","30955",NA,NA
"2086","13886","4656",NA,"00-0033731","12165","3957450","30713",NA,NA
"2087","13890","4536",NA,"00-0033627","12145","2972240","30594",NA,NA
"2088","13894","4819",NA,"00-0034030","23592","2973627","30934",NA,NA
"2089","13900","3467",NA,"00-0032669",NA,"2578718","29712",NA,NA
"2090","13909","4958",NA,"00-0030332",NA,"16486","27369",NA,NA
"2091","13921","4442",NA,"00-0033438","12246","2981846","30626",NA,NA
"2092","13924","4350",NA,"00-0033374","47053","2978244","30517",NA,NA
"2093","13929","2796",NA,"00-0031500","10235","3734467","28386",NA,NA
"2094","13935","4501",NA,"00-0033501","12222","3121581","30412",NA,NA
"2095","13936","4619",NA,"00-0033779","21515","2973647","30794",NA,NA
"2096","13944","3837",NA,"00-0032931","11352","3140596","29956",NA,NA
"2097","13964","4529",NA,"00-0033608","12017","2970264","30491",NA,NA
"2098","13965","4371","TupoJo00","00-0033347","12093","2979632","30586",NA,NA
"2099","14002","3469",NA,"00-0032751","10938","2971032","29584",NA,NA
"2100","14010","4527",NA,"00-0033606","12016","3045851","30489",NA,NA
"2101","14339","4050",NA,"00-0033215","12077","4217370","30111",NA,NA
"2102","14352","4752",NA,"00-0033994","23172","2971397","30901",NA,NA
"2103","14365","4669",NA,"00-0033705","12043","3047504","30430",NA,NA
"2104","14388","4761","ShelBr01","00-0033997","51599","3057876","30904",NA,NA
"2105","14442","4848",NA,"00-0034051","20035","2978524","30954",NA,NA
"2106","14538","4828",NA,"00-0034034","38044","3049329","30940",NA,NA
"2107","14576","4829",NA,"00-0034035","48081","3060347","30938",NA,NA
"2108","14674","4658",NA,"00-0033734","12259","3892777","30716",NA,NA
"2109","12640","3453","FergJo02","00-0032377","10907","2576165","29599",NA,NA
"2110","12641",NA,"GreeAa01","00-0032672",NA,"2570994",NA,NA,NA
"2111","12642","3532","FarrKe02","00-0032902","10988","2575553","29518",NA,NA
"2112","12644","3564",NA,"00-0032472","11286","2577245","29821",NA,NA
"2113","12649","3519","LewiRo03","00-0032659","11246","3125745","29855",NA,NA
"2114","12653",NA,"MarsJa01","00-0032694",NA,"3051400",NA,NA,NA
"2115","12661","3620",NA,"00-0032482","11013","2971271","29616",NA,NA
"2116","12665","3503","AlliGe01","00-0032626","11141","3115913","29719",NA,NA
"2117","12682","3514",NA,"00-0032997","11010","2512657","29504",NA,NA
"2118","12683","3481",NA,"00-0032606","10977","2582138","29537",NA,NA
"2119","12685","3668","PerkJo02","00-0032599","11051","2578377","29654",NA,NA
"2120","12709",NA,"AlexDo01","00-0032983",NA,"3052651",NA,NA,NA
"2121","12797","3308",NA,"00-0032781","10786","2976263","29386",NA,NA
"2122","12822","3353",NA,"00-0032794","10831","2974365","29431",NA,NA
"2123","12844","3390",NA,"00-0032449","10869","3061740","29469",NA,NA
"2124","12860","3451",NA,"00-0032726",NA,"2971573","29792",NA,NA
"2125","12863",NA,"McRoPa00","00-0032679",NA,"2975817",NA,NA,NA
"2126","12864","3491",NA,"00-0032964","11076","2971289","29680",NA,NA
"2127","12865",NA,"WillWe00","00-0032739",NA,"3933497",NA,NA,NA
"2128","12867","3573","WildBr01","00-0032593","11057","2577692","29661",NA,NA
"2129","12868","3465","BrauBe00","00-0032661","11335","2969241","29913",NA,NA
"2130","12870","3436","CashJe00","00-0032994","11007","2576378","29501",NA,NA
"2131","12871","3488","FostD.01","00-0032577","11214","2978124","29872",NA,NA
"2132","12872",NA,"McCoDe00","00-0032322",NA,"2470860",NA,NA,NA
"2133","12873","3702",NA,"00-0032707","11123","2982761","29893",NA,NA
"2134","12874","3612","VallHa00","00-0032508","10960","2567213","29587",NA,NA
"2135","12878",NA,"BoykTr00","00-0032462",NA,NA,NA,NA,NA
"2136","12879","3562",NA,"00-0032479","11291","2976308","29833",NA,NA
"2137","12884","3517",NA,"00-0032839","11078","3125354","29682",NA,NA
"2138","12887","3657","KellRo00","00-0032371","11090","2575408","29694",NA,NA
"2139","12888","3473",NA,"00-0032518","10975","3057899","29559",NA,NA
"2140","12890","3730",NA,"00-0032728","11163","2586703","29795",NA,NA
"2141","12894","3485","KrieHe00","00-0032523","11020","3144999","29623",NA,NA
"2142","12896",NA,"ScotRa01","00-0032621",NA,NA,NA,NA,NA
"2143","12897",NA,"BurkBr00","00-0032844",NA,NA,NA,NA,NA
"2144","12899","3715","WickCo00","00-0032562","11139","2982151","29783",NA,NA
"2145","12900","3840",NA,"00-0032937","11357","2969896","29961",NA,NA
"2146","12906","3550","WilsJa00","00-0032525","10902","2970661","29514",NA,NA
"2147","12908","2634","BrowMa02","00-0032048","10115","2512191","29085",NA,NA
"2148","12912","3868","RichJa01","00-0033025","11395","2972091","30000",NA,NA
"2149","12914",NA,"HamlCo01","00-0031732",NA,NA,NA,NA,NA
"2150","12916","3476","HoltJo00","00-0032935","11354","3056906","29958",NA,NA
"2151","12917","3650","HarrMa05","00-0032362","11035","2576868","29638",NA,NA
"2152","12918","3622",NA,"00-0032488","11015","2977874","29618",NA,NA
"2153","12921","3614","LewiTo00","00-0032881","11231","2574918","29854",NA,NA
"2154","12924","3836",NA,"00-0032929","11351","2471470","29955",NA,NA
"2155","12925","3717",NA,"00-0032630","11144","3078660","29722",NA,NA
"2156","12926",NA,"KingDe00","00-0032708",NA,NA,NA,NA,NA
"2157","12927",NA,"TurnPa01","00-0032841",NA,NA,NA,NA,NA
"2158","12928","3598","RhodLu00","00-0032753","10940","2566045","29588",NA,NA
"2159","12929","3934","PopeTr00","00-0033164","11473","2983319","30061",NA,NA
"2160","12931","3424","HarrDe04","00-0032946","11227","2972273","29847",NA,NA
"2161","12936","3621",NA,"00-0032876","11238","2972065","29865",NA,NA
"2162","12938","3669","PoolBr01","00-0032596","11052","2980115","29655",NA,NA
"2163","12939",NA,"SmitTe03","00-0032358",NA,NA,NA,NA,NA
"2164","12940","3716","BricKe00","00-0032628","11142","2971881","29720",NA,NA
"2165","12941","2784",NA,"00-0031755","9851","2511832","29022",NA,NA
"2166","12945","2990",NA,"00-0031420","9155","17495","28307",NA,NA
"2167","12946","3623",NA,"00-0032484","11014","2574163","29617",NA,NA
"2168","12947",NA,"TregBr00","00-0032724",NA,NA,NA,NA,NA
"2169","12948","3502","OkwaRo01","00-0032655","11250","2980147","29867",NA,NA
"2170","12949","3788","McEvTa01","00-0032475","11288","2577684","29825",NA,NA
"2171","12950","3446","HeatJo00","00-0032727","11162","2576267","29794",NA,NA
"2172","12951","3745","GrigNi01","00-0032674","11187","2576660","29716",NA,NA
"2173","12952","3681",NA,"00-0032574","11101","2972144","29759",NA,NA
"2174","12953","3659",NA,"00-0032369","11409","2585962","29696",NA,NA
"2175","12954",NA,"BowmBr00","00-0032515",NA,NA,NA,NA,NA
"2176","12956","3678",NA,"00-0032569","11096","2985659","29754",NA,NA
"2177","12957","3426","CrawKe02","00-0032875","11224","2979612","29842",NA,NA
"2178","12958","3513","NorrJa00","00-0032998","11011","2575997","29505",NA,NA
"2179","12960","3784","VaeaDe01","00-0032859","11083","2978355","29687",NA,NA
"2180","12961","1830",NA,"00-0030871","9310","17253","28109",NA,NA
"2181","12962",NA,"MaggCu00","00-0032361",NA,NA,NA,NA,NA
"2182","12964","3734","ScarBr00","00-0032734","11169","2576885","29807",NA,NA
"2183","12965","3828","EvanMa00","00-0032922","11343","3053027","29952",NA,NA
"2184","12966","3000",NA,"00-0031914","10010","2579622","28694",NA,NA
"2185","12967",NA,"AlbrBr00","00-0032491",NA,NA,NA,NA,NA
"2186","12970","3474","BoddBr01","00-0032517","10903","2970694","29507",NA,NA
"2187","12971","3597","LambDa01","00-0032750","10937","3121601","29581",NA,NA
"2188","12976","3838",NA,"00-0032933","11353","3056354","29957",NA,NA
"2189","12977",NA,"LouiLa00","00-0032502",NA,NA,NA,NA,NA
"2190","12979","2827","WillDe04","00-0031795","9891","2576508","28982",NA,NA
"2191","12981","3633",NA,"00-0032463","11027","3134288","29630",NA,NA
"2192","12985","3747","LittCo01","00-0032677","11190","2978304","29718",NA,NA
"2193","12987","1857",NA,"00-0030946","9045","17068","27862",NA,NA
"2194","12988","3415","JoneJo03","00-0032580","11217","2971027","29875",NA,NA
"2195","12990","3605","FarlMa00","00-0032496","10953","2579840","29574",NA,NA
"2196","12996","3595",NA,"00-0032745","10931","2586700","29571",NA,NA
"2197","12997","3721","HawkJo00","00-0032635","11149","2575523","29729",NA,NA
"2198","12998","3764","AdamAn00","00-0032637","11240","2576599","29841",NA,NA
"2199","13001","3416","LeBlCr01","00-0032581","11218","2982870","29876",NA,NA
"2200","13011","3766","HuntMi00","00-0032643","11243","2578305","29848",NA,NA
"2201","13013","3763","HamiWo00","00-0032578","11215","2577392","29873",NA,NA
"2202","13015","3563","LongSt00","00-0032470","11285","2982803","29818",NA,NA
"2203","13019","3461","HansRu00","00-0032747","10933","2971435","29575",NA,NA
"2204","13021",NA,"JackDo01","00-0032636",NA,NA,NA,NA,NA
"2205","13022","3438","WillTr05","00-0032916","11004","2979605","29534",NA,NA
"2206","13026","3680","OnwuPa00","00-0032573","11100","2576761","29758",NA,NA
"2207","13027","3864","LampJa00","00-0033021","11391","3057850","30002",NA,NA
"2208","13043","3537","LandCh00","00-0032905","10992","2574558","29522",NA,NA
"2209","13045","3417","SmitTe04","00-0032820","11181","2576809","29885",NA,NA
"2210","13052","3761",NA,"00-0032617","11210","2576665","29835",NA,NA
"2211","13056","3008",NA,"00-0031876",NA,"2576240","28738",NA,NA
"2212","13057","3688",NA,"00-0032540","11104","2972283","29700",NA,NA
"2213","13067","3824","ElliAl01","00-0032864","11326","2577731","29944",NA,NA
"2214","13069","3487",NA,"00-0032676","11189","3961462","29724",NA,NA
"2215","13071","3642",NA,"00-0032729","11164","3051940","29797",NA,NA
"2216","13072","3867","JackBr04","00-0033024","11394","2577642","29999",NA,NA
"2217","13075","3589",NA,"00-0032353","10914","2576895","29607",NA,NA
"2218","13082","3643","MiddDo01","00-0032697","11262","2567725","29798",NA,NA
"2219","13083","3886",NA,"00-0033070","11418","3116598","30014",NA,NA
"2220","13085","3743",NA,"00-0032671","11184","3059620","29714",NA,NA
"2221","13086",NA,"AbdeMe00","00-0032860",NA,NA,NA,NA,NA
"2222","13087","3667","NeasSh00","00-0032592","11050","2982866","29653",NA,NA
"2223","13100","3479",NA,"00-0032871","11332","2577278","29950",NA,NA
"2224","13110","3729",NA,"00-0032652","11520","2969976","29749",NA,NA
"2225","13241","3827",NA,"00-0032870","11331","3068939","29949",NA,NA
"2226","13247","1774",NA,"00-0030197","8512","16475","27348",NA,NA
"2227","13392","2613","AdamTy00","00-0032094","10140","3895228","29111",NA,NA
"2228","13410","3637",NA,"00-0032480","11033","2576040","29636",NA,NA
"2229","13414","3546",NA,"00-0032521","10898","2980383","29510",NA,NA
"2230","13419","2863",NA,"00-0031738","9834","2574756","28870",NA,NA
"2231","13422","3440",NA,"00-0032658","11253","2575214","29870",NA,NA
"2232","13434","3526",NA,"00-0032667","11341","2574891","29920",NA,NA
"2233","13435","3676",NA,"00-0032566","11093","2982880","29751",NA,NA
"2234","13450","3427",NA,"00-0033001","11226","2980380","29845",NA,NA
"2235","13466","3444",NA,"00-0032627","11202","2970181","29822",NA,NA
"2236","13468","3714",NA,"00-0032560","11137","2579163","29781",NA,NA
"2237","13486","3616",NA,"00-0032883","11232","2578754","29856",NA,NA
"2238","13493","3731",NA,"00-0032730","11165","2970397","29799",NA,NA
"2239","13502","2859",NA,"00-0031636","9732","2574009","28771",NA,NA
"2240","13504","3841",NA,"00-0032934","11358","2969422","29962",NA,NA
"2241","13529","4330",NA,"00-0033266","12739","2971830","30531",NA,NA
"2242","13531","3016","WhitJe02","00-0031512","9698","2574557","28801",NA,NA
"2243","13565","3720",NA,"00-0032633","11147","2576755","29727",NA,NA
"2244","13573","3834",NA,"00-0032926","11349","2577664","29953",NA,NA
"2245","13966","2885","DaniRo01","00-0031878","9974","3053794","28959",NA,NA
"2246","14394","3808",NA,"00-0032830","11303","3916678","29933",NA,NA
"2247","14419","3805",NA,"00-0032835",NA,"3135726","29915",NA,NA
"2248","14627","3785",NA,"00-0032660","11280","2982857","29813",NA,NA
"2249","15047","3813",NA,"00-0032849","11310","2578317","29925",NA,NA
"2250","6254","3527",NA,"00-0032848","11302","2977742","29924",NA,NA
"2251","16490","11425","PittDe01","00-0038827",NA,NA,NA,NA,NA
"2252","16502","11122","FarmAn00","00-0038865",NA,NA,NA,NA,NA
"2253","16504","11487","GilmSt01","00-0038655",NA,NA,NA,NA,NA
"2254","16516","11512","WheaTy02","00-0038742",NA,NA,NA,NA,NA
"2255","16517","11272","ThomCh02","00-0038719",NA,NA,NA,NA,NA
"2256","16519","11343","ThomSt01","00-0038663",NA,NA,NA,NA,NA
"2257","16520","11338","DurdCo00","00-0038653",NA,NA,NA,NA,NA
"2258","16523","11384","WrigOw00","00-0038458",NA,NA,"40639",NA,NA
"2259","16526","11169",NA,"00-0038385",NA,NA,NA,NA,NA
"2260","16529","11336","LeotEk00","00-0038782",NA,NA,"40574",NA,NA
"2261","16531","11489","HailKa00","00-0038523",NA,NA,NA,NA,NA
"2262","16532","11348","NowaTr00","00-0038660",NA,NA,NA,NA,NA
"2263","16533","11257","JackSh01","00-0038891",NA,NA,"40491",NA,NA
"2264","16535","11096","McLeTK00","00-0038850",NA,NA,NA,NA,NA
"2265","16542","11258","HarrJa04","00-0038423",NA,NA,NA,NA,NA
"2266","16546","11132","WilsDi00","00-0038674",NA,NA,NA,NA,NA
"2267","16475","8298",NA,"00-0037136",NA,NA,NA,NA,NA
"2268","16482","8537",NA,"00-0037608",NA,NA,NA,NA,NA
"2269","16507","8435","LassKw20","00-0037420",NA,NA,"34473",NA,NA
"2270","16537","8763","ThomTr01","00-0037377",NA,NA,"34675",NA,NA
"2271","16499","7521",NA,"00-0036463",NA,NA,"33376",NA,NA
"2272","16098","7390",NA,"00-0036148",NA,NA,"33332",NA,NA
"2273","13318",NA,"DonaDy00","00-0033961",NA,NA,NA,NA,NA
"2274","12663",NA,"PaytJo00","00-0032974",NA,"2971588",NA,NA,NA
