Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
99,,Durham SmytheD. Smythe MIA,5,77,90,83.3,5.3,84.0,-15.0
100,,Scott SimonsonS. Simonson NYG,11,80,98,89.8,6.6,92.0,-8.0
101,,Zach GentryZ. Gentry PIT,7,73,100,84.3,11.4,65.0,-36.0
102,,Deon YelderD. Yelder KC,12,79,91,84.3,5.0,173.0,+71.0
103,,Chris ManhertzC. Manhertz CAR,7,81,101,90.5,7.1,116.0,+13.0
104,,Caleb WilsonC. Wilson ARI,12,68,85,76.5,8.5,145.0,+41.0
105,,Eric TomlinsonE. Tomlinson NYJ,4,74,82,78.0,4.0,135.0,+30.0
106,,Levine ToiloloL. Toilolo SF,4,76,80,78.0,2.0,109.0,+3.0
Tier 10,
107,,Michael RobertsM. Roberts FA,,78,86,82.0,4.0,81.0,-26.0
108,,Ben KoyackB. Koyack JAC,10,77,88,82.5,5.5,123.0,+15.0
109,,Sean CulkinS. Culkin LAC,12,83,87,85.0,2.0,111.0,+2.0
110,,Isaac NautaI. Nauta DET,5,85,94,89.5,4.5,150.0,+40.0
111,,Kaden SmithK. Smith SF,4,90,99,95.7,4.0,151.0,+40.0
112,,David MorganD. Morgan MIN,12,92,106,99.0,5.7,188.0,+76.0
113,,Clive WalfordC. Walford MIA,5,84,102,93.0,9.0,179.0,+66.0
114,,MyCole PruittM. Pruitt TEN,11,86,107,98.0,8.8,117.0,+3.0
115,,Robert TonyanR. Tonyan GB,11,85,102,93.5,8.5,82.0,-33.0
116,,Johnny MundtJ. Mundt LAR,9,87,103,95.0,8.0,185.0,+69.0
117,,Logan ThomasL. Thomas DET,5,92,98,95.0,3.0,87.0,-30.0
118,,Richard RodgersR. Rodgers PHI,10,97,105,99.7,3.8,64.0,-54.0
119,,Ben BrauneckerB. Braunecker CHI,6,93,104,98.5,5.5,112.0,-7.0
