Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
116,,Laviska Shenault Jr.L. Shenault FA,,58,121,84.5,20.3
117,,Damiere ByrdD. Byrd NE,,81,124,108.9,8.8
118,,Jalen ReagorJ. Reagor FA,,56,122,79.8,24.7
119,,Allen HurnsA. Hurns MIA,,98,130,109.0,9.9
120,,Tajae SharpeT. Sharpe MIN,,89,121,105.5,9.9
121,,Trey QuinnT. Quinn WAS,,89,139,120.6,12.1
122,,Hakeem ButlerH. Butler ARI,,83,103,94.6,7.4
123,,Tim PatrickT. Patrick DEN,,105,124,112.6,6.3
124,,Rashard HigginsR. Higgins FA,,97,191,128.2,28.3
125,,Riley RidleyR. Ridley CHI,,86,169,116.2,26.6
126,,Denzel MimsD. Mims FA,,61,88,71.0,12.1
127,,Robert FosterR. Foster BUF,,101,166,135.7,16.2
128,,Taywan TaylorT. Taylor CLE,,114,135,124.8,6.9
129,,Scott MillerS. Miller TB,,82,135,108.0,19.5
130,,Jakeem GrantJ. Grant MIA,,110,173,126.6,23.5
131,,Olabisi JohnsonO. Johnson MIN,,98,133,109.8,14.1
Tier 11,
132,,Jake KumerowJ. Kumerow GB,,111,150,127.0,14.2
133,,Cordarrelle PattersonC. Patterson CHI,,108,178,129.0,24.6
134,,Marqise LeeM. Lee JAC,,100,174,130.4,23.8
135,,Byron PringleB. Pringle KC,,112,151,131.8,13.0
136,,Brandon AiyukB. Aiyuk FA,,86,96,90.3,4.2
137,,Tyler JohnsonT. Johnson FA,,56,132,92.0,31.2
138,,Deon CainD. Cain PIT,,113,177,138.2,25.0
139,,Chris HoganC. Hogan FA,,111,170,141.2,20.4
140,,Michael Pittman Jr.M. Pittman FA,,86,95,90.5,4.5
141,,Donovan Peoples-JonesD. Peoples-Jones FA,,84,123,103.5,19.5
142,,Antonio CallawayA. Callaway FA,,78,135,106.5,28.5
143,,Antonio Gandy-GoldenA. Gandy-Golden FA,,105,109,107.0,2.0
144,,KJ HamlerK. Hamler FA,,96,121,108.5,12.5
145,,Chase ClaypoolC. Claypool FA,,104,117,110.5,6.5
146,,Bryan EdwardsB. Edwards FA,,102,127,114.5,12.5
147,,Alex EricksonA. Erickson CIN,,103,129,116.0,13.0
148,,Donte MoncriefD. Moncrief FA,,79,157,118.0,39.0
149,,Keelan DossK. Doss LV,,98,143,120.5,22.5
150,,Marcus JohnsonM. Johnson FA,,86,158,122.0,36.0
151,,Cody LatimerC. Latimer WAS,,111,141,126.0,15.0
152,,Malik TurnerM. Turner SEA,,125,187,150.0,26.7
153,,Lynn Bowden Jr.L. Bowden FA,,128,133,130.5,2.5
154,,Van JeffersonV. Jefferson FA,,113,149,131.0,18.0
155,,Richie JamesR. James SF,,126,175,152.3,20.2
156,,Justin HardyJ. Hardy FA,,136,186,155.3,21.9
157,,Isaiah FordI. Ford MIA,,116,156,136.0,20.0
158,,Pharoh CooperP. Cooper CAR,,122,154,138.0,16.0
159,,Jaron BrownJ. Brown FA,,109,171,140.0,31.0
160,,Jarius WrightJ. Wright FA,,139,147,143.0,4.0
161,,Dontrelle InmanD. Inman IND,,120,167,143.5,23.5
162,,Chester RogersC. Rogers FA,,130,160,145.0,15.0
Tier 12,
163,,Seth RobertsS. Roberts CAR,,117,181,149.0,32.0
164,,Javon WimsJ. Wims CHI,,138,161,149.5,11.5
165,,Chad BeebeC. Beebe MIN,,141,159,150.0,9.0
166,,Isaiah McKenzieI. McKenzie BUF,,119,183,151.0,32.0
167,,Marvin HallM. Hall DET,,112,192,152.0,40.0
168,,Damion RatleyD. Ratley CLE,,146,164,155.0,9.0
169,,Braxton BerriosB. Berrios NYJ,,137,175,156.0,19.0
170,,Vyncint SmithV. Smith NYJ,,149,163,156.0,7.0
171,,Deonte HarrisD. Harris NO,,145,171,158.0,13.0
172,,Mack HollinsM. Hollins MIA,,158,184,171.0,13.0
Tier 13,
173,,Cody CoreC. Core NYG,,179,193,186.0,7.0
174,,Stanley Morgan Jr.S. Morgan CIN,,188,189,188.5,0.5
