Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
290,,Arizona (ARI)ARI DST,DST23,12,155,320,284.6,31.5,276.0,-14.0
291,,Washington (WAS)WAS DST,DST24,10,143,334,287.2,41.3,259.0,-32.0
292,,Greg JosephG. Joseph CLE,K22,7,160,341,285.8,28.4,455.0,+163.0
293,,Dexter WilliamsD. Williams GB,RB80,11,169,393,267.8,65.7,265.0,-28.0
294,,Steven HauschkaS. Hauschka BUF,K23,6,174,327,297.5,23.4,351.0,+57.0
295,,Diontae JohnsonD. Johnson PIT,WR102,7,141,375,274.3,62.8,300.0,+5.0
296,,Jonnu SmithJ. Smith TEN,TE34,11,224,393,290.4,41.4,376.0,+80.0
297,,Demarcus RobinsonD. Robinson KC,WR103,12,189,375,273.6,46.9,302.0,+5.0
298,,Rashard HigginsR. Higgins CLE,WR104,7,175,343,284.5,36.2,334.0,+36.0
299,,Charles ClayC. Clay ARI,TE35,12,214,380,296.8,42.4,382.0,+83.0
300,,Jordan WilkinsJ. Wilkins IND,RB81,6,227,382,286.8,32.0,330.0,+30.0
301,,Devontae BookerD. Booker DEN,RB82,10,187,337,286.9,32.4,336.0,+35.0
302,,Detroit (DET)DET DST,DST25,5,154,347,302.7,29.5,253.0,-49.0
303,,Josh AdamsJ. Adams PHI,RB83,10,190,377,282.0,49.1,387.0,+84.0
304,,Ty MontgomeryT. Montgomery NYJ,RB84,4,169,376,295.9,45.0,308.0,+4.0
305,,Terry McLaurinT. McLaurin WAS,WR105,10,88,346,260.9,59.4,309.0,+4.0
306,,Matt LaCosseM. LaCosse NE,TE36,10,166,366,263.6,52.5,261.0,-45.0
307,,Case KeenumC. Keenum WAS,QB34,10,190,358,299.9,38.4,335.0,+28.0
308,,Cordarrelle PattersonC. Patterson CHI,WR106,6,151,366,300.6,36.2,346.0,+38.0
309,,Giorgio TavecchioG. Tavecchio ATL,K24,9,204,329,278.2,30.5,196.0,-113.0
310,,New York (NYJ)NYJ DST,DST26,4,211,333,288.8,27.1,257.0,-53.0
311,,Daniel CarlsonD. Carlson OAK,K25,6,165,336,307.0,26.0,383.0,+72.0
312,,Jordan ThomasJ. Thomas HOU,TE37,10,173,368,264.2,64.9,323.0,+11.0
313,,New York (NYG)NYG DST,DST27,11,147,347,312.8,33.5,313.0,0.0
314,,Alfred BlueA. Blue JAC,RB85,10,195,368,309.2,47.7,291.0,-23.0
315,,Bruce AndersonB. Anderson TB,RB86,7,168,374,262.5,54.8,269.0,-46.0
316,,Will DisslyW. Dissly SEA,TE38,11,173,354,279.4,45.9,287.0,-29.0
317,,Jake KumerowJ. Kumerow GB,WR107,11,196,375,297.0,48.4,442.0,+125.0
318,,Cairo SantosC. Santos TB,K26,7,183,326,305.5,23.0,456.0,+138.0
319,,Deon CainD. Cain IND,WR108,6,208,374,306.2,44.2,279.0,-40.0
320,,Irv Smith Jr.I. Smith MIN,TE39,12,213,363,289.9,42.1,225.0,-95.0
321,,Josh GordonJ. Gordon NE,WR109,10,138,372,248.6,78.1,183.0,-138.0
322,,Wayne GallmanW. Gallman NYG,RB87,11,233,382,313.5,28.8,320.0,-2.0
323,,Geoff SwaimG. Swaim JAC,TE40,10,136,381,279.3,68.8,293.0,-30.0
324,,Jake ButtJ. Butt DEN,TE41,10,191,385,311.0,41.1,386.0,+62.0
325,,Wendell SmallwoodW. Smallwood PHI,RB88,10,199,380,303.7,34.3,343.0,+18.0
326,,Ryan GrantR. Grant OAK,WR110,6,212,372,294.8,30.5,831.0,+505.0
327,,Miami (MIA)MIA DST,DST28,5,139,355,314.5,47.9,322.0,-5.0
328,,Cameron MeredithC. Meredith NE,WR111,10,220,384,314.7,37.2,647.0,+319.0
Tier 14,
329,,Blake JarwinB. Jarwin DAL,TE42,8,153,365,285.1,50.4,345.0,+16.0
330,,Travis BenjaminT. Benjamin LAC,WR112,12,193,371,274.6,42.8,347.0,+17.0
331,,San Francisco (SF)SF DST,DST29,4,201,335,306.7,30.1,246.0,-85.0
332,,Jace SternbergerJ. Sternberger GB,TE43,11,173,381,282.7,58.9,344.0,+12.0
333,,Mike WeberM. Weber DAL,RB89,8,217,362,299.1,31.9,306.0,-27.0
334,,Spencer WareS. Ware IND,RB90,6,210,343,278.2,33.3,318.0,-16.0
335,,Benjamin WatsonB. Watson NE,TE44,10,146,381,295.1,49.0,274.0,-61.0
336,,Dustin HopkinsD. Hopkins WAS,K27,10,251,332,317.3,14.9,350.0,+14.0
337,,Ryan TannehillR. Tannehill TEN,QB35,11,191,385,328.7,44.1,390.0,+53.0
338,,Daniel JonesD. Jones NYG,QB36,11,192,385,317.8,48.7,280.0,-58.0
339,,Justin WatsonJ. Watson TB,WR113,7,220,379,289.6,50.0,414.0,+75.0
340,,KeeSean JohnsonK. Johnson ARI,WR114,12,167,384,274.8,76.9,326.0,-14.0
341,,Matt BryantM. Bryant FA,K28,,215,320,266.0,31.7,356.0,+15.0
342,,Vernon DavisV. Davis WAS,TE45,10,190,383,313.5,40.0,436.0,+94.0
343,,Tampa Bay (TB)TB DST,DST30,7,145,347,322.8,18.5,355.0,+12.0
344,,C.J. UzomahC. Uzomah CIN,TE46,9,212,380,310.3,47.6,327.0,-17.0
345,,Josh OliverJ. Oliver JAC,TE47,10,180,373,302.9,66.1,331.0,-14.0
346,,Trent TaylorT. Taylor SF,WR115,4,190,363,303.2,46.7,445.0,+99.0
347,,Kendrick BourneK. Bourne SF,WR116,4,179,364,316.8,39.3,395.0,+48.0
348,,John KellyJ. Kelly LAR,RB91,9,259,388,311.5,36.0,869.0,+521.0
349,,Keith KirkwoodK. Kirkwood NO,WR117,9,244,373,329.9,29.8,484.0,+135.0
350,,J'Mon MooreJ. Moore GB,WR118,11,243,375,318.0,29.4,779.0,+429.0
351,,Tim PatrickT. Patrick DEN,WR119,10,215,396,329.4,43.8,454.0,+103.0
352,,Cameron Artis-PayneC. Artis-Payne CAR,RB92,7,237,380,333.2,25.7,321.0,-31.0
353,,Jesse JamesJ. James DET,TE48,5,219,362,316.9,42.2,288.0,-65.0
354,,Dontrelle InmanD. Inman NE,WR120,10,151,367,288.5,49.9,463.0,+109.0
355,,Jalen HurdJ. Hurd SF,WR121,4,217,390,317.0,36.1,361.0,+6.0
356,,Bilal PowellB. Powell NYJ,RB93,4,227,350,304.3,38.7,324.0,-32.0
357,,Luke WillsonL. Willson OAK,TE49,6,255,371,318.9,31.9,798.0,+441.0
358,,Hunter RenfrowH. Renfrow OAK,WR122,6,149,390,291.0,65.8,368.0,+10.0
359,,Andre EllingtonA. Ellington TB,RB94,7,203,384,301.0,51.1,"1,019.0",+660.0
360,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,TE50,,255,341,283.1,25.1,716.0,+356.0
361,,Tyler HigbeeT. Higbee LAR,TE51,9,209,360,329.5,21.9,518.0,+157.0
362,,Myles GaskinM. Gaskin MIA,RB95,5,186,364,324.7,31.7,333.0,-29.0
363,,Ameer AbdullahA. Abdullah MIN,RB96,12,303,362,330.7,18.3,513.0,+150.0
364,,Trayveon WilliamsT. Williams CIN,RB97,9,258,381,331.5,35.0,299.0,-65.0
365,,Chester RogersC. Rogers IND,WR123,6,262,385,336.3,30.2,422.0,+57.0
366,,Qadree OllisonQ. Ollison ATL,RB98,9,193,385,316.8,49.5,272.0,-94.0
367,,Maurice HarrisM. Harris NE,WR124,10,151,329,260.4,35.3,310.0,-57.0
368,,Adam ShaheenA. Shaheen CHI,TE52,6,139,388,324.5,49.5,443.0,+75.0
369,,Kelvin HarmonK. Harmon WAS,WR125,10,216,384,304.6,44.8,292.0,-77.0
370,,Chandler CatanzaroC. Catanzaro NYJ,K29,4,232,342,320.4,18.6,416.0,+46.0
371,,Rod SmithR. Smith NYG,RB99,11,237,382,329.9,23.7,466.0,+95.0
372,,Zach ZennerZ. Zenner DET,RB100,5,188,378,339.1,17.5,366.0,-6.0
373,,Cody ParkeyC. Parkey FA,K30,,185,353,299.9,38.7,357.0,-16.0
374,,Michael CrabtreeM. Crabtree FA,WR126,,242,358,301.4,36.3,364.0,-10.0
375,,Damarea CrockettD. Crockett HOU,RB101,10,198,386,278.9,57.2,487.0,+112.0
376,,Jakeem GrantJ. Grant MIA,WR127,5,226,370,315.9,39.2,"1,021.0",+645.0
377,,Bryce LoveB. Love WAS,RB102,10,232,380,318.3,43.2,298.0,-79.0
378,,Jordan ScarlettJ. Scarlett CAR,RB103,7,171,356,284.3,64.0,353.0,-25.0
379,,Jeff WilsonJ. Wilson SF,RB104,4,287,381,333.3,26.7,472.0,+93.0
380,,Alfred MorrisA. Morris DAL,RB105,8,187,365,302.3,59.6,233.0,-147.0
381,,Laquon TreadwellL. Treadwell MIN,WR128,12,271,369,339.7,21.1,435.0,+54.0
382,,Jaron BrownJ. Brown SEA,WR129,11,204,396,331.0,49.9,415.0,+33.0
383,,Cincinnati (CIN)CIN DST,DST31,9,318,355,336.9,11.5,399.0,+16.0
384,,Jay AjayiJ. Ajayi FA,RB106,,177,368,293.4,41.7,255.0,-129.0
385,,Dawson KnoxD. Knox BUF,TE53,6,255,366,306.9,37.8,358.0,-27.0
386,,Darren SprolesD. Sproles PHI,RB107,10,188,370,296.1,54.8,307.0,-79.0
387,,Kahale WarringK. Warring HOU,TE54,10,232,376,320.2,36.7,398.0,+11.0
388,,Rodney AndersonR. Anderson CIN,RB108,9,237,393,336.2,39.4,301.0,-87.0
389,,Trenton CannonT. Cannon NYJ,RB109,4,306,388,348.8,23.6,"1,024.0",+635.0
Tier 15,
390,,Ryan SwitzerR. Switzer PIT,WR130,7,223,378,320.9,46.8,426.0,+36.0
391,,Allen HurnsA. Hurns MIA,WR131,5,173,383,321.9,34.7,611.0,+220.0
392,,Travis HomerT. Homer SEA,RB110,11,168,382,284.2,83.9,485.0,+93.0
393,,Jordan MatthewsJ. Matthews SF,WR132,4,284,369,342.3,23.4,428.0,+35.0
394,,Gary JenningsG. Jennings SEA,WR133,11,240,377,329.6,28.8,458.0,+64.0
395,,Chad BeebeC. Beebe MIN,WR134,12,229,371,308.7,41.9,418.0,+23.0
396,,Jarius WrightJ. Wright CAR,WR135,7,253,395,344.5,37.7,425.0,+29.0
397,,Jermaine KearseJ. Kearse DET,WR136,5,198,345,311.0,24.3,"1,005.0",+608.0
398,,Riley RidleyR. Ridley CHI,WR137,6,263,390,342.4,38.4,281.0,-117.0
399,,Drew LockD. Lock DEN,QB37,10,196,387,352.5,19.7,317.0,-82.0
400,,Randy BullockR. Bullock CIN,K31,9,309,342,328.9,10.1,374.0,-26.0
401,,Mark WaltonM. Walton MIA,RB111,5,292,378,337.6,19.6,"1,023.0",+622.0
402,,Austin SeibertA. Seibert CLE,K32,7,204,283,245.3,32.4,264.0,-138.0
403,,Tyler KroftT. Kroft BUF,TE55,6,258,391,341.6,25.5,603.0,+200.0
404,,Cody LatimerC. Latimer NYG,WR138,11,242,375,323.5,39.2,"1,007.0",+603.0
405,,Blake BortlesB. Bortles LAR,QB38,9,194,397,362.8,20.7,408.0,+3.0
406,,Benny CunninghamB. Cunningham JAC,RB112,10,272,387,314.6,47.2,"1,020.0",+614.0
407,,Javorius AllenJ. Allen NO,RB113,9,276,344,316.0,22.4,403.0,-4.0
408,,Oakland (OAK)OAK DST,DST32,6,310,348,332.7,7.9,341.0,-67.0
409,,Dez BryantD. Bryant FA,WR139,,284,341,303.0,23.1,316.0,-93.0
410,,Eddy PineiroE. Pineiro CHI,K33,6,249,352,322.2,37.7,311.0,-99.0
411,,Kyle JuszczykK. Juszczyk SF,RB114,4,256,364,323.4,38.9,429.0,+18.0
412,,Mike BooneM. Boone MIN,RB115,12,237,362,323.6,44.8,"1,026.0",+614.0
413,,J.J. NelsonJ. Nelson OAK,WR140,6,261,390,345.3,38.4,441.0,+28.0
414,,Taysom HillT. Hill NO,QB39,9,195,367,346.4,14.3,363.0,-51.0
415,,Brian HillB. Hill ATL,RB116,9,277,392,340.8,38.3,460.0,+45.0
416,,Marcus MurphyM. Murphy BUF,RB117,6,326,378,349.6,19.3,709.0,+293.0
417,,Pierre GarconP. Garcon FA,WR141,,296,350,314.8,20.8,610.0,+193.0
418,,LeGarrette BlountL. Blount FA,RB118,,310,358,333.0,15.7,413.0,-5.0
419,,Ty JohnsonT. Johnson DET,RB119,5,233,349,290.3,47.4,359.0,-60.0
420,,J.D. McKissicJ. McKissic SEA,RB120,11,227,351,295.7,51.5,"1,022.0",+602.0
421,,Zane GonzalezZ. Gonzalez ARI,K34,12,302,353,337.4,10.1,380.0,-41.0
422,,Scott MillerS. Miller TB,WR142,7,248,374,297.7,54.8,494.0,+72.0
423,,Josh HillJ. Hill NO,TE56,9,305,394,347.8,35.1,410.0,-13.0
424,,C.J. ProsiseC. Prosise SEA,RB121,11,245,336,300.0,39.5,655.0,+231.0
425,,Alex CollinsA. Collins FA,RB122,,256,393,325.3,48.6,384.0,-41.0
426,,Preston WilliamsP. Williams MIA,WR143,5,244,369,301.7,51.5,417.0,-9.0
427,,Rishard MatthewsR. Matthews NO,WR144,9,229,371,340.2,21.0,549.0,+122.0
428,,Chris MooreC. Moore BAL,WR145,8,255,389,342.2,49.4,349.0,-79.0
429,,Demetrius HarrisD. Harris CLE,TE57,7,319,389,352.0,24.5,411.0,-18.0
430,,Torrey SmithT. Smith CAR,WR146,7,301,364,343.2,25.5,565.0,+135.0
431,,Xavier GrimbleX. Grimble PIT,TE58,7,212,362,307.0,67.5,500.0,+69.0
432,,Alex BarnesA. Barnes TEN,RB123,11,249,364,330.3,47.1,434.0,+2.0
433,,Jason CroomJ. Croom BUF,TE59,6,228,375,331.5,60.4,821.0,+388.0
434,,Darius SlaytonD. Slayton NYG,WR147,11,301,363,332.3,23.1,421.0,-13.0
435,,Tavon AustinT. Austin DAL,WR148,8,312,371,332.5,23.5,392.0,-43.0
436,,Matt GayM. Gay TB,K35,7,302,319,311.7,7.1,286.0,-150.0
437,,Will GrierW. Grier CAR,QB40,7,193,396,366.0,17.8,379.0,-58.0
438,,Foster MoreauF. Moreau OAK,TE60,6,173,394,313.3,99.6,471.0,+33.0
439,,Jeff HeuermanJ. Heuerman DEN,TE61,10,163,375,359.3,11.6,397.0,-42.0
440,,Kelvin BenjaminK. Benjamin FA,WR149,,294,354,321.0,24.9,451.0,+11.0
441,,Darren FellsD. Fells HOU,TE62,10,281,287,284.0,3.0,982.0,+541.0
442,,Karan HigdonK. Higdon HOU,RB124,10,296,392,342.5,34.7,489.0,+47.0
443,,Isaiah McKenzieI. McKenzie BUF,WR150,6,290,396,326.0,49.5,438.0,-5.0
444,,Teddy BridgewaterT. Bridgewater NO,QB41,9,335,366,344.8,12.4,370.0,-74.0
445,,Robert GriffinR. Griffin BAL,QB42,8,338,397,363.3,22.4,391.0,-54.0
446,,Blake BellB. Bell KC,TE63,12,340,376,358.0,14.7,439.0,-7.0
447,,Kevin WhiteK. White ARI,WR151,12,278,377,331.7,40.8,515.0,+68.0
448,,Chris Warren IIIC. Warren FA,RB125,,289,310,299.5,10.5,840.0,+392.0
449,,Corey GrantC. Grant GB,RB126,11,319,347,332.3,11.5,746.0,+297.0
450,,Marcell AtemanM. Ateman OAK,WR152,6,341,361,348.8,7.6,828.0,+378.0
451,,Jacoby BrissettJ. Brissett IND,QB43,6,333,369,349.3,14.8,424.0,-27.0
452,,Byron PringleB. Pringle KC,WR153,12,246,357,301.5,55.5,477.0,+25.0
453,,Jason SandersJ. Sanders MIA,K36,5,326,353,336.7,11.7,389.0,-64.0
454,,Jordan LasleyJ. Lasley OAK,WR154,6,297,376,338.0,32.3,745.0,+291.0
455,,Ed DicksonE. Dickson SEA,TE64,11,298,391,362.2,33.9,540.0,+85.0
456,,Bruce EllingtonB. Ellington FA,WR155,,290,370,338.7,34.9,827.0,+371.0
457,,Boston ScottB. Scott PHI,RB127,10,332,382,364.2,18.1,"1,025.0",+568.0
458,,Justin HardyJ. Hardy ATL,WR156,9,328,375,356.5,18.4,517.0,+59.0
459,,Nick MullensN. Mullens SF,QB44,4,342,385,357.0,17.2,432.0,-27.0
460,,Raheem MostertR. Mostert SF,RB128,4,330,392,357.8,23.0,"1,012.0",+552.0
Tier 16,
461,,Drew SampleD. Sample CIN,TE65,9,267,370,318.5,51.5,480.0,+19.0
462,,Darrel WilliamsD. Williams KC,RB129,12,322,375,358.3,21.5,400.0,-62.0
463,,Josh FergusonJ. Ferguson HOU,RB130,10,259,379,319.0,60.0,514.0,+51.0
464,,Alex EricksonA. Erickson CIN,WR157,9,333,369,359.5,15.3,649.0,+185.0
465,,Austin CarrA. Carr NO,WR158,9,306,339,322.5,16.5,511.0,+46.0
466,,Chris IvoryC. Ivory FA,RB131,,330,359,347.7,12.7,469.0,+3.0
467,,Elijah HolyfieldE. Holyfield CAR,RB132,7,264,386,325.0,61.0,338.0,-129.0
468,,T.J. LoganT. Logan ARI,RB133,12,322,328,325.0,3.0,534.0,+66.0
469,,James DevelinJ. Develin NE,RB134,10,329,380,361.5,20.1,328.0,-141.0
470,,Seth RobertsS. Roberts BAL,WR159,8,315,336,325.5,10.5,430.0,-40.0
471,,DeAndre WashingtonD. Washington OAK,RB135,6,337,385,363.3,20.0,691.0,+220.0
472,,Rhett EllisonR. Ellison NYG,TE66,11,343,388,370.6,17.0,532.0,+60.0
473,,Ryan GriffinR. Griffin NYJ,TE67,4,320,357,338.5,18.5,693.0,+220.0
474,,Brice ButlerB. Butler MIA,WR160,5,339,343,341.0,2.0,742.0,+268.0
475,,CJ HamC. Ham MIN,RB136,12,327,357,342.0,15.0,427.0,-48.0
476,,Dan ArnoldD. Arnold NO,TE68,9,334,352,343.0,9.0,465.0,-11.0
477,,Maxx WilliamsM. Williams ARI,TE69,12,345,376,362.0,12.8,"1,018.0",+541.0
478,,Brandon PowellB. Powell DET,WR161,5,349,373,362.0,9.9,853.0,+375.0
479,,Eli RogersE. Rogers PIT,WR162,7,341,383,362.3,17.2,728.0,+249.0
480,,Brett HundleyB. Hundley ARI,QB45,12,320,387,362.7,30.3,687.0,+207.0
481,,Kenjon BarnerK. Barner ATL,RB137,9,329,363,346.0,17.0,832.0,+351.0
482,,Zach PascalZ. Pascal IND,WR163,6,317,378,347.5,30.5,452.0,-30.0
483,,Cody CoreC. Core CIN,WR164,9,342,378,364.3,15.9,705.0,+222.0
484,,Trevon WescoT. Wesco NYJ,TE70,4,348,350,349.0,1.0,630.0,+146.0
485,,Kenneth FarrowK. Farrow MIA,RB138,5,328,382,355.0,27.0,717.0,+232.0
486,,Jordan AkinsJ. Akins HOU,TE71,10,349,391,369.3,17.2,538.0,+52.0
487,,Tyrod TaylorT. Taylor LAC,QB46,12,349,363,356.0,7.0,482.0,-5.0
488,,Tajae SharpeT. Sharpe TEN,WR165,11,333,382,357.5,24.5,433.0,-55.0
489,,Elijhaa PennyE. Penny NYG,RB139,11,336,381,358.5,22.5,735.0,+246.0
490,,Andy JanovichA. Janovich DEN,RB140,10,357,377,367.0,10.0,623.0,+133.0
491,,Matt BarkleyM. Barkley BUF,QB47,6,352,386,369.0,17.0,579.0,+88.0
492,,Mack HollinsM. Hollins PHI,WR166,10,362,380,371.0,9.0,662.0,+170.0
493,,Nick BoyleN. Boyle BAL,TE72,8,360,383,371.5,11.5,703.0,+210.0
494,,James O'ShaughnessyJ. O'Shaughnessy JAC,TE73,10,371,372,371.5,0.5,575.0,+81.0
495,,Mo Alie-CoxM. Alie-Cox IND,TE74,6,377,394,387.0,7.3,419.0,-76.0
496,,DeAndre CarterD. Carter HOU,WR167,10,395,395,395.0,0.0,512.0,+16.0
