Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
116,,Deon CainD. Cain PIT,,111,168,131.0,23.4
117,,Jake KumerowJ. Kumerow GB,,109,142,124.0,13.1
118,,Marqise LeeM. Lee JAC,,100,174,124.2,26.2
119,,Hakeem ButlerH. Butler ARI,,91,122,106.8,12.3
120,,Cordarrelle PattersonC. Patterson CHI,,108,171,126.2,22.8
121,,Tim PatrickT. Patrick DEN,,103,118,111.0,5.4
122,,Robert FosterR. Foster BUF,,101,166,129.8,21.9
123,,Riley RidleyR. Ridley CHI,,85,169,114.3,32.5
124,,Chris HoganC. Hogan CAR,,111,162,134.6,20.5
125,,Taywan TaylorT. Taylor CLE,,114,131,122.8,6.2
126,,Scott MillerS. Miller TB,,97,106,101.0,3.7
127,,Jakeem GrantJ. Grant MIA,,110,164,125.0,22.5
128,,Byron PringleB. Pringle KC,,110,147,129.8,15.3
129,,Donte MoncriefD. Moncrief FA,,79,146,112.3,27.4
130,,Olabisi JohnsonO. Johnson MIN,,99,137,112.3,17.5
131,,Isaiah FordI. Ford MIA,,109,143,122.7,14.7
132,,Alex EricksonA. Erickson CIN,,99,103,101.0,2.0
133,,Antonio CallawayA. Callaway FA,,78,135,106.5,28.5
134,,Marcus JohnsonM. Johnson IND,,86,151,118.5,32.5
135,,Keelan DossK. Doss OAK,,98,143,120.5,22.5
136,,Cody LatimerC. Latimer NYG,,111,144,127.5,16.5
137,,Jaron BrownJ. Brown SEA,,109,161,135.0,26.0
138,,Jarius WrightJ. Wright CAR,,136,139,137.5,1.5
Tier 11,
139,,Isaiah McKenzieI. McKenzie BUF,,119,158,138.5,19.5
140,,Chester RogersC. Rogers IND,,130,149,139.5,9.5
141,,Pharoh CooperP. Cooper ARI,,122,160,141.0,19.0
142,,Dontrelle InmanD. Inman IND,,120,163,141.5,21.5
143,,Seth RobertsS. Roberts BAL,,117,169,143.0,26.0
144,,Javon WimsJ. Wims CHI,,138,148,143.0,5.0
145,,Marvin HallM. Hall DET,,112,181,146.5,34.5
146,,Chad BeebeC. Beebe MIN,,141,155,148.0,7.0
147,,Damion RatleyD. Ratley CLE,,146,154,150.0,4.0
148,,Malik TurnerM. Turner SEA,,125,178,151.5,26.5
149,,Deonte HarrisD. Harris NO,,135,171,153.0,18.0
150,,Vyncint SmithV. Smith NYJ,,149,157,153.0,4.0
151,,Justin HardyJ. Hardy ATL,,144,167,155.5,11.5
152,,Kalif RaymondK. Raymond TEN,,134,183,158.5,24.5
153,,Laquon TreadwellL. Treadwell MIN,,132,186,159.0,27.0
154,,Tavon AustinT. Austin DAL,,136,182,159.0,23.0
155,,Richie JamesR. James SF,,156,165,160.5,4.5
156,,Mack HollinsM. Hollins MIA,,158,170,164.0,6.0
157,,Christian BlakeC. Blake ATL,,150,184,167.0,17.0
Tier 12,
158,,Ryan GrantR. Grant GB,,155,193,174.0,19.0
159,,Trent SherfieldT. Sherfield ARI,,173,177,175.0,2.0
160,,Travis BenjaminT. Benjamin LAC,,167,187,177.0,10.0
161,,Stanley Morgan Jr.S. Morgan CIN,,172,189,180.5,8.5
162,,Ryan SwitzerR. Switzer PIT,,178,189,183.5,5.5
163,,Krishawn HoganK. Hogan NO,,186,190,188.0,2.0
164,,Ashton DulinA. Dulin IND,,192,192,192.0,0.0
