Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
291,,Benny Snell Jr.B. Snell PIT,RB82,7,89,331,274.1,51.0,229.0,-62.0
292,,Washington (WAS)WAS DST,DST24,10,145,337,290.5,40.8,353.0,+61.0
293,,Brandon McManusB. McManus DEN,K21,10,192,339,288.0,16.1,,
294,,Ryan FitzpatrickR. Fitzpatrick MIA,QB33,5,158,397,291.0,40.7,232.0,-62.0
295,,Rashard HigginsR. Higgins CLE,WR101,7,225,379,288.4,23.5,379.0,+84.0
296,,Demarcus RobinsonD. Robinson KC,WR102,12,141,328,240.6,53.3,217.0,-79.0
297,,Ryan GrantR. Grant OAK,WR103,6,192,378,289.0,29.1,,
298,,Case KeenumC. Keenum WAS,QB34,10,241,335,303.8,26.7,309.0,+11.0
299,,Greg JosephG. Joseph CLE,K22,7,171,342,291.2,30.7,,
300,,Steven HauschkaS. Hauschka BUF,K23,6,183,331,300.6,20.2,,
301,,Detroit (DET)DET DST,DST25,5,164,342,303.7,25.8,347.0,+46.0
302,,Cameron MeredithC. Meredith NO,WR104,9,214,379,296.9,27.5,418.0,+116.0
303,,Alfred BlueA. Blue JAC,RB83,10,181,363,295.5,42.2,329.0,+26.0
304,,Cordarrelle PattersonC. Patterson CHI,WR105,6,196,380,296.4,36.8,,
305,,Jake ButtJ. Butt DEN,TE35,10,236,381,293.7,38.0,,
306,,New York (NYG)NYG DST,DST26,11,152,347,313.3,28.4,,
307,,Wendell SmallwoodW. Smallwood PHI,RB84,10,238,363,303.5,27.4,296.0,-11.0
308,,Ty MontgomeryT. Montgomery NYJ,RB85,4,182,382,303.8,36.3,327.0,+19.0
309,,Daniel CarlsonD. Carlson OAK,K24,6,179,332,309.9,23.4,,
310,,Wayne GallmanW. Gallman NYG,RB86,11,227,368,302.8,27.2,316.0,+6.0
311,,New York (NYJ)NYJ DST,DST27,4,175,318,289.1,30.3,280.0,-31.0
312,,Giorgio TavecchioG. Tavecchio ATL,K25,9,215,353,289.5,31.8,227.0,-85.0
313,,Cairo SantosC. Santos TB,K26,7,183,332,308.0,24.1,,
314,,Michael CrabtreeM. Crabtree FA,WR106,,208,325,287.9,25.4,,
315,,Jake KumerowJ. Kumerow GB,WR107,11,214,395,303.6,31.9,307.0,-8.0
316,,Jonnu SmithJ. Smith TEN,TE36,11,227,388,288.7,42.3,291.0,-25.0
317,,Keith KirkwoodK. Kirkwood NO,WR108,9,214,378,315.6,33.3,351.0,+34.0
318,,Matt BryantM. Bryant FA,K27,,215,309,269.6,31.0,,
319,,Deon CainD. Cain IND,WR109,6,167,378,307.8,33.4,281.0,-38.0
320,,J'Mon MooreJ. Moore GB,WR110,11,246,379,305.3,27.0,,
Tier 12,
321,,John KellyJ. Kelly LAR,RB87,9,217,393,307.7,27.7,404.0,+83.0
322,,Ryan TannehillR. Tannehill TEN,QB35,11,241,385,326.4,31.6,339.0,+17.0
323,,Miles BoykinM. Boykin BAL,WR111,8,148,385,277.6,66.0,294.0,-29.0
324,,Darwin ThompsonD. Thompson KC,RB88,12,118,368,258.6,76.4,206.0,-118.0
325,,Irv Smith Jr.I. Smith MIN,TE37,12,180,342,280.2,35.9,202.0,-123.0
326,,Diontae JohnsonD. Johnson PIT,WR112,7,169,387,281.6,56.2,259.0,-67.0
327,,Will DisslyW. Dissly SEA,TE38,11,180,354,274.0,57.5,295.0,-32.0
328,,Cameron Artis-PayneC. Artis-Payne CAR,RB89,7,237,382,321.9,30.9,360.0,+32.0
329,,San Francisco (SF)SF DST,DST28,4,201,347,309.0,26.4,293.0,-36.0
330,,Geoff SwaimG. Swaim JAC,TE39,10,153,373,273.5,66.4,346.0,+16.0
331,,Travis BenjaminT. Benjamin LAC,WR113,12,205,370,282.4,55.7,342.0,+11.0
332,,Luke WillsonL. Willson OAK,TE40,6,170,389,299.2,49.2,,
333,,Kendrick BourneK. Bourne SF,WR114,4,230,386,312.8,28.3,,
334,,Terry McLaurinT. McLaurin WAS,WR115,10,81,383,292.7,56.4,297.0,-37.0
335,,Bruce AndersonB. Anderson TB,RB90,7,126,374,244.8,71.0,278.0,-57.0
336,,Miami (MIA)MIA DST,DST29,5,140,355,316.3,41.8,312.0,-24.0
337,,C.J. UzomahC. Uzomah CIN,TE41,9,153,389,291.6,67.4,261.0,-76.0
338,,Mike WeberM. Weber DAL,RB91,8,190,382,315.6,32.3,337.0,-1.0
339,,Dustin HopkinsD. Hopkins WAS,K28,10,251,353,323.3,11.9,,
340,,Blake JarwinB. Jarwin DAL,TE42,8,232,356,290.2,33.9,306.0,-34.0
341,,Rod SmithR. Smith NYG,RB92,11,199,362,318.9,19.6,,
342,,Ameer AbdullahA. Abdullah MIN,RB93,12,277,393,325.4,21.9,,
343,,Jace SternbergerJ. Sternberger GB,TE43,11,184,345,271.0,39.5,264.0,-79.0
344,,Myles GaskinM. Gaskin MIA,RB94,5,123,339,301.6,43.5,324.0,-20.0
345,,Chester RogersC. Rogers IND,WR116,6,240,395,323.3,33.6,364.0,+19.0
346,,Dexter WilliamsD. Williams GB,RB95,11,217,392,303.0,54.4,266.0,-80.0
347,,Tampa Bay (TB)TB DST,DST30,7,145,347,324.3,15.2,371.0,+24.0
348,,Justin WatsonJ. Watson TB,WR117,7,197,384,278.6,58.8,359.0,+11.0
349,,Zach ZennerZ. Zenner DET,RB96,5,259,376,337.7,17.0,,
350,,Laquon TreadwellL. Treadwell MIN,WR118,12,234,365,320.1,25.2,384.0,+34.0
351,,Jeff WilsonJ. Wilson SF,RB97,4,281,364,323.8,16.5,,
352,,Trenton CannonT. Cannon NYJ,RB98,4,257,383,335.5,24.7,,
353,,Chandler CatanzaroC. Catanzaro NYJ,K29,4,233,339,313.8,19.4,,
354,,Jordan ThomasJ. Thomas HOU,TE44,10,191,371,297.5,52.4,343.0,-11.0
355,,Tony PollardT. Pollard DAL,RB99,8,188,386,285.2,64.0,269.0,-86.0
356,,Benjamin WatsonB. Watson NE,TE45,10,209,379,279.1,48.7,299.0,-57.0
357,,Vernon DavisV. Davis WAS,TE46,10,232,360,310.9,36.9,400.0,+43.0
358,,Trent TaylorT. Taylor SF,WR119,4,248,381,325.6,26.8,,
359,,Alex CollinsA. Collins FA,RB100,,195,340,305.6,29.8,373.0,+14.0
360,,Bilal PowellB. Powell NYJ,RB101,4,217,383,326.2,24.0,344.0,-16.0
361,,Darren WallerD. Waller OAK,TE47,6,161,394,283.1,59.7,248.0,-113.0
362,,Jalen HurdJ. Hurd SF,WR120,4,216,372,314.3,39.3,311.0,-51.0
363,,Trayveon WilliamsT. Williams CIN,RB102,9,224,357,318.3,34.4,326.0,-37.0
364,,Mark WaltonM. Walton MIA,RB103,5,287,387,335.3,22.1,,
365,,Rodney AndersonR. Anderson CIN,RB104,9,193,356,300.1,45.5,310.0,-55.0
366,,Tim PatrickT. Patrick DEN,WR121,10,223,395,319.7,34.8,383.0,+17.0
367,,Cody ParkeyC. Parkey FA,K30,,191,322,292.9,31.6,,
368,,Jesse JamesJ. James DET,TE48,5,161,366,331.5,35.9,284.0,-84.0
369,,Marcus MurphyM. Murphy BUF,RB105,6,283,380,336.4,14.4,,
370,,Allen HurnsA. Hurns DAL,WR122,8,242,385,324.4,40.5,,
371,,Bryce LoveB. Love WAS,RB106,10,104,380,307.8,43.9,274.0,-97.0
372,,Jordan MatthewsJ. Matthews SF,WR123,4,198,369,323.6,32.6,,
373,,Hunter RenfrowH. Renfrow OAK,WR124,6,153,378,268.9,85.2,285.0,-88.0
374,,Jakeem GrantJ. Grant MIA,WR125,5,226,377,311.8,44.9,,
375,,Tyler HigbeeT. Higbee LAR,TE49,9,244,383,329.1,25.6,341.0,-34.0
376,,Josh OliverJ. Oliver JAC,TE50,10,141,380,301.5,67.3,250.0,-126.0
377,,Jaron BrownJ. Brown SEA,WR126,11,214,384,333.9,48.9,388.0,+11.0
378,,Jermaine KearseJ. Kearse DET,WR127,5,231,373,318.7,30.3,,
379,,Blake BortlesB. Bortles LAR,QB36,9,252,376,340.2,21.2,409.0,+30.0
380,,LeGarrette BlountL. Blount FA,RB107,,304,384,338.1,14.3,,
381,,Kelvin HarmonK. Harmon WAS,WR128,10,102,377,289.5,60.7,275.0,-106.0
382,,Dez BryantD. Bryant FA,WR129,,222,315,291.5,17.7,393.0,+11.0
383,,Adam ShaheenA. Shaheen CHI,TE51,6,180,394,337.0,37.1,328.0,-55.0
384,,Kahale WarringK. Warring HOU,TE52,10,165,360,313.3,34.0,322.0,-62.0
Tier 13,
385,,Dontrelle InmanD. Inman NE,WR130,10,184,384,306.9,47.5,368.0,-17.0
386,,Pierre GarconP. Garcon FA,WR131,,244,377,315.9,29.6,,
387,,Cincinnati (CIN)CIN DST,DST31,9,278,355,335.2,11.9,,
388,,Josh GordonJ. Gordon FA,WR132,,157,382,284.4,62.6,228.0,-160.0
389,,Matt LaCosseM. LaCosse NE,TE53,10,180,291,241.2,37.4,313.0,-76.0
390,,Andre EllingtonA. Ellington TB,RB108,7,193,329,276.8,46.0,369.0,-21.0
391,,Ryan SwitzerR. Switzer PIT,WR133,7,97,390,317.9,46.5,410.0,+19.0
392,,Teddy BridgewaterT. Bridgewater NO,QB37,9,285,397,346.2,27.3,323.0,-69.0
393,,Randy BullockR. Bullock CIN,K31,9,302,353,333.7,12.0,,
394,,Dawson KnoxD. Knox BUF,TE54,6,170,391,297.9,54.6,301.0,-93.0
395,,Doug BaldwinD. Baldwin FA,WR134,,73,323,168.3,110.3,,
396,,Daniel JonesD. Jones NYG,QB38,11,269,387,344.5,26.5,270.0,-126.0
397,,Tyler KroftT. Kroft BUF,TE55,6,258,374,336.1,29.5,289.0,-108.0
398,,James WilliamsJ. Williams FA,RB109,,174,356,266.8,58.2,349.0,-49.0
399,,Jordan ScarlettJ. Scarlett CAR,RB110,7,168,386,317.8,62.4,315.0,-84.0
400,,Javorius AllenJ. Allen NO,RB111,9,190,382,327.8,20.5,362.0,-38.0
401,,Mike BooneM. Boone MIN,RB112,12,177,382,311.9,57.7,,
402,,Kelvin BenjaminK. Benjamin FA,WR135,,261,376,332.6,32.1,,
403,,Sebastian JanikowskiS. Janikowski FA,K32,,193,317,281.4,32.1,,
404,,Qadree OllisonQ. Ollison ATL,RB113,9,198,368,325.1,55.7,302.0,-102.0
405,,Foster MoreauF. Moreau OAK,TE56,6,191,374,282.6,80.0,355.0,-50.0
406,,Riley RidleyR. Ridley CHI,WR136,6,162,373,325.6,34.3,318.0,-88.0
407,,Elijah HolyfieldE. Holyfield CAR,RB114,7,115,274,209.0,68.1,394.0,-13.0
408,,Brian HillB. Hill ATL,RB115,9,238,359,286.8,39.5,416.0,+8.0
409,,Drew LockD. Lock DEN,QB39,10,278,381,342.5,18.3,286.0,-123.0
410,,Jarius WrightJ. Wright CAR,WR137,7,244,367,330.8,34.6,,
411,,Isaiah McKenzieI. McKenzie BUF,WR138,6,240,297,274.8,23.3,,
412,,Isaiah CrowellI. Crowell OAK,RB116,6,144,168,156.0,12.0,303.0,-109.0
413,,J.D. McKissicJ. McKissic SEA,RB117,11,237,392,304.2,51.0,,
414,,Cody LatimerC. Latimer NYG,WR139,11,265,390,320.3,45.2,,
415,,Corey ColemanC. Coleman NYG,WR140,11,205,390,340.1,36.3,390.0,-25.0
416,,Oakland (OAK)OAK DST,DST32,6,303,355,333.0,15.4,,
417,,Darrel WilliamsD. Williams KC,RB118,12,237,359,324.5,24.2,,
418,,Eddy PineiroE. Pineiro CHI,K33,6,249,353,336.9,8.4,,
419,,Rishard MatthewsR. Matthews NO,WR141,9,292,378,345.5,20.1,402.0,-17.0
420,,Jeff HeuermanJ. Heuerman DEN,TE57,10,293,389,346.1,26.1,320.0,-100.0
421,,Kyle JuszczykK. Juszczyk SF,RB119,4,237,359,316.6,31.0,,
422,,Gary JenningsG. Jennings SEA,WR142,11,216,384,340.0,41.2,345.0,-77.0
423,,Zane GonzalezZ. Gonzalez ARI,K34,12,302,353,331.7,14.3,,
424,,J.J. NelsonJ. Nelson OAK,WR143,6,257,378,319.0,46.4,,
425,,Torrey SmithT. Smith CAR,WR144,7,279,372,333.0,28.6,,
426,,Darren FellsD. Fells HOU,TE58,10,258,282,271.0,9.9,,
427,,Boston ScottB. Scott PHI,RB120,10,277,379,350.3,15.9,,
428,,KeeSean JohnsonK. Johnson ARI,WR145,12,239,384,335.5,40.4,375.0,-53.0
429,,Austin SeibertA. Seibert CLE,K35,7,204,336,277.3,54.9,,
430,,Benny CunninghamB. Cunningham JAC,RB121,10,257,362,307.8,40.6,,
431,,Jacoby BrissettJ. Brissett IND,QB40,6,255,358,325.6,36.4,350.0,-81.0
432,,Jason SandersJ. Sanders MIA,K36,5,309,339,326.0,10.0,,
433,,Brandon PowellB. Powell DET,WR146,5,232,374,326.6,51.6,,
434,,DeAndre WashingtonD. Washington OAK,RB122,6,295,386,338.7,34.2,,
435,,C.J. ProsiseC. Prosise SEA,RB123,11,187,363,327.6,28.5,,
436,,Chris MooreC. Moore BAL,WR147,8,216,390,329.8,63.6,290.0,-146.0
437,,Karan HigdonK. Higdon HOU,RB124,10,112,388,350.0,35.0,386.0,-51.0
438,,Alfred MorrisA. Morris FA,RB125,,256,350,317.5,36.5,,
439,,Jordan LasleyJ. Lasley BAL,WR148,8,254,355,292.3,44.7,,
440,,Rhett EllisonR. Ellison NYG,TE59,11,318,385,344.7,20.3,,
441,,Travis HomerT. Homer SEA,RB126,11,199,382,334.6,44.3,372.0,-69.0
442,,Chris IvoryC. Ivory FA,RB127,,307,348,336.0,6.3,,
443,,Corey GrantC. Grant FA,RB128,,319,350,336.6,10.9,,
444,,Michael RobertsM. Roberts FA,TE60,,191,355,298.0,75.7,366.0,-78.0
445,,Nick MullensN. Mullens SF,QB41,4,254,364,354.7,6.2,361.0,-84.0
446,,Josh HillJ. Hill NO,TE61,9,299,381,348.2,19.9,,
447,,Chris Warren IIIC. Warren OAK,RB129,6,313,377,338.8,23.8,389.0,-58.0
448,,Taysom HillT. Hill NO,QB42,9,253,387,348.8,29.9,401.0,-47.0
449,,Preston WilliamsP. Williams MIA,WR149,5,138,369,253.5,115.5,333.0,-116.0
450,,Alex BarnesA. Barnes TEN,RB130,11,295,356,325.5,28.1,378.0,-72.0
451,,Jacquizz RodgersJ. Rodgers FA,RB131,,272,358,326.3,32.6,,
452,,Xavier GrimbleX. Grimble PIT,TE62,7,248,352,303.0,42.7,,
453,,Chad WilliamsC. Williams ARI,WR150,12,278,371,340.6,33.3,,
454,,Darren SprolesD. Sproles FA,RB132,,238,351,343.2,9.2,,
455,,Demetrius HarrisD. Harris CLE,TE63,7,272,366,330.3,35.5,,
456,,Maurice HarrisM. Harris NE,WR151,10,254,357,308.7,42.3,417.0,-39.0
457,,Justin HardyJ. Hardy ATL,WR152,9,310,346,331.8,14.3,,
458,,Robert GriffinR. Griffin BAL,QB43,8,282,387,347.4,38.3,413.0,-45.0
459,,Dwayne AllenD. Allen MIA,TE64,5,223,375,335.8,65.1,,
460,,Marcell AtemanM. Ateman OAK,WR153,6,295,333,316.7,16.0,,
461,,Tajae SharpeT. Sharpe TEN,WR154,11,290,386,348.8,35.7,,
462,,Ed DicksonE. Dickson SEA,TE65,11,273,394,349.8,42.8,,
463,,Matt GayM. Gay TB,K37,7,302,353,319.0,24.0,,
464,,James DevelinJ. Develin NE,RB133,10,283,380,339.0,35.9,,
465,,CJ HamC. Ham MIN,RB134,12,276,388,320.0,48.8,,
466,,Kenneth FarrowK. Farrow MIA,RB135,5,321,386,339.5,27.0,,
467,,Dan ArnoldD. Arnold NO,TE66,9,279,383,341.5,38.3,,
468,,Brice ButlerB. Butler MIA,WR155,5,326,369,341.8,16.5,,
Tier 14,
469,,Shaun WilsonS. Wilson TB,RB136,7,320,329,325.3,3.9,,
470,,Bruce EllingtonB. Ellington FA,WR156,,286,356,327.7,30.1,,
471,,Will GrierW. Grier CAR,QB44,7,319,397,371.5,19.9,314.0,-157.0
472,,Zach PascalZ. Pascal IND,WR157,6,241,396,358.6,59.1,,
473,,Ryan GriffinR. Griffin FA,TE67,,319,346,333.3,11.1,,
474,,Jeremy HillJ. Hill FA,RB137,,323,344,334.0,8.6,,
475,,Chad BeebeC. Beebe MIN,WR158,12,286,384,359.2,31.0,419.0,-56.0
476,,Tavon AustinT. Austin DAL,WR159,8,333,384,359.6,17.8,,
477,,Lee SmithL. Smith BUF,TE68,6,258,350,304.0,46.0,,
478,,Eli RogersE. Rogers PIT,WR160,7,285,390,352.0,40.0,367.0,-111.0
479,,James O'ShaughnessyJ. O'Shaughnessy JAC,TE69,10,311,394,361.0,28.1,,
480,,Virgil GreenV. Green LAC,TE70,12,294,321,307.5,13.5,,
481,,Alex EricksonA. Erickson CIN,WR161,9,308,366,338.0,23.7,,
482,,Russell ShepardR. Shepard NYG,WR162,11,265,355,310.0,45.0,,
483,,Jason CroomJ. Croom BUF,TE71,6,345,371,356.3,9.5,,
484,,Seth RobertsS. Roberts BAL,WR163,8,270,367,318.5,48.5,,
485,,Alize MackA. Mack NO,TE72,9,298,341,319.5,21.5,406.0,-79.0
486,,AJ McCarronA. McCarron HOU,QB45,10,320,320,320.0,0.0,,
487,,Tyrod TaylorT. Taylor LAC,QB46,12,327,391,358.5,29.6,420.0,-67.0
488,,Mason RudolphM. Rudolph PIT,QB47,7,296,347,321.5,25.5,338.0,-150.0
489,,Raheem MostertR. Mostert SF,RB138,4,325,389,359.5,29.3,,
490,,Blake BellB. Bell KC,TE73,12,350,388,364.8,15.6,,
491,,Nate SudfeldN. Sudfeld PHI,QB48,10,338,338,338.0,0.0,,
492,,Mo Alie-CoxM. Alie-Cox IND,TE74,6,321,389,359.3,28.4,392.0,-100.0
493,,Brett HundleyB. Hundley ARI,QB49,12,320,376,348.0,28.0,,
494,,Andy JanovichA. Janovich DEN,RB139,10,331,365,348.0,17.0,,
495,,Garrett CelekG. Celek SF,TE75,4,320,378,349.0,29.0,,
496,,Paul PerkinsP. Perkins NYG,RB140,11,337,362,349.5,12.5,,
497,,Ryan FinleyR. Finley CIN,QB50,9,320,381,350.5,30.5,380.0,-117.0
498,,Elijhaa PennyE. Penny NYG,RB141,11,321,386,353.5,32.5,,
499,,Darius SlaytonD. Slayton NYG,WR164,11,345,362,353.5,8.5,365.0,-134.0
500,,Jordan AkinsJ. Akins HOU,TE76,10,354,365,359.5,5.5,,
501,,DeShone KizerD. Kizer GB,QB51,11,355,367,361.0,6.0,407.0,-94.0
502,,Roc ThomasR. Thomas MIN,RB142,12,359,364,361.5,2.5,,
503,,Kenjon BarnerK. Barner ATL,RB143,9,360,363,361.5,1.5,,
504,,Cody CoreC. Core CIN,WR165,9,349,376,362.5,13.5,,
505,,Roosevelt NixR. Nix PIT,RB144,7,350,380,365.0,15.0,,
506,,Josh FergusonJ. Ferguson HOU,RB145,10,365,365,365.0,0.0,,
507,,Andre RobertsA. Roberts BUF,WR166,6,342,389,365.5,23.5,,
508,,Matt BarkleyM. Barkley BUF,QB52,6,352,394,377.7,18.4,,
509,,Devine OzigboD. Ozigbo NO,RB146,9,364,375,369.5,5.5,308.0,-201.0
510,,Alex ArmahA. Armah CAR,RB147,7,349,392,370.5,21.5,,
511,,Nick BoyleN. Boyle BAL,TE77,8,360,391,380.7,14.6,,
512,,Zach LineZ. Line NO,RB148,9,357,392,374.5,17.5,,
513,,Trent SherfieldT. Sherfield ARI,WR167,12,367,390,378.5,11.5,,
514,,Detrez NewsomeD. Newsome LAC,RB149,12,379,382,380.5,1.5,,
515,,Bobo WilsonB. Wilson TB,WR168,7,373,395,386.7,9.7,,
516,,Deon YelderD. Yelder KC,TE78,12,391,391,391.0,0.0,,
517,,T.J. LoganT. Logan ARI,RB150,12,390,393,391.5,1.5,,
518,,DeAndre CarterD. Carter HOU,WR169,10,389,396,392.5,3.5,,
