Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
290,,Washington (WAS)WAS DST,DST23,10,134,345,292.3,43.4,275.0,-15.0
291,,Josh DoctsonJ. Doctson MIN,WR101,12,154,369,265.3,44.5,311.0,+20.0
292,,Josh LamboJ. Lambo JAC,K20,10,146,353,298.9,39.8,269.0,-23.0
293,,Arizona (ARI)ARI DST,DST24,12,169,355,297.8,32.8,297.0,+4.0
294,,Ryan TannehillR. Tannehill TEN,QB36,11,166,358,273.2,24.7,496.0,+202.0
295,,Doug MartinD. Martin OAK,RB84,6,158,381,251.1,36.9,408.0,+113.0
296,,Preston WilliamsP. Williams MIA,WR102,5,89,377,246.6,69.7,296.0,0.0
297,,Demaryius ThomasD. Thomas NE,WR103,10,134,384,274.3,48.6,212.0,-85.0
298,,Detroit (DET)DET DST,DST25,5,171,344,302.1,28.1,277.0,-21.0
299,,Bilal PowellB. Powell NYJ,RB85,4,201,392,266.8,37.5,436.0,+137.0
300,,New York (NYJ)NYJ DST,DST26,4,178,355,290.1,37.8,234.0,-66.0
301,,Hunter RenfrowH. Renfrow OAK,WR104,6,131,372,265.0,56.3,279.0,-22.0
Tier 13,
302,,Josh AdamsJ. Adams NYJ,RB86,4,77,408,258.5,49.6,425.0,+123.0
303,,Will DisslyW. Dissly SEA,TE31,11,174,380,297.6,48.5,350.0,+47.0
304,,Hayden HurstH. Hurst BAL,TE32,8,218,391,309.0,34.2,415.0,+111.0
305,,Taywan TaylorT. Taylor CLE,WR105,7,216,383,293.1,39.9,417.0,+112.0
306,,Diontae JohnsonD. Johnson PIT,WR106,7,156,390,285.1,49.8,326.0,+20.0
307,,Chris HoganC. Hogan CAR,WR107,7,176,393,298.6,36.9,303.0,-4.0
308,,Wendell SmallwoodW. Smallwood WAS,RB87,10,211,361,264.2,29.8,388.0,+80.0
309,,Qadree OllisonQ. Ollison ATL,RB88,9,145,339,259.3,30.7,362.0,+53.0
310,,New York (NYG)NYG DST,DST27,11,169,355,311.4,34.2,273.0,-37.0
311,,Steven HauschkaS. Hauschka BUF,K21,6,148,342,306.9,35.8,268.0,-43.0
312,,Jake KumerowJ. Kumerow GB,WR108,11,180,368,305.8,36.3,352.0,+40.0
313,,Damarea CrockettD. Crockett OAK,RB89,6,138,365,248.5,51.3,336.0,+23.0
314,,Giorgio TavecchioG. Tavecchio FA,K22,,186,353,274.5,56.3,215.0,-99.0
315,,Ameer AbdullahA. Abdullah MIN,RB90,12,239,375,286.4,29.2,384.0,+69.0
316,,Myles GaskinM. Gaskin MIA,RB91,5,131,367,279.7,30.4,404.0,+88.0
317,,Matt BryantM. Bryant ATL,K23,9,185,342,258.1,56.3,235.0,-82.0
318,,Darren SprolesD. Sproles PHI,RB92,10,150,356,251.4,41.7,307.0,-11.0
319,,San Francisco (SF)SF DST,DST28,4,142,352,303.6,37.4,224.0,-95.0
320,,John KellyJ. Kelly LAR,RB93,9,225,368,283.2,37.4,557.0,+237.0
321,,Michael CrabtreeM. Crabtree ARI,WR109,12,137,379,274.7,57.8,329.0,+8.0
322,,Demarcus RobinsonD. Robinson KC,WR110,12,194,383,307.9,42.3,288.0,-34.0
323,,Cameron Artis-PayneC. Artis-Payne FA,RB94,,140,362,286.2,31.4,330.0,+7.0
324,,Ricky Seals-JonesR. Seals-Jones CLE,TE33,7,183,387,315.7,30.0,346.0,+22.0
325,,Deon CainD. Cain IND,WR111,6,195,387,307.0,42.2,395.0,+70.0
326,,Trayveon WilliamsT. Williams CIN,RB95,9,187,362,269.9,32.9,364.0,+38.0
327,,Jakobi MeyersJ. Meyers NE,WR112,10,131,375,277.2,65.2,270.0,-57.0
328,,Ty JohnsonT. Johnson DET,RB96,5,127,359,239.2,46.6,550.0,+222.0
329,,Rod SmithR. Smith NYG,RB97,11,214,353,287.3,28.2,"1,040.0",+711.0
330,,Jordan ScarlettJ. Scarlett CAR,RB98,7,158,364,263.7,48.4,514.0,+184.0
331,,Travis BenjaminT. Benjamin LAC,WR113,12,152,359,274.6,46.1,318.0,-13.0
332,,Charles ClayC. Clay ARI,TE34,12,232,381,324.6,32.3,534.0,+202.0
333,,Cordarrelle PattersonC. Patterson CHI,WR114,6,216,379,312.9,34.2,327.0,-6.0
334,,Alfred MorrisA. Morris DAL,RB99,8,160,363,275.1,36.6,293.0,-41.0
335,,Spencer WareS. Ware IND,RB100,6,160,386,264.7,42.9,444.0,+109.0
336,,D'Onta ForemanD. Foreman FA,RB101,,127,356,225.9,60.8,324.0,-12.0
337,,Matt LaCosseM. LaCosse NE,TE35,10,199,367,303.4,47.6,291.0,-46.0
338,,Daniel CarlsonD. Carlson OAK,K24,6,149,353,310.7,38.7,299.0,-39.0
339,,Nick VannettN. Vannett SEA,TE36,11,232,392,332.2,28.6,456.0,+117.0
340,,Greg JosephG. Joseph FA,K25,,178,353,304.6,34.7,314.0,-26.0
341,,Irv Smith Jr.I. Smith MIN,TE37,12,164,363,317.0,41.1,255.0,-86.0
342,,Darrel WilliamsD. Williams KC,RB102,12,158,378,282.6,42.2,335.0,-7.0
343,,Geoff SwaimG. Swaim JAC,TE38,10,129,367,298.2,44.5,357.0,+14.0
344,,Mark WaltonM. Walton MIA,RB103,5,168,380,284.9,40.0,532.0,+188.0
345,,Mike WeberM. Weber DAL,RB104,8,215,376,286.6,34.1,565.0,+220.0
346,,Keith KirkwoodK. Kirkwood NO,WR115,9,210,377,317.2,37.9,621.0,+275.0
347,,Taysom HillT. Hill NO,QB37,9,242,338,290.1,22.0,302.0,-45.0
348,,Benjamin WatsonB. Watson NE,TE39,10,227,381,312.3,38.6,249.0,-99.0
349,,Jaron BrownJ. Brown SEA,WR116,11,136,388,271.8,62.1,430.0,+81.0
350,,Jonnu SmithJ. Smith TEN,TE40,11,211,382,322.4,40.1,401.0,+51.0
351,,Jordan ThomasJ. Thomas HOU,TE41,10,214,376,308.2,43.0,294.0,-57.0
352,,Trenton CannonT. Cannon NYJ,RB105,4,214,383,289.0,33.9,"1,039.0",+687.0
353,,Mike BooneM. Boone MIN,RB106,12,199,335,282.0,33.6,551.0,+198.0
354,,Trent TaylorT. Taylor SF,WR117,4,187,371,305.7,42.6,"1,042.0",+688.0
355,,Zach ZennerZ. Zenner FA,RB107,,257,401,302.1,34.4,445.0,+90.0
Tier 14,
356,,Drew LockD. Lock DEN,QB38,10,164,385,291.0,35.8,476.0,+120.0
357,,Ryan GrantR. Grant OAK,WR118,6,203,384,324.4,35.1,844.0,+487.0
358,,Miami (MIA)MIA DST,DST29,5,167,355,324.4,24.5,284.0,-74.0
359,,Bryce LoveB. Love WAS,RB108,10,161,388,288.3,41.1,559.0,+200.0
360,,Blake BortlesB. Bortles LAR,QB39,9,244,358,303.1,26.4,353.0,-7.0
361,,Jeff WilsonJ. Wilson SF,RB109,4,230,376,289.5,34.8,582.0,+221.0
362,,C.J. UzomahC. Uzomah CIN,TE42,9,216,374,325.3,38.1,347.0,-15.0
363,,Bruce AndersonB. Anderson TB,RB110,7,144,355,283.0,31.4,997.0,+634.0
364,,Andre EllingtonA. Ellington FA,RB111,,160,330,260.4,38.3,535.0,+171.0
365,,Tampa Bay (TB)TB DST,DST30,7,144,350,317.6,39.3,304.0,-61.0
366,,Vernon DavisV. Davis WAS,TE43,10,225,389,322.3,46.9,371.0,+5.0
367,,Justin WatsonJ. Watson TB,WR119,7,210,384,305.3,48.6,656.0,+289.0
368,,Jay AjayiJ. Ajayi FA,RB112,,78,375,265.7,54.9,237.0,-131.0
369,,Chad BeebeC. Beebe MIN,WR120,12,209,381,306.3,47.0,414.0,+45.0
370,,Devine OzigboD. Ozigbo JAC,RB113,10,198,388,287.1,62.2,333.0,-37.0
371,,Blake JarwinB. Jarwin DAL,TE44,8,213,375,325.8,40.3,328.0,-43.0
372,,Cameron MeredithC. Meredith NE,WR121,10,266,377,325.9,31.5,683.0,+311.0
373,,Josh OliverJ. Oliver JAC,TE45,10,185,368,320.4,51.7,538.0,+165.0
374,,DeAndre WashingtonD. Washington OAK,RB114,6,209,368,293.2,50.5,529.0,+155.0
375,,Tim PatrickT. Patrick DEN,WR122,10,210,381,324.3,44.0,492.0,+117.0
376,,Kendrick BourneK. Bourne SF,WR123,4,284,377,335.4,22.7,410.0,+34.0
377,,Jakeem GrantJ. Grant MIA,WR124,5,153,377,299.6,53.6,355.0,-22.0
378,,Jace SternbergerJ. Sternberger GB,TE46,11,207,388,333.9,37.7,416.0,+38.0
379,,J'Mon MooreJ. Moore FA,WR125,,266,402,328.3,31.0,790.0,+411.0
380,,Teddy BridgewaterT. Bridgewater NO,QB40,9,249,384,315.0,31.3,477.0,+97.0
381,,Cairo SantosC. Santos FA,K26,,189,353,318.8,34.3,484.0,+103.0
382,,Dawson KnoxD. Knox BUF,TE47,6,224,385,324.3,43.7,"1,041.0",+659.0
383,,Dustin HopkinsD. Hopkins WAS,K27,10,150,352,304.0,40.4,292.0,-91.0
384,,Jake ButtJ. Butt DEN,TE48,10,296,387,339.7,21.4,365.0,-19.0
385,,Cody LatimerC. Latimer NYG,WR126,11,156,374,317.6,45.9,"1,027.0",+642.0
386,,Karan HigdonK. Higdon HOU,RB115,10,157,382,292.6,60.8,546.0,+160.0
387,,Jesse JamesJ. James DET,TE49,5,227,385,333.2,37.3,282.0,-105.0
388,,Kyle JuszczykK. Juszczyk SF,RB116,4,160,359,286.5,41.3,441.0,+53.0
389,,Adam ShaheenA. Shaheen CHI,TE50,6,116,387,336.5,44.6,494.0,+105.0
390,,C.J. ProsiseC. Prosise SEA,RB117,11,162,373,289.6,53.0,"1,038.0",+648.0
391,,Ryan SwitzerR. Switzer PIT,WR127,7,219,379,326.8,36.8,668.0,+277.0
392,,Nick MullensN. Mullens SF,QB41,4,265,385,326.9,28.9,"1,035.0",+643.0
393,,Kelvin HarmonK. Harmon WAS,WR128,10,227,383,328.1,44.3,325.0,-68.0
394,,Raheem MostertR. Mostert SF,RB118,4,227,384,293.5,56.0,"1,036.0",+642.0
395,,Chris MooreC. Moore BAL,WR129,8,237,394,317.9,45.3,317.0,-78.0
396,,Travis HomerT. Homer SEA,RB119,11,240,381,305.0,44.8,663.0,+267.0
397,,Damion WillisD. Willis CIN,WR130,9,229,391,312.2,41.6,334.0,-63.0
398,,Chester RogersC. Rogers IND,WR131,6,258,389,345.5,29.2,454.0,+56.0
399,,Matt GayM. Gay TB,K28,7,191,339,299.2,28.6,345.0,-54.0
400,,Marcus MurphyM. Murphy FA,RB120,,269,386,324.5,34.2,801.0,+401.0
401,,Will GrierW. Grier CAR,QB42,7,255,374,326.2,23.5,553.0,+152.0
402,,Austin SeibertA. Seibert CLE,K29,7,191,334,277.2,45.8,305.0,-97.0
403,,Eddy PineiroE. Pineiro CHI,K30,6,239,341,299.1,29.0,298.0,-105.0
404,,Joey SlyeJ. Slye CAR,K31,7,192,329,292.7,36.7,315.0,-89.0
405,,Cincinnati (CIN)CIN DST,DST31,9,141,353,316.1,24.9,331.0,-74.0
406,,Tyler HigbeeT. Higbee LAR,TE51,9,221,394,343.5,34.6,337.0,-69.0
407,,Gary JenningsG. Jennings SEA,WR132,11,238,382,330.1,36.7,"1,030.0",+623.0
408,,J.D. McKissicJ. McKissic DET,RB121,5,251,354,302.6,34.3,"1,028.0",+620.0
409,,Randy BullockR. Bullock CIN,K32,9,252,353,317.6,22.8,478.0,+69.0
410,,Luke WillsonL. Willson FA,TE52,,311,377,339.6,17.2,616.0,+206.0
411,,Boston ScottB. Scott PHI,RB122,10,278,393,319.1,36.9,831.0,+420.0
Tier 15,
412,,Alex CollinsA. Collins FA,RB123,,162,361,259.8,60.9,424.0,+12.0
413,,Cody ParkeyC. Parkey FA,K33,,147,342,279.6,62.5,363.0,-50.0
414,,Elijah HolyfieldE. Holyfield FA,RB124,,208,365,316.2,50.0,316.0,-98.0
415,,Tyler KroftT. Kroft BUF,TE53,6,203,368,318.2,43.9,"1,032.0",+617.0
416,,Dontrelle InmanD. Inman LAC,WR133,12,244,379,336.7,33.3,879.0,+463.0
417,,Zane GonzalezZ. Gonzalez ARI,K34,12,248,351,307.0,32.1,308.0,-109.0
418,,Colt McCoyC. McCoy WAS,QB43,10,272,397,318.8,38.1,"1,031.0",+613.0
419,,Laquon TreadwellL. Treadwell FA,WR134,,238,391,341.7,32.2,471.0,+52.0
420,,LeGarrette BlountL. Blount FA,RB125,,253,381,315.3,38.1,382.0,-38.0
421,,Jarius WrightJ. Wright CAR,WR135,7,256,392,348.1,42.9,458.0,+37.0
422,,Jordan AkinsJ. Akins HOU,TE54,10,199,389,317.4,48.1,787.0,+365.0
423,,Javorius AllenJ. Allen FA,RB126,,251,312,292.3,15.3,676.0,+253.0
424,,Tyrod TaylorT. Taylor LAC,QB44,12,276,380,340.9,34.3,604.0,+180.0
425,,D'Ernest JohnsonD. Johnson CLE,RB127,7,209,368,294.0,51.9,,
426,,Robert GriffinR. Griffin BAL,QB45,8,282,397,341.8,30.9,396.0,-30.0
427,,Riley RidleyR. Ridley CHI,WR136,6,235,380,314.3,41.8,312.0,-115.0
428,,Kahale WarringK. Warring HOU,TE55,10,278,374,332.9,32.4,883.0,+455.0
429,,Alex BarnesA. Barnes FA,RB128,,240,313,282.4,28.9,400.0,-29.0
430,,Brett HundleyB. Hundley ARI,QB46,12,248,358,316.7,26.3,641.0,+211.0
431,,Oakland (OAK)OAK DST,DST32,6,271,347,307.3,21.4,281.0,-150.0
432,,Tavon AustinT. Austin DAL,WR137,8,232,383,330.6,42.1,387.0,-45.0
433,,Corey GrantC. Grant FA,RB129,,235,331,291.2,36.7,784.0,+351.0
434,,Ryan FinleyR. Finley CIN,QB47,9,275,393,332.0,39.4,649.0,+215.0
435,,Darius SlaytonD. Slayton NYG,WR138,11,245,395,339.7,47.3,537.0,+102.0
436,,Paul PerkinsP. Perkins NYG,RB130,11,223,388,340.3,36.4,782.0,+346.0
437,,Buddy HowellB. Howell HOU,RB131,10,123,396,312.0,40.8,"1,033.0",+596.0
438,,Dwayne WashingtonD. Washington NO,RB132,9,287,387,334.4,28.7,571.0,+133.0
439,,Allen HurnsA. Hurns MIA,WR139,5,245,390,337.8,36.6,"1,029.0",+590.0
440,,James DevelinJ. Develin NE,RB133,10,258,380,344.7,29.3,322.0,-118.0
441,,DeShone KizerD. Kizer OAK,QB48,6,280,387,339.8,34.6,678.0,+237.0
442,,J.J. NelsonJ. Nelson OAK,WR140,6,252,378,339.9,30.5,592.0,+150.0
443,,AJ McCarronA. McCarron HOU,QB49,10,318,386,346.7,26.5,527.0,+84.0
444,,Chad KellyC. Kelly IND,QB50,6,284,393,326.0,32.9,536.0,+92.0
445,,Jordan MatthewsJ. Matthews FA,WR141,,305,390,350.2,21.7,460.0,+15.0
446,,Mike DavisM. Davis FA,WR142,,230,296,255.7,28.9,,
447,,Chris IvoryC. Ivory FA,RB134,,257,313,292.0,22.9,508.0,+61.0
448,,Maurice HarrisM. Harris FA,WR143,,283,388,315.0,38.2,359.0,-89.0
449,,Chase DanielC. Daniel CHI,QB51,6,292,397,331.2,38.7,625.0,+176.0
450,,Detrez NewsomeD. Newsome LAC,RB135,12,252,391,340.7,53.7,686.0,+236.0
451,,Brian HoyerB. Hoyer IND,QB52,6,283,334,300.3,19.8,735.0,+284.0
452,,Mason RudolphM. Rudolph PIT,QB53,7,284,387,321.2,45.6,675.0,+223.0
453,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,TE56,,288,379,334.7,25.6,632.0,+179.0
454,,CJ HamC. Ham MIN,RB136,12,279,385,306.0,45.6,504.0,+50.0
455,,D.J. FosterD. Foster ARI,RB137,12,288,363,307.0,32.3,564.0,+109.0
456,,Jeremy HillJ. Hill FA,RB138,,263,359,307.5,38.4,626.0,+170.0
457,,Josh HillJ. Hill NO,TE57,9,289,391,338.0,35.9,378.0,-79.0
458,,Samaje PerineS. Perine CIN,RB139,9,251,382,309.3,50.1,570.0,+112.0
459,,Dez BryantD. Bryant FA,WR144,,271,341,309.5,27.2,285.0,-174.0
460,,Jacquizz RodgersJ. Rodgers FA,RB140,,272,337,310.3,28.0,584.0,+124.0
461,,Pierre GarconP. Garcon FA,WR145,,268,367,328.8,38.3,614.0,+153.0
462,,Benny CunninghamB. Cunningham FA,RB141,,237,392,330.2,53.1,866.0,+404.0
463,,Chandler CatanzaroC. Catanzaro FA,K35,,230,339,286.0,44.5,366.0,-97.0
464,,Mo Alie-CoxM. Alie-Cox IND,TE58,6,296,364,330.8,28.2,765.0,+301.0
465,,Andy JanovichA. Janovich DEN,RB142,10,289,382,332.0,34.7,558.0,+93.0
466,,Demetrius HarrisD. Harris CLE,TE59,7,290,391,334.0,40.8,419.0,-47.0
467,,Torrey SmithT. Smith FA,WR146,,314,396,345.8,25.0,607.0,+140.0
468,,Maxx WilliamsM. Williams ARI,TE60,12,263,391,346.2,30.7,635.0,+167.0
469,,Kaare VedvikK. Vedvik NYJ,K36,4,286,310,295.3,10.5,391.0,-78.0
470,,Alex EricksonA. Erickson CIN,WR147,9,308,396,359.6,25.8,562.0,+92.0
471,,Elijhaa PennyE. Penny NYG,RB143,11,262,377,336.8,40.7,488.0,+17.0
472,,John UrsuaJ. Ursua SEA,WR148,11,276,348,324.3,29.4,485.0,+13.0
473,,Jason SandersJ. Sanders MIA,K37,5,283,324,301.0,17.1,295.0,-178.0
474,,David FluellenD. Fluellen TEN,RB144,11,316,380,353.0,19.6,771.0,+297.0
475,,Isaiah McKenzieI. McKenzie BUF,WR149,6,229,353,311.0,58.0,474.0,-1.0
476,,Josh FergusonJ. Ferguson FA,RB145,,208,390,315.7,78.0,"1,034.0",+558.0
477,,Seth RobertsS. Roberts BAL,WR150,8,306,378,350.6,30.7,466.0,-11.0
478,,Zach LineZ. Line NO,RB146,9,299,385,339.3,35.8,530.0,+52.0
479,,T.J. LoganT. Logan TB,RB147,7,279,386,364.9,21.0,962.0,+483.0
480,,Jeff HeuermanJ. Heuerman DEN,TE61,10,291,394,360.3,32.9,701.0,+221.0
481,,Nick O'LearyN. O'Leary MIA,TE62,5,276,390,343.5,45.8,531.0,+50.0
482,,Dwayne AllenD. Allen FA,TE63,,266,317,291.5,25.5,650.0,+168.0
483,,Josh McCownJ. McCown PHI,QB54,10,337,381,357.8,15.6,978.0,+495.0
484,,Reggie BonnafonR. Bonnafon CAR,RB148,7,279,393,331.3,47.0,506.0,+22.0
485,,Rhett EllisonR. Ellison NYG,TE64,11,303,389,331.7,40.5,468.0,-17.0
486,,Byron PringleB. Pringle KC,WR151,12,298,350,332.0,24.1,499.0,+13.0
487,,Nick BoyleN. Boyle BAL,TE65,8,340,383,360.4,17.7,555.0,+68.0
488,,Tajae SharpeT. Sharpe TEN,WR152,11,317,380,351.5,24.7,469.0,-19.0
489,,Darius JacksonD. Jackson FA,RB149,,257,393,368.7,24.5,309.0,-180.0
Tier 16,
490,,Anthony ShermanA. Sherman KC,RB150,12,313,388,340.7,33.6,433.0,-57.0
491,,Thomas RawlsT. Rawls FA,RB151,,329,359,341.7,12.7,"1,037.0",+546.0
492,,Brandon PowellB. Powell FA,WR153,,329,377,356.5,18.5,731.0,+239.0
493,,Kenneth FarrowK. Farrow FA,RB152,,313,331,322.0,9.0,911.0,+418.0
494,,Scott MillerS. Miller TB,WR154,7,325,390,367.6,13.8,919.0,+425.0
495,,Charcandrick WestC. West FA,RB153,,316,329,322.5,6.5,906.0,+411.0
496,,Taylor BertoletT. Bertolet FA,K38,,316,332,324.0,8.0,380.0,-116.0
497,,Nate SudfeldN. Sudfeld PHI,QB55,10,323,367,349.0,18.8,703.0,+206.0
498,,Justin HardyJ. Hardy ATL,WR155,9,288,386,368.8,13.1,745.0,+247.0
499,,Blake BellB. Bell KC,TE66,12,321,330,325.5,4.5,368.0,-131.0
500,,Jason CroomJ. Croom BUF,TE67,6,304,351,327.5,23.5,877.0,+377.0
501,,Eli RogersE. Rogers FA,WR156,,330,375,351.7,18.4,549.0,+48.0
502,,Foster MoreauF. Moreau OAK,TE68,6,273,397,353.0,56.7,695.0,+193.0
503,,Jacob HollisterJ. Hollister SEA,TE69,11,328,377,353.0,20.0,595.0,+92.0
504,,Kelvin BenjaminK. Benjamin FA,WR157,,297,368,332.5,35.5,465.0,-39.0
505,,Kevin WhiteK. White FA,WR158,,295,373,334.0,39.0,556.0,+51.0
506,,Noah BrownN. Brown DAL,WR159,8,313,384,356.3,31.0,611.0,+105.0
507,,Keith SmithK. Smith ATL,RB154,9,295,381,338.0,43.0,657.0,+150.0
508,,Patrick DiMarcoP. DiMarco BUF,RB155,6,321,362,341.5,20.5,568.0,+60.0
509,,Taquan MizzellT. Mizzell NO,RB156,9,331,356,343.5,12.5,728.0,+219.0
510,,Richie JamesR. James SF,WR160,4,353,414,374.8,24.3,647.0,+137.0
511,,Roosevelt NixR. Nix PIT,RB157,7,329,363,346.0,17.0,572.0,+61.0
512,,Trevon WescoT. Wesco NYJ,TE70,4,318,376,347.0,29.0,776.0,+264.0
513,,Tra CarsonT. Carson GB,RB158,11,316,380,348.0,32.0,509.0,-4.0
514,,Bennie FowlerB. Fowler NYG,WR161,11,309,388,348.5,39.5,893.0,+379.0
515,,Trevor SiemianT. Siemian NYJ,QB56,4,338,383,365.0,19.4,740.0,+225.0
516,,Deontay BurnettD. Burnett FA,WR162,,321,377,349.0,28.0,671.0,+155.0
517,,Russell ShepardR. Shepard NYG,WR163,11,326,375,350.5,24.5,450.0,-67.0
518,,Cooper RushC. Rush DAL,QB57,8,338,366,352.0,14.0,596.0,+78.0
519,,Alex ArmahA. Armah CAR,RB159,7,363,385,375.5,8.7,743.0,+224.0
520,,Kerrith WhyteK. Whyte CHI,RB160,6,356,385,368.3,12.2,673.0,+153.0
521,,Dylan CantrellD. Cantrell LAC,WR164,12,316,396,356.0,40.0,690.0,+169.0
522,,Cody CoreC. Core NYG,WR165,11,355,394,370.7,16.8,795.0,+273.0
523,,Drew StantonD. Stanton CLE,QB58,7,334,382,358.0,24.0,560.0,+37.0
524,,Matt BarkleyM. Barkley BUF,QB59,6,283,391,382.8,8.3,372.0,-152.0
525,,Jeremy McNicholsJ. McNichols FA,RB161,,367,368,367.5,0.5,898.0,+373.0
526,,Kenjon BarnerK. Barner ATL,RB162,9,350,392,371.0,21.0,798.0,+272.0
527,,Trey EdmundsT. Edmunds PIT,RB163,7,357,386,371.5,14.5,661.0,+134.0
528,,Jamize OlawaleJ. Olawale DAL,RB164,8,364,379,371.5,7.5,515.0,-13.0
529,,Roc ThomasR. Thomas FA,RB165,,364,386,375.0,11.0,700.0,+171.0
530,,Juwann WinfreeJ. Winfree DEN,WR166,10,372,379,375.5,3.5,754.0,+224.0
531,,Mack HollinsM. Hollins PHI,WR167,10,358,400,384.3,18.7,733.0,+202.0
532,,Trent SherfieldT. Sherfield ARI,WR168,12,373,384,378.5,5.5,741.0,+209.0
533,,Byron MarshallB. Marshall WAS,RB166,10,380,386,383.0,3.0,682.0,+149.0
534,,Andre RobertsA. Roberts BUF,WR169,6,384,395,389.5,5.5,451.0,-83.0
535,,Luke StockerL. Stocker ATL,TE71,9,381,407,394.0,13.0,759.0,+224.0
