Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
370,,Riley RidleyR. Ridley CHI,WR123,,242,304,289.2,15.5
371,,Kaden SmithK. Smith NYG,TE42,,255,360,294.8,39.8
372,,Nick BoyleN. Boyle BAL,TE43,,180,352,311.3,33.5
373,,Jonathan WilliamsJ. Williams IND,RB109,,264,374,299.8,40.6
374,,Eno BenjaminE. Benjamin FA,RB110,,190,337,239.0,69.3
375,,Joe FlaccoJ. Flacco FA,QB40,,284,360,338.5,15.8
376,,Ryan GriffinR. Griffin NYJ,TE44,,209,343,284.8,58.7
377,,Drew SampleD. Sample CIN,TE45,,273,370,322.5,30.4
378,,Brandon AiyukB. Aiyuk FA,WR124,,242,270,253.0,12.2
379,,Trey QuinnT. Quinn WAS,WR125,,247,396,333.7,36.4
380,,Tyler JohnsonT. Johnson FA,WR126,,140,244,192.0,52.0
381,,Ryan SuccopR. Succop FA,K30,,300,353,313.0,20.3
382,,Jordan ReedJ. Reed FA,TE46,,291,314,296.8,10.0
383,,Anthony McFarland Jr.A. McFarland FA,RB111,,235,289,268.0,23.6
384,,Darrynton EvansD. Evans FA,RB112,,256,296,270.3,18.2
385,,Tim PatrickT. Patrick DEN,WR127,,299,366,329.4,22.6
386,,Olabisi JohnsonO. Johnson MIN,WR128,,265,314,288.3,20.1
387,,Tua TagovailoaT. Tagovailoa FA,QB41,,197,350,333.4,14.0
388,,Foster MoreauF. Moreau LV,TE47,,267,324,294.0,23.4
389,,Rodney AndersonR. Anderson CIN,RB113,,277,313,295.0,14.7
390,,Antonio GibsonA. Gibson FA,RB114,,245,388,296.3,65.0
391,,Marqise LeeM. Lee JAC,WR129,,290,349,321.5,23.0
392,,Cincinnati (CIN)CIN DST,DST31,,319,355,346.5,7.1
393,,Matt BryantM. Bryant FA,K31,,253,332,303.0,35.5
394,,Cordarrelle PattersonC. Patterson CHI,WR130,,306,372,340.2,20.9
395,,Mo Alie-CoxM. Alie-Cox IND,TE48,,180,347,263.5,83.5
396,,Rashard HigginsR. Higgins FA,WR131,,271,361,341.4,13.9
397,,Case KeenumC. Keenum CLE,QB42,,283,366,341.8,30.0
398,,Michael Pittman Jr.M. Pittman FA,WR132,,242,297,269.5,27.5
399,,C.J. UzomahC. Uzomah CIN,TE49,,260,294,277.0,17.0
400,,Jakeem GrantJ. Grant MIA,WR133,,317,350,335.3,11.9
401,,Robert FosterR. Foster BUF,WR134,,293,390,347.4,31.2
402,,Jake KumerowJ. Kumerow GB,WR135,,321,351,338.0,10.8
403,,Jason SandersJ. Sanders MIA,K32,,308,332,320.3,9.8
404,,Deon CainD. Cain PIT,WR136,,331,353,342.8,7.9
405,,John KellyJ. Kelly LAR,RB115,,312,347,326.7,14.8
406,,Miami (MIA)MIA DST,DST32,,303,347,327.0,18.2
407,,James RobinsonJ. Robinson FA,RB116,,296,296,296.0,0.0
408,,Donovan Peoples-JonesD. Peoples-Jones FA,WR137,,231,367,299.0,68.0
409,,Chris HoganC. Hogan FA,WR138,,328,356,346.5,11.2
410,,Randy BullockR. Bullock CIN,K33,,300,302,301.0,1.0
411,,Eddy PineiroE. Pineiro CHI,K34,,318,353,331.7,15.3
412,,Antonio Gandy-GoldenA. Gandy-Golden FA,WR139,,298,315,306.5,8.5
413,,Taywan TaylorT. Taylor CLE,WR140,,340,357,349.8,7.1
Tier 16,
414,,Scott MillerS. Miller TB,WR141,,290,330,310.0,20.0
415,,Byron PringleB. Pringle KC,WR142,,325,387,351.5,22.7
416,,Joshua KelleyJ. Kelley FA,RB117,,310,314,312.0,2.0
417,,Josh RosenJ. Rosen MIA,QB43,,342,358,353.3,6.6
418,,Spencer WareS. Ware KC,RB118,,329,350,341.7,9.1
419,,Isaiah CrowellI. Crowell FA,RB119,,310,329,319.5,9.5
420,,KJ HamlerK. Hamler FA,WR143,,271,372,321.5,50.5
421,,Chase ClaypoolC. Claypool FA,WR144,,295,350,322.5,27.5
422,,J.J. TaylorJ. Taylor FA,RB120,,289,362,325.5,36.5
423,,Ricky Seals-JonesR. Seals-Jones FA,TE50,,305,360,332.5,27.5
424,,Alex EricksonA. Erickson CIN,WR145,,297,373,335.0,38.0
425,,Bryan EdwardsB. Edwards FA,WR146,,290,381,335.5,45.5
426,,Cole KmetC. Kmet FA,TE51,,299,375,337.0,38.0
427,,Justin HerbertJ. Herbert FA,QB44,,334,379,356.7,18.4
428,,Nick MullensN. Mullens SF,QB45,,346,367,357.7,8.7
429,,DeeJay DallasD. Dallas FA,RB121,,331,358,344.5,13.5
430,,Charles ClayC. Clay FA,TE52,,319,374,346.5,27.5
431,,Demetrius HarrisD. Harris CHI,TE53,,305,394,349.5,44.5
432,,Brycen HopkinsB. Hopkins FA,TE54,,348,356,352.0,4.0
433,,Hunter BryantH. Bryant FA,TE55,,350,354,352.0,2.0
434,,Josh HillJ. Hill NO,TE56,,346,360,353.0,7.0
435,,Harrison BryantH. Bryant FA,TE57,,354,366,360.0,6.0
436,,Lamical PerineL. Perine FA,RB122,,359,365,362.0,3.0
437,,Ameer AbdullahA. Abdullah FA,RB123,,346,392,369.0,23.0
438,,Anthony FirkserA. Firkser TEN,TE58,,371,385,378.0,7.0
439,,Jalen HurtsJ. Hurts FA,QB46,,381,385,383.0,2.0
440,,Lynn Bowden Jr.L. Bowden FA,WR147,,382,384,383.0,1.0
