Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
126,,Andre EllingtonA. Ellington TB,7,65,110,89.3,17.0,,
127,,Jacquizz RodgersJ. Rodgers FA,,76,142,116.8,16.2,,
128,,Karan HigdonK. Higdon HOU,10,86,127,102.0,14.3,103.0,-25.0
129,,Qadree OllisonQ. Ollison ATL,9,87,101,95.8,5.3,99.0,-30.0
130,,James WilliamsJ. Williams KC,12,83,112,96.8,13.3,98.0,-32.0
131,,Marshawn LynchM. Lynch FA,,32,95,63.5,31.5,93.0,-38.0
132,,Raheem MostertR. Mostert SF,4,97,109,104.0,4.4,,
133,,Benny CunninghamB. Cunningham JAC,10,72,149,106.0,29.0,,
134,,J.D. McKissicJ. McKissic SEA,11,76,119,93.3,18.5,,
135,,T.J. LoganT. Logan ARI,12,93,118,106.0,8.9,,
136,,Devine OzigboD. Ozigbo NO,9,101,120,107.8,7.6,82.0,-54.0
137,,Roc ThomasR. Thomas MIN,12,96,115,109.3,7.7,,
138,,Samaje PerineS. Perine WAS,10,103,116,110.3,4.9,,
139,,Tavon AustinT. Austin DAL,8,95,125,106.7,13.1,,
140,,Shaun WilsonS. Wilson TB,7,89,90,89.5,0.5,,
141,,Kenneth FarrowK. Farrow MIA,5,88,122,108.0,14.5,,
142,,Robert KelleyR. Kelley FA,,65,116,90.5,25.5,,
143,,Kenjon BarnerK. Barner ATL,9,92,136,108.3,19.7,,
144,,Alex ArmahA. Armah CAR,7,96,119,109.3,9.7,,
145,,Darius JacksonD. Jackson DAL,8,80,105,92.5,12.5,,
146,,James DevelinJ. Develin NE,10,92,101,96.5,4.5,,
147,,Dwayne WashingtonD. Washington NO,9,100,123,114.3,10.2,,
148,,Kapri BibbsK. Bibbs GB,11,111,124,117.0,5.4,112.0,-36.0
149,,Andy JanovichA. Janovich DEN,10,99,111,105.0,6.0,,
150,,Detrez NewsomeD. Newsome LAC,12,103,110,106.5,3.5,,
Tier 11,
151,,Taquan MizzellT. Mizzell CHI,6,109,138,119.7,13.0,,
152,,Alex BarnesA. Barnes TEN,11,97,119,108.0,11.0,102.0,-50.0
153,,Elijah HolyfieldE. Holyfield CAR,7,113,134,121.7,9.0,83.0,-70.0
154,,Elijhaa PennyE. Penny NYG,11,103,147,125.0,18.0,,
155,,Paul PerkinsP. Perkins NYG,11,93,139,116.0,23.0,,
156,,Jonathan WilliamsJ. Williams IND,6,119,132,125.5,6.5,,
157,,Charcandrick WestC. West FA,,110,142,126.0,16.0,,
158,,Thomas RawlsT. Rawls JAC,10,120,135,127.5,7.5,,
159,,Dontrell HilliardD. Hilliard CLE,7,115,141,128.0,13.0,,
160,,De'Angelo HendersonD. Henderson NYJ,4,117,145,131.0,14.0,,
