Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
370,,Nick MullensN. Mullens SF,QB39,,299,360,332.0,22.7
371,,Justin WatsonJ. Watson TB,WR117,,199,298,248.5,49.5
372,,Isaiah McKenzieI. McKenzie BUF,WR118,,240,375,318.8,49.1
373,,Demarcus RobinsonD. Robinson KC,WR119,,267,383,321.3,52.7
374,,Jacoby BrissettJ. Brissett IND,QB40,,275,361,322.8,37.6
375,,Josh GordonJ. Gordon FA,WR120,,243,271,257.0,14.0
376,,Dwayne HaskinsD. Haskins FA,QB41,,260,329,301.0,29.6
377,,Mike WallaceM. Wallace FA,WR121,,242,382,323.8,50.9
378,,DeAndre WashingtonD. Washington OAK,RB107,,296,362,337.2,18.9
379,,Ryan GriffinR. Griffin HOU,TE47,,270,377,347.2,16.5
380,,Chandler CatanzaroC. Catanzaro NYJ,K33,,276,323,306.3,21.5
381,,Zane GonzalezZ. Gonzalez ARI,K34,,277,340,310.0,25.8
382,,Jakeem GrantJ. Grant MIA,WR122,,265,374,330.3,40.0
383,,Charcandrick WestC. West FA,RB108,,334,380,350.0,16.4
384,,Jaron BrownJ. Brown SEA,WR123,,326,379,345.4,19.1
385,,Demetrius HarrisD. Harris CLE,TE48,,291,375,335.5,30.8
Tier 14,
386,,Oakland (OAK)OAK DST,DST32,,248,355,318.7,50.0
387,,Josh HillJ. Hill NO,TE49,,305,370,347.6,14.0
388,,Michael RobertsM. Roberts DET,TE50,,291,364,339.3,28.4
389,,Taysom HillT. Hill NO,QB42,,295,391,340.5,40.9
390,,Ryan SwitzerR. Switzer PIT,WR124,,268,389,342.5,45.2
391,,Bruce EllingtonB. Ellington NE,WR125,,268,384,343.3,46.2
392,,Jeff HeuermanJ. Heuerman DEN,TE51,,333,357,343.5,9.9
393,,Raheem MostertR. Mostert SF,RB109,,296,361,331.0,26.8
394,,Chad WilliamsC. Williams ARI,WR126,,301,377,356.4,27.9
395,,Tavon AustinT. Austin DAL,WR127,,295,335,315.0,20.0
396,,Tyler KroftT. Kroft BUF,TE52,,290,352,321.0,31.0
397,,Zach PascalZ. Pascal IND,WR128,,317,372,345.0,22.5
398,,Martavis BryantM. Bryant FA,WR129,,285,371,328.0,43.0
399,,Chris MooreC. Moore BAL,WR130,,269,389,329.0,60.0
400,,Tajae SharpeT. Sharpe TEN,WR131,,301,361,331.0,30.0
401,,Rhett EllisonR. Ellison NYG,TE53,,330,332,331.0,1.0
402,,Seth RobertsS. Roberts OAK,WR132,,315,350,332.5,17.5
403,,Jarius WrightJ. Wright CAR,WR133,,303,378,351.3,34.2
404,,Torrey SmithT. Smith CAR,WR134,,298,390,352.0,39.2
405,,Brice ButlerB. Butler MIA,WR135,,325,377,352.3,21.3
406,,Kyle JuszczykK. Juszczyk SF,RB110,,338,364,354.3,11.6
407,,Aldrick RobinsonA. Robinson FA,WR136,,301,374,337.5,36.5
408,,Andre RobertsA. Roberts BUF,WR137,,296,380,338.0,42.0
409,,Jordan AkinsJ. Akins HOU,TE54,,342,370,357.3,11.6
410,,Ed DicksonE. Dickson SEA,TE55,,350,365,359.3,6.6
411,,J.J. NelsonJ. Nelson OAK,WR138,,347,384,361.0,16.4
412,,Kyle LaulettaK. Lauletta NYG,QB43,,316,391,362.0,32.9
413,,Detrez NewsomeD. Newsome LAC,RB111,,316,387,351.5,35.5
414,,Robert KelleyR. Kelley FA,RB112,,331,386,364.3,23.9
415,,Antonio GatesA. Gates FA,TE56,,348,385,366.3,15.1
416,,C.J. ProsiseC. Prosise SEA,RB113,,353,359,356.0,3.0
417,,Samaje PerineS. Perine WAS,RB114,,345,380,362.5,17.5
418,,Garrett CelekG. Celek SF,TE57,,360,383,372.7,9.5
419,,Mack HollinsM. Hollins PHI,WR139,,346,384,365.0,19.0
420,,Anthony FirkserA. Firkser TEN,TE58,,367,385,373.3,8.3
421,,Jordan LeggettJ. Leggett NYJ,TE59,,354,385,374.0,14.2
422,,Marcell AtemanM. Ateman OAK,WR140,,363,371,367.0,4.0
423,,Cody LatimerC. Latimer FA,WR141,,345,390,367.5,22.5
424,,DeAndre CarterD. Carter HOU,WR142,,351,390,370.5,19.5
425,,Taquan MizzellT. Mizzell CHI,RB115,,364,386,375.0,11.0
426,,Roc ThomasR. Thomas MIN,RB116,,376,381,378.5,2.5
427,,Kapri BibbsK. Bibbs GB,RB117,,378,382,380.0,2.0
428,,Maxx WilliamsM. Williams FA,TE60,,388,388,388.0,0.0
