Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
116,,Laviska Shenault Jr.L. Shenault FA,,58,121,83.7,18.6
117,,Jalen ReagorJ. Reagor FA,,46,122,81.4,26.5
118,,Damiere ByrdD. Byrd NE,,81,124,108.1,9.0
119,,Denzel MimsD. Mims FA,,57,119,78.0,23.2
120,,Allen HurnsA. Hurns MIA,,99,132,111.0,10.4
121,,Hakeem ButlerH. Butler ARI,,81,106,95.2,8.1
122,,Scott MillerS. Miller TB,,82,135,104.8,18.6
123,,Michael Pittman Jr.M. Pittman FA,,76,88,84.3,4.8
124,,Tajae SharpeT. Sharpe MIN,,89,121,107.8,9.2
125,,Robert FosterR. Foster BUF,,101,166,133.6,16.1
126,,Trey QuinnT. Quinn WAS,,89,139,124.0,9.4
127,,Olabisi JohnsonO. Johnson MIN,,77,133,112.2,13.2
128,,Tim PatrickT. Patrick DEN,,91,124,112.6,6.3
129,,Cordarrelle PattersonC. Patterson CHI,,108,179,128.0,23.0
130,,Rashard HigginsR. Higgins FA,,97,191,128.2,28.3
131,,Byron PringleB. Pringle KC,,97,152,128.7,14.2
132,,Riley RidleyR. Ridley CHI,,86,169,116.6,26.3
Tier 11,
133,,Taywan TaylorT. Taylor CLE,,114,136,125.0,7.2
134,,Jakeem GrantJ. Grant MIA,,110,174,126.8,23.9
135,,Jake KumerowJ. Kumerow GB,,111,151,127.2,14.5
136,,Marqise LeeM. Lee JAC,,100,174,130.6,23.8
137,,Brandon AiyukB. Aiyuk FA,,86,96,90.3,4.2
138,,Tyler JohnsonT. Johnson FA,,56,132,93.7,31.0
139,,Deon CainD. Cain PIT,,113,178,138.4,25.4
140,,Chris HoganC. Hogan FA,,111,171,141.4,20.7
141,,Malik TurnerM. Turner SEA,,87,187,134.3,35.8
142,,Donovan Peoples-JonesD. Peoples-Jones FA,,84,125,104.5,20.5
143,,Antonio CallawayA. Callaway FA,,78,135,106.5,28.5
144,,Antonio Gandy-GoldenA. Gandy-Golden FA,,107,109,108.0,1.0
145,,Bryan EdwardsB. Edwards FA,,90,127,108.5,18.5
146,,KJ HamlerK. Hamler FA,,97,121,109.0,12.0
147,,Chase ClaypoolC. Claypool FA,,104,117,110.5,6.5
148,,Lynn Bowden Jr.L. Bowden FA,,103,128,115.5,12.5
149,,Alex EricksonA. Erickson CIN,,103,130,116.5,13.5
150,,Donte MoncriefD. Moncrief FA,,79,158,118.5,39.5
151,,Keelan DossK. Doss LV,,98,143,120.5,22.5
152,,Marcus JohnsonM. Johnson FA,,86,159,122.5,36.5
153,,Cody LatimerC. Latimer WAS,,111,141,126.0,15.0
154,,Richie JamesR. James SF,,126,175,152.3,20.2
155,,Van JeffersonV. Jefferson FA,,113,150,131.5,18.5
156,,Justin HardyJ. Hardy FA,,136,186,155.3,21.9
157,,Isaiah FordI. Ford MIA,,116,157,136.5,20.5
158,,Pharoh CooperP. Cooper CAR,,122,155,138.5,16.5
159,,Jaron BrownJ. Brown FA,,109,173,141.0,32.0
160,,Jarius WrightJ. Wright FA,,139,148,143.5,4.5
161,,Dontrelle InmanD. Inman IND,,120,168,144.0,24.0
Tier 12,
162,,Chester RogersC. Rogers FA,,130,163,146.5,16.5
163,,Seth RobertsS. Roberts CAR,,117,182,149.5,32.5
164,,Javon WimsJ. Wims CHI,,138,161,149.5,11.5
165,,Chad BeebeC. Beebe MIN,,141,160,150.5,9.5
166,,Isaiah McKenzieI. McKenzie BUF,,119,184,151.5,32.5
167,,Marvin HallM. Hall DET,,112,192,152.0,40.0
168,,Braxton BerriosB. Berrios NYJ,,137,175,156.0,19.0
169,,Damion RatleyD. Ratley CLE,,146,166,156.0,10.0
170,,Vyncint SmithV. Smith NYJ,,149,164,156.5,7.5
171,,Deonte HarrisD. Harris NO,,146,171,158.5,12.5
172,,Mack HollinsM. Hollins MIA,,158,185,171.5,13.5
Tier 13,
173,,Cody CoreC. Core NYG,,179,193,186.0,7.0
174,,Stanley Morgan Jr.S. Morgan CIN,,188,189,188.5,0.5
