Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
Tier 9,
94,,Demaryius ThomasD. Thomas NE,10,62,128,89.6,14.2,82.0,-12.0
95,,Phillip DorsettP. Dorsett NE,10,59,125,94.5,9.5,94.0,-1.0
96,,Chris HoganC. Hogan CAR,7,63,118,99.0,7.8,108.0,+12.0
97,,Taywan TaylorT. Taylor TEN,11,71,144,94.5,14.4,126.0,+29.0
98,,Chris ConleyC. Conley JAC,10,74,124,98.0,9.6,107.0,+9.0
99,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,10,62,151,93.9,14.9,78.0,-21.0
100,,Breshad PerrimanB. Perriman TB,7,73,134,102.0,10.7,113.0,+13.0
101,,Rashard HigginsR. Higgins CLE,7,83,137,104.0,10.0,122.0,+21.0
102,,Ryan GrantR. Grant OAK,6,74,142,104.1,11.7,,
103,,Cameron MeredithC. Meredith NO,9,87,164,108.9,14.3,151.0,+48.0
104,,Jake KumerowJ. Kumerow GB,11,77,169,111.6,16.5,102.0,-2.0
105,,Cordarrelle PattersonC. Patterson CHI,6,70,147,107.2,12.2,133.0,+28.0
106,,Demarcus RobinsonD. Robinson KC,12,56,140,92.5,19.0,79.0,-27.0
107,,Deon CainD. Cain IND,6,65,165,113.3,17.3,100.0,-7.0
108,,Keith KirkwoodK. Kirkwood NO,9,87,178,112.3,13.9,110.0,+2.0
109,,J'Mon MooreJ. Moore GB,11,98,172,117.6,22.9,144.0,+35.0
Tier 10,
110,,Kendrick BourneK. Bourne SF,4,99,167,114.2,14.2,150.0,+40.0
111,,Chester RogersC. Rogers IND,6,85,163,116.2,12.8,115.0,+4.0
112,,Michael CrabtreeM. Crabtree FA,,82,194,116.2,29.4,,
113,,Diontae JohnsonD. Johnson PIT,7,67,153,106.2,16.5,87.0,-26.0
114,,Travis BenjaminT. Benjamin LAC,12,72,133,103.0,15.7,120.0,+6.0
115,,Miles BoykinM. Boykin BAL,8,58,141,103.8,18.0,97.0,-18.0
116,,Terry McLaurinT. McLaurin WAS,10,36,143,105.1,17.5,96.0,-20.0
117,,Laquon TreadwellL. Treadwell MIN,12,96,157,117.6,13.8,134.0,+17.0
118,,Trent TaylorT. Taylor SF,4,100,191,122.7,21.3,143.0,+25.0
119,,Justin WatsonJ. Watson TB,7,78,145,108.0,22.2,118.0,-1.0
120,,Tim PatrickT. Patrick DEN,10,97,138,114.2,10.6,130.0,+10.0
121,,Jalen HurdJ. Hurd SF,4,90,163,114.9,14.6,103.0,-18.0
122,,Dontrelle InmanD. Inman NE,10,66,176,120.1,22.8,119.0,-3.0
123,,Jaron BrownJ. Brown SEA,11,77,139,117.2,12.7,116.0,-7.0
124,,Jordan MatthewsJ. Matthews SF,4,95,175,121.8,16.7,,
125,,Allen HurnsA. Hurns DAL,8,86,178,123.3,20.7,,
126,,Jakeem GrantJ. Grant MIA,5,82,145,115.8,15.4,138.0,+12.0
127,,Jermaine KearseJ. Kearse DET,5,84,190,127.4,23.3,,
128,,Corey ColemanC. Coleman NYG,11,84,162,130.1,20.0,129.0,+1.0
129,,Hunter RenfrowH. Renfrow OAK,6,60,190,115.0,31.6,93.0,-36.0
130,,Kelvin HarmonK. Harmon WAS,10,45,142,111.1,21.3,98.0,-32.0
131,,Ryan SwitzerR. Switzer PIT,7,47,150,121.7,16.9,142.0,+11.0
132,,Riley RidleyR. Ridley CHI,6,63,192,127.3,24.8,109.0,-23.0
133,,Pierre GarconP. Garcon FA,,95,191,134.6,28.8,,
134,,Gary JenningsG. Jennings SEA,11,71,174,126.6,24.7,114.0,-20.0
135,,Jarius WrightJ. Wright CAR,7,88,139,121.4,13.3,,
136,,Chris MooreC. Moore BAL,8,78,154,123.6,21.3,101.0,-35.0
137,,Kelvin BenjaminK. Benjamin FA,,101,192,135.4,28.3,,
138,,Josh GordonJ. Gordon FA,,74,189,119.5,26.6,76.0,-62.0
139,,Torrey SmithT. Smith CAR,7,99,140,127.0,10.4,,
140,,Rishard MatthewsR. Matthews NO,9,108,193,141.1,25.6,137.0,-3.0
141,,Tajae SharpeT. Sharpe TEN,11,107,177,138.0,18.0,,
Tier 11,
142,,Chad WilliamsC. Williams ARI,12,98,148,132.1,11.3,,
143,,Cody LatimerC. Latimer NYG,11,93,166,126.7,19.3,,
144,,Dez BryantD. Bryant FA,,96,188,132.5,33.8,131.0,-13.0
145,,J.J. NelsonJ. Nelson OAK,6,112,158,134.1,12.1,,
146,,KeeSean JohnsonK. Johnson ARI,12,96,185,136.3,21.5,121.0,-25.0
147,,Brice ButlerB. Butler MIA,5,111,160,135.1,14.1,,
148,,Isaiah McKenzieI. McKenzie BUF,6,102,164,138.2,18.2,,
149,,Tavon AustinT. Austin DAL,8,112,162,132.6,13.0,,
150,,Justin HardyJ. Hardy ATL,9,111,155,135.2,13.4,,
151,,Eli RogersE. Rogers PIT,7,114,171,141.3,16.7,132.0,-19.0
152,,Alex EricksonA. Erickson CIN,9,113,162,142.6,14.1,,
153,,Marcell AtemanM. Ateman OAK,6,102,173,139.9,17.2,,
154,,Zach PascalZ. Pascal IND,6,107,166,142.0,14.0,,
155,,Chad BeebeC. Beebe MIN,12,99,169,131.7,18.6,147.0,-8.0
156,,Jordan LasleyJ. Lasley BAL,8,95,185,148.6,28.6,,
157,,Brandon PowellB. Powell DET,5,94,168,137.7,19.6,,
158,,Noah BrownN. Brown DAL,8,142,169,156.3,8.9,,
159,,Mack HollinsM. Hollins PHI,10,133,169,156.8,9.3,,
160,,Trent SherfieldT. Sherfield ARI,12,122,180,152.0,15.2,,
161,,Austin CarrA. Carr NO,9,112,178,157.1,12.1,,
162,,DeAndre CarterD. Carter HOU,10,130,171,148.6,13.1,,
163,,Bruce EllingtonB. Ellington FA,,99,174,131.6,26.1,,
164,,Cody CoreC. Core CIN,9,116,193,151.4,21.3,,
165,,Dylan CantrellD. Cantrell LAC,12,119,167,151.9,13.5,,
166,,Josh BellamyJ. Bellamy NYJ,4,135,181,157.5,13.0,,
167,,Maurice HarrisM. Harris NE,10,109,177,145.8,23.0,149.0,-18.0
168,,Bennie FowlerB. Fowler NYG,11,126,184,158.3,15.3,,
169,,Richie JamesR. James SF,4,136,178,155.1,14.0,,
Tier 12,
170,,Bobo WilsonB. Wilson TB,7,122,174,141.4,18.9,,
171,,Vyncint SmithV. Smith HOU,10,136,183,162.0,12.4,,
172,,Damion RatleyD. Ratley CLE,7,132,175,151.8,14.6,,
173,,Darius SlaytonD. Slayton NYG,11,116,173,144.0,23.2,117.0,-56.0
174,,Emanuel HallE. Hall CHI,6,90,188,147.0,31.9,125.0,-49.0
175,,Seth RobertsS. Roberts BAL,8,96,183,148.2,19.5,,
176,,Preston WilliamsP. Williams MIA,5,55,170,148.8,18.1,112.0,-64.0
177,,Jordan TaylorJ. Taylor MIN,12,105,175,151.0,24.2,,
178,,Andre RobertsA. Roberts BUF,6,115,182,158.8,18.7,,
179,,Amara DarbohA. Darboh SEA,11,151,174,158.8,7.5,,
180,,Doug BaldwinD. Baldwin FA,,47,131,89.0,42.0,,
181,,Artavis ScottA. Scott LAC,12,144,173,152.6,10.8,,
182,,Russell GageR. Gage ATL,9,127,173,154.6,13.5,,
183,,Auden TateA. Tate CIN,9,138,184,161.7,12.8,,
184,,Deontay BurnettD. Burnett NYJ,4,140,180,155.2,13.3,,
185,,Kevin WhiteK. White ARI,12,131,177,162.7,13.4,141.0,-44.0
186,,Gehrig DieterG. Dieter KC,12,119,179,160.4,13.4,,
187,,Byron PringleB. Pringle KC,12,83,191,155.5,42.8,128.0,-59.0
188,,Andy JonesA. Jones DET,5,142,176,163.4,11.5,,
189,,Braxton BerriosB. Berrios NE,10,134,181,165.2,14.5,136.0,-53.0
190,,Lil'Jordan HumphreyL. Humphrey NO,9,67,186,126.5,59.5,135.0,-55.0
191,,Russell ShepardR. Shepard NYG,11,118,189,167.8,23.1,,
192,,Anthony JohnsonA. Johnson TB,7,64,191,127.5,63.5,,
193,,Josh MaloneJ. Malone CIN,9,147,176,161.3,12.9,,
194,,DaMarkus LodgeD. Lodge TB,7,92,189,162.0,40.5,,
195,,Scott MillerS. Miller TB,7,135,167,155.7,14.6,123.0,-72.0
196,,Mike WallaceM. Wallace FA,,126,149,137.5,11.5,,
197,,Travis FulghamT. Fulgham DET,5,129,181,166.3,21.6,140.0,-57.0
198,,Charone PeakeC. Peake NYJ,4,134,186,157.3,21.6,,
199,,Aldrick RobinsonA. Robinson CAR,7,135,192,158.0,24.5,,
200,,Derrick WilliesD. Willies CLE,7,156,162,158.7,2.5,,
201,,Martavis BryantM. Bryant FA,,138,146,142.0,4.0,,
202,,Marcus KempM. Kemp KC,12,125,184,173.8,13.1,,
203,,David SillsD. Sills BUF,6,99,187,143.0,44.0,148.0,-55.0
204,,Terrance WilliamsT. Williams FA,,136,150,143.0,7.0,,
205,,Javon WimsJ. Wims CHI,6,156,164,160.7,3.4,,
206,,Marvin HallM. Hall CHI,6,149,193,175.2,14.5,,
207,,Anthony Ratliff-WilliamsA. Ratliff-Williams TEN,11,114,183,148.5,34.5,,
208,,Juwann WinfreeJ. Winfree DEN,10,142,194,165.0,21.6,152.0,-56.0
Tier 13,
209,,Shelton GibsonS. Gibson PHI,10,166,183,177.4,4.3,,
210,,Charles JohnsonC. Johnson PHI,10,136,167,151.5,15.5,,
211,,River CracraftR. Cracraft DEN,10,162,179,173.5,6.7,,
212,,Terrelle PryorT. Pryor JAC,10,118,190,154.0,36.0,146.0,-66.0
213,,Jaleel ScottJ. Scott BAL,8,148,184,168.3,15.1,,
214,,Daurice FountainD. Fountain IND,6,147,183,169.7,16.1,,
215,,Saeed BlacknallS. Blacknall OAK,6,154,161,157.5,3.5,,
216,,Da'Mari ScottD. Scott BUF,6,160,161,160.5,0.5,,
217,,Brandon ZylstraB. Zylstra MIN,12,170,173,172.0,1.4,,
218,,Brandon ReillyB. Reilly DET,5,159,163,161.0,2.0,,
219,,Jehu ChessonJ. Chesson WAS,10,167,184,178.5,6.7,,
220,,Khadarel HodgeK. Hodge LAR,9,168,183,173.3,6.8,,
221,,Trevor DavisT. Davis GB,11,154,189,174.7,15.0,,
222,,Darius JenningsD. Jennings TEN,11,170,180,175.3,4.1,,
223,,Mike ThomasM. Thomas LAR,9,151,182,166.5,15.5,,
224,,Olabisi JohnsonO. Johnson MIN,12,166,170,168.0,2.0,,
225,,Isaiah FordI. Ford MIA,5,164,175,169.5,5.5,,
226,,Isaac WhitneyI. Whitney HOU,10,170,170,170.0,0.0,,
227,,Jaelen StrongJ. Strong CLE,7,162,180,171.0,9.0,,
228,,Rashad GreeneR. Greene FA,,172,172,172.0,0.0,,
229,,Brian QuickB. Quick WAS,10,175,187,180.0,5.1,,
230,,Marcus JohnsonM. Johnson IND,6,163,187,175.0,12.0,,
231,,Dwayne HarrisD. Harris OAK,6,165,186,175.5,10.5,,
232,,Ray-Ray McCloudR. McCloud BUF,6,174,182,178.0,4.0,,
233,,Geremy DavisG. Davis LAC,12,180,191,184.3,4.8,,
