Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
61,,Spencer WareS. Ware FA,,39,85,59.8,7.6
62,,Giovani BernardG. Bernard CIN,,47,73,62.5,5.5
63,,Jaylen SamuelsJ. Samuels PIT,,34,73,55.8,9.8
64,,Jalen RichardJ. Richard FA,,47,76,64.7,5.4
65,,Mike DavisM. Davis CHI,,28,77,64.9,7.6
66,,Alex CollinsA. Collins FA,,46,100,61.3,13.9
67,,Frank GoreF. Gore BUF,,40,83,67.3,6.5
68,,Chase EdmondsC. Edmonds ARI,,61,78,69.1,3.7
69,,Jordan WilkinsJ. Wilkins IND,,55,80,70.7,3.4
Tier 8,
70,,Malcolm BrownM. Brown LAR,,47,92,71.2,5.4
71,,Corey ClementC. Clement PHI,,67,81,72.0,3.3
72,,Wendell SmallwoodW. Smallwood PHI,,45,87,74.4,6.6
73,,Justin JacksonJ. Jackson LAC,,63,82,72.5,3.8
74,,Theo RiddickT. Riddick DET,,58,84,75.0,4.4
75,,John KellyJ. Kelly LAR,,50,86,73.8,4.3
76,,Cordarrelle PattersonC. Patterson CHI,,41,94,77.0,9.4
77,,Bilal PowellB. Powell FA,,52,102,77.4,8.4
78,,Devontae BookerD. Booker DEN,,65,88,79.8,3.4
79,,Jeff WilsonJ. Wilson SF,,64,90,79.8,4.6
80,,Rod SmithR. Smith FA,,69,101,80.2,5.9
81,,Wayne GallmanW. Gallman NYG,,64,94,82.6,4.5
82,,Mark WaltonM. Walton CIN,,71,104,83.5,6.1
83,,LeGarrette BlountL. Blount FA,,72,111,86.6,7.0
84,,Javorius AllenJ. Allen FA,,79,108,85.0,6.8
85,,Chris IvoryC. Ivory FA,,82,96,87.0,3.0
86,,Ty MontgomeryT. Montgomery FA,,72,103,86.3,4.8
87,,Ameer AbdullahA. Abdullah MIN,,64,111,89.3,7.6
88,,Darren SprolesD. Sproles FA,,56,106,91.3,5.9
89,,Alfred BlueA. Blue FA,,82,111,91.4,6.0
90,,Trenton CannonT. Cannon NYJ,,56,101,91.8,4.5
91,,Corey GrantC. Grant FA,,86,99,90.2,3.2
Tier 9,
92,,Jeremy HillJ. Hill FA,,81,125,94.9,10.9
93,,Cameron Artis-PayneC. Artis-Payne CAR,,82,110,96.0,5.4
94,,Zach ZennerZ. Zenner DET,,58,106,93.8,8.0
95,,Marcus MurphyM. Murphy BUF,,89,127,97.6,7.1
96,,Alfred MorrisA. Morris FA,,88,133,98.0,10.2
97,,Boston ScottB. Scott PHI,,80,119,98.8,5.7
98,,Marshawn LynchM. Lynch FA,,37,126,97.9,10.3
99,,Jacquizz RodgersJ. Rodgers FA,,85,114,100.9,5.8
100,,Darrel WilliamsD. Williams KC,,77,110,95.4,7.9
101,,Josh JacobsJ. Jacobs FA,,22,100,65.0,33.3
102,,David MontgomeryD. Montgomery FA,,11,89,47.8,28.0
103,,Damien HarrisD. Harris FA,,27,103,53.0,30.1
104,,Charcandrick WestC. West FA,,98,110,103.8,4.2
Tier 10,
105,,DeAndre WashingtonD. Washington OAK,,79,102,94.8,7.4
106,,Brian HillB. Hill ATL,,80,120,100.9,10.3
107,,Devin SingletaryD. Singletary FA,,13,56,34.5,21.5
108,,Chris Warren IIIC. Warren OAK,,71,146,94.5,30.0
109,,Raheem MostertR. Mostert SF,,82,117,99.2,13.5
110,,Mike BooneM. Boone MIN,,49,102,80.0,22.6
111,,Kyle JuszczykK. Juszczyk SF,,90,109,101.8,5.6
112,,Elijah HolyfieldE. Holyfield FA,,31,129,83.7,40.3
113,,Robert KelleyR. Kelley FA,,91,107,101.0,6.2
114,,Kapri BibbsK. Bibbs GB,,94,112,104.0,6.5
115,,Rodney AndersonR. Anderson FA,,67,90,78.5,11.5
116,,Tavon AustinT. Austin DAL,,77,114,95.7,15.1
117,,C.J. ProsiseC. Prosise SEA,,95,115,104.5,9.5
118,,Samaje PerineS. Perine WAS,,99,117,107.8,7.1
119,,Detrez NewsomeD. Newsome LAC,,92,123,108.5,13.7
120,,Rhett EllisonR. Ellison NYG,,83,95,89.0,6.0
121,,Taquan MizzellT. Mizzell CHI,,92,111,102.7,7.9
122,,Roc ThomasR. Thomas MIN,,95,119,105.3,10.1
123,,Jonathan StewartJ. Stewart FA,,81,127,107.0,19.3
124,,Dwayne WashingtonD. Washington NO,,96,117,109.7,9.7
125,,Justin DavisJ. Davis LAR,,107,122,115.3,6.1
126,,De'Angelo HendersonD. Henderson NYJ,,104,126,117.5,8.9
127,,J.D. McKissicJ. McKissic SEA,,105,123,115.3,7.6
128,,Keith FordK. Ford BUF,,108,151,124.8,16.0
Tier 11,
129,,David WilliamsD. Williams JAC,,109,137,123.8,10.2
130,,Byron MarshallB. Marshall FA,,116,124,121.3,3.8
131,,De'Lance TurnerD. Turner BAL,,112,130,121.0,9.0
132,,Elijhaa PennyE. Penny NYG,,118,131,125.0,5.4
133,,T.J. LoganT. Logan ARI,,119,129,125.0,4.3
