Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
48,,Marquez Valdes-ScantlingM. Valdes-Scantling GB,11,28,80,50.6,10.1,45.0,-3.0
49,,Devin FunchessD. Funchess IND,6,32,75,51.6,7.0,53.0,+4.0
Tier 7,
50,,N'Keal HarryN. Harry NE,10,26,88,52.4,10.1,41.0,-9.0
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Michael GallupM. Gallup DAL,8,39,83,53.0,7.7,56.0,+5.0
52,,Emmanuel SandersE. Sanders DEN,10,25,80,53.1,9.4,46.0,-6.0
53,,John BrownJ. Brown BUF,6,24,88,53.2,8.3,58.0,+5.0
54,,DaeSean HamiltonD. Hamilton DEN,10,33,80,54.2,8.2,59.0,+5.0
55,,Kenny StillsK. Stills MIA,5,29,77,57.2,8.2,63.0,+8.0
56,,Jamison CrowderJ. Crowder NYJ,4,42,73,57.7,6.9,68.0,+12.0
57,,Tyrell WilliamsT. Williams OAK,6,26,84,58.2,9.0,54.0,-3.0
58,,James WashingtonJ. Washington PIT,7,30,90,58.4,12.3,48.0,-10.0
59,,D.K. MetcalfD. Metcalf SEA,11,43,160,63.0,18.5,49.0,-10.0
60,,Albert WilsonA. Wilson MIA,5,46,96,63.3,9.4,72.0,+12.0
61,,Robert FosterR. Foster BUF,6,42,104,65.5,14.3,80.0,+19.0
62,,Mohamed SanuM. Sanu ATL,9,40,86,63.5,9.3,71.0,+9.0
63,,Devante ParkerD. Parker MIA,5,40,95,65.8,10.5,65.0,+2.0
64,,Quincy EnunwaQ. Enunwa NYJ,4,43,88,66.9,8.8,87.0,+23.0
65,,Tre'Quan SmithT. Smith NO,9,50,89,67.8,8.9,60.0,-5.0
66,,Parris CampbellP. Campbell IND,6,50,162,68.6,19.8,52.0,-14.0
67,,Marquise GoodwinM. Goodwin SF,4,49,112,68.6,12.5,64.0,-3.0
Tier 8,
68,,David MooreD. Moore SEA,11,38,93,72.2,9.6,96.0,+28.0
69,,Adam HumphriesA. Humphries TEN,11,49,130,70.5,15.4,70.0,+1.0
70,,Deebo SamuelD. Samuel SF,4,39,171,71.7,21.0,67.0,-3.0
71,,Zay JonesZ. Jones BUF,6,32,114,73.4,15.8,73.0,+2.0
72,,Trey QuinnT. Quinn WAS,10,46,97,70.8,13.6,86.0,+14.0
73,,Marqise LeeM. Lee JAC,10,48,105,74.7,12.7,85.0,+12.0
74,,Marquise BrownM. Brown BAL,8,37,172,75.8,21.3,57.0,-17.0
75,,A.J. BrownA. Brown TEN,11,38,169,76.5,18.3,69.0,-6.0
76,,Mecole HardmanM. Hardman KC,12,48,164,80.2,20.3,66.0,-10.0
77,,Taylor GabrielT. Gabriel CHI,6,56,91,76.1,8.0,83.0,+6.0
78,,Antonio CallawayA. Callaway CLE,7,48,116,80.1,12.6,75.0,-3.0
79,,Randall CobbR. Cobb DAL,8,55,113,78.3,11.4,74.0,-5.0
80,,Josh DoctsonJ. Doctson WAS,10,62,101,84.0,10.3,98.0,+18.0
81,,Ted GinnT. Ginn NO,9,47,107,84.1,9.3,79.0,-2.0
82,,Nelson AgholorN. Agholor PHI,10,67,102,81.3,8.9,77.0,-5.0
83,,John RossJ. Ross CIN,9,53,116,82.9,13.1,84.0,+1.0
84,,Andy IsabellaA. Isabella ARI,12,52,173,81.3,18.3,61.0,-23.0
85,,Paul RichardsonP. Richardson WAS,10,59,114,85.8,12.3,91.0,+6.0
86,,Danny AmendolaD. Amendola DET,5,54,117,91.0,14.3,89.0,+3.0
87,,Cole BeasleyC. Beasley BUF,6,57,113,89.5,12.1,82.0,-5.0
88,,Willie SneadW. Snead BAL,8,52,115,87.5,11.3,105.0,+17.0
89,,Phillip DorsettP. Dorsett NE,10,71,118,93.9,11.3,99.0,+10.0
90,,Josh ReynoldsJ. Reynolds LAR,9,74,128,94.3,11.9,108.0,+18.0
Tier 9,
91,,D.J. CharkD. Chark JAC,10,40,106,89.0,10.2,92.0,+1.0
92,,Equanimeous St. BrownE. St. GB,11,54,120,92.7,12.6,103.0,+11.0
93,,Keelan ColeK. Cole JAC,10,74,129,96.1,11.0,106.0,+13.0
94,,J.J. Arcega-WhitesideJ. Arcega-Whiteside PHI,10,71,174,96.3,18.4,78.0,-16.0
95,,Hakeem ButlerH. Butler ARI,12,66,177,96.0,18.7,76.0,-19.0
96,,Chris ConleyC. Conley JAC,10,72,124,96.7,11.1,111.0,+15.0
97,,Chris HoganC. Hogan CAR,7,84,137,104.5,11.0,97.0,0.0
98,,Breshad PerrimanB. Perriman TB,7,58,124,99.9,12.5,128.0,+30.0
99,,Taywan TaylorT. Taylor TEN,11,71,143,100.9,13.9,123.0,+24.0
100,,Demaryius ThomasD. Thomas NE,10,58,179,103.3,22.1,81.0,-19.0
101,,Rashard HigginsR. Higgins CLE,7,65,135,104.6,14.4,107.0,+6.0
102,,Demarcus RobinsonD. Robinson KC,12,76,126,99.5,13.0,94.0,-8.0
103,,Miles BoykinM. Boykin BAL,8,57,184,98.5,22.6,95.0,-8.0
104,,Cordarrelle PattersonC. Patterson CHI,6,59,147,111.5,12.4,110.0,+6.0
105,,Diontae JohnsonD. Johnson PIT,7,58,175,107.6,21.0,93.0,-12.0
106,,Jake KumerowJ. Kumerow GB,11,69,151,113.1,19.1,126.0,+20.0
107,,Deon CainD. Cain IND,6,78,171,112.6,18.5,90.0,-17.0
Tier 10,
108,,Terry McLaurinT. McLaurin WAS,10,39,176,101.4,22.6,102.0,-6.0
109,,Cameron MeredithC. Meredith NE,10,79,173,116.5,19.1,216.0,+107.0
110,,Ryan GrantR. Grant OAK,6,76,141,112.4,15.9,279.0,+169.0
111,,Chester RogersC. Rogers IND,6,91,161,119.6,13.1,144.0,+33.0
112,,Kendrick BourneK. Bourne SF,4,70,166,118.0,18.0,134.0,+22.0
113,,Tim PatrickT. Patrick DEN,10,89,131,115.1,9.2,164.0,+51.0
114,,Keith KirkwoodK. Kirkwood NO,9,94,181,119.5,16.3,145.0,+31.0
115,,Justin WatsonJ. Watson TB,7,79,136,102.9,16.1,136.0,+21.0
116,,Trent TaylorT. Taylor SF,4,73,171,113.6,20.3,150.0,+34.0
117,,Travis BenjaminT. Benjamin LAC,12,68,133,99.9,12.9,114.0,-3.0
118,,Josh GordonJ. Gordon NE,10,56,182,95.3,30.9,62.0,-56.0
119,,J'Mon MooreJ. Moore GB,11,97,172,125.1,23.0,259.0,+140.0
120,,Jalen HurdJ. Hurd SF,4,88,178,118.3,19.7,121.0,+1.0
121,,Dontrelle InmanD. Inman NE,10,71,176,116.9,24.4,148.0,+27.0
122,,Laquon TreadwellL. Treadwell MIN,12,97,151,121.2,12.1,141.0,+19.0
123,,Kelvin HarmonK. Harmon WAS,10,86,180,119.2,21.7,100.0,-23.0
124,,KeeSean JohnsonK. Johnson ARI,12,65,185,109.7,35.4,109.0,-15.0
125,,Jakeem GrantJ. Grant MIA,5,82,144,116.1,15.3,371.0,+246.0
126,,Jaron BrownJ. Brown SEA,11,72,140,117.4,14.0,137.0,+11.0
127,,Hunter RenfrowH. Renfrow OAK,6,67,181,121.1,23.2,112.0,-15.0
128,,Ryan SwitzerR. Switzer PIT,7,94,150,122.9,18.1,127.0,-1.0
129,,Jordan MatthewsJ. Matthews SF,4,106,175,125.6,16.2,152.0,+23.0
130,,Gary JenningsG. Jennings SEA,11,72,183,127.0,22.8,159.0,+29.0
131,,Maurice HarrisM. Harris NE,10,86,166,117.4,28.2,104.0,-27.0
132,,J.J. NelsonJ. Nelson OAK,6,98,165,131.1,17.1,130.0,-2.0
133,,Chad BeebeC. Beebe MIN,12,96,186,120.5,23.4,122.0,-11.0
134,,Allen HurnsA. Hurns MIA,5,90,177,126.9,23.2,202.0,+68.0
135,,Jarius WrightJ. Wright CAR,7,97,132,121.9,8.9,146.0,+11.0
136,,Michael CrabtreeM. Crabtree FA,,86,194,122.9,30.4,119.0,-17.0
137,,Riley RidleyR. Ridley CHI,6,92,179,124.6,21.7,88.0,-49.0
Tier 11,
138,,Jermaine KearseJ. Kearse DET,5,97,170,125.3,20.7,365.0,+227.0
139,,Chris MooreC. Moore BAL,8,97,155,129.5,13.3,117.0,-22.0
140,,Cody LatimerC. Latimer NYG,11,86,133,115.6,13.3,366.0,+226.0
141,,Torrey SmithT. Smith CAR,7,105,146,131.0,11.5,187.0,+46.0
142,,Rishard MatthewsR. Matthews NO,9,83,173,131.3,18.9,182.0,+40.0
143,,Justin HardyJ. Hardy ATL,9,111,162,134.0,14.6,170.0,+27.0
144,,Isaiah McKenzieI. McKenzie BUF,6,100,171,133.9,22.7,161.0,+17.0
145,,Alex EricksonA. Erickson CIN,9,115,159,134.4,12.3,217.0,+72.0
146,,Darius SlaytonD. Slayton NYG,11,105,187,136.1,22.4,142.0,-4.0
147,,Tajae SharpeT. Sharpe TEN,11,110,161,136.9,16.1,157.0,+10.0
148,,Eli RogersE. Rogers PIT,7,114,166,143.6,18.1,239.0,+91.0
149,,Kevin WhiteK. White ARI,12,100,173,145.0,20.0,165.0,+16.0
150,,Marcell AtemanM. Ateman OAK,6,115,176,139.7,21.5,277.0,+127.0
151,,Mack HollinsM. Hollins PHI,10,120,176,152.9,16.2,221.0,+70.0
152,,Cody CoreC. Core CIN,9,114,159,133.2,15.2,233.0,+81.0
153,,Brice ButlerB. Butler MIA,5,113,190,143.6,21.0,246.0,+93.0
154,,Austin CarrA. Carr NO,9,107,169,145.7,15.9,160.0,+6.0
155,,Seth RobertsS. Roberts BAL,8,109,162,140.2,13.1,154.0,-1.0
156,,Zach PascalZ. Pascal IND,6,110,159,140.7,14.3,163.0,+7.0
157,,Tavon AustinT. Austin DAL,8,109,168,140.8,21.2,120.0,-37.0
158,,Braxton BerriosB. Berrios NE,10,112,176,149.3,18.3,125.0,-33.0
159,,Richie JamesR. James SF,4,126,154,144.8,6.4,294.0,+135.0
160,,Preston WilliamsP. Williams MIA,5,106,188,152.1,26.8,139.0,-21.0
161,,DeAndre CarterD. Carter HOU,10,130,156,145.2,10.6,162.0,+1.0
162,,Chad WilliamsC. Williams ARI,12,111,178,145.7,15.2,245.0,+83.0
Tier 12,
163,,Brandon PowellB. Powell DET,5,117,167,137.0,19.6,285.0,+122.0
164,,Dez BryantD. Bryant FA,,98,178,123.8,32.5,101.0,-63.0
165,,Scott MillerS. Miller TB,7,97,189,148.2,25.8,176.0,+11.0
166,,Pierre GarconP. Garcon FA,,105,169,125.0,26.0,201.0,+35.0
167,,Trent SherfieldT. Sherfield ARI,12,90,188,155.0,18.3,303.0,+136.0
168,,Noah BrownN. Brown DAL,8,119,171,155.6,11.8,140.0,-28.0
169,,Kelvin BenjaminK. Benjamin FA,,104,172,127.0,26.9,131.0,-38.0
170,,Russell ShepardR. Shepard NYG,11,110,163,141.6,18.2,156.0,-14.0
171,,Bruce EllingtonB. Ellington FA,,100,174,130.8,26.9,276.0,+105.0
172,,Andre RobertsA. Roberts BUF,6,130,180,152.5,18.4,177.0,+5.0
173,,Jordan LasleyJ. Lasley OAK,6,103,182,152.8,19.8,247.0,+74.0
174,,Josh BellamyJ. Bellamy NYJ,4,125,184,154.2,19.3,370.0,+196.0
175,,Byron PringleB. Pringle KC,12,109,193,136.0,33.3,169.0,-6.0
176,,Gehrig DieterG. Dieter KC,12,137,179,157.2,13.9,149.0,-27.0
177,,Terrelle PryorT. Pryor JAC,10,115,170,139.0,19.8,230.0,+53.0
178,,Damion RatleyD. Ratley CLE,7,128,192,157.8,18.9,178.0,0.0
179,,Bennie FowlerB. Fowler NYG,11,137,178,158.2,13.6,359.0,+180.0
180,,Russell GageR. Gage ATL,9,134,184,152.8,18.1,171.0,-9.0
181,,Auden TateA. Tate CIN,9,126,174,153.2,16.7,212.0,+31.0
182,,Vyncint SmithV. Smith HOU,10,139,182,163.0,12.0,197.0,+15.0
183,,Jordan TaylorJ. Taylor MIN,12,105,182,148.5,27.7,193.0,+10.0
184,,Jaleel ScottJ. Scott BAL,8,130,175,150.3,16.8,284.0,+100.0
185,,Dylan CantrellD. Cantrell FA,,143,190,159.2,16.9,129.0,-56.0
186,,Bobo WilsonB. Wilson TB,7,130,163,151.0,13.1,225.0,+39.0
187,,Deontay BurnettD. Burnett NYJ,4,141,188,161.0,20.8,282.0,+95.0
188,,Andy JonesA. Jones DET,5,140,170,163.6,5.9,256.0,+68.0
189,,Jakobi MeyersJ. Meyers NE,10,98,143,120.5,22.5,174.0,-15.0
190,,Josh MaloneJ. Malone CIN,9,139,175,158.0,15.7,167.0,-23.0
191,,Amara DarbohA. Darboh SEA,11,137,194,161.0,20.8,195.0,+4.0
192,,Shelton GibsonS. Gibson PHI,10,149,180,170.2,11.0,240.0,+48.0
193,,Travis FulghamT. Fulgham DET,5,129,179,164.8,20.7,362.0,+169.0
194,,Daurice FountainD. Fountain IND,6,144,186,158.3,19.6,222.0,+28.0
195,,Juwann WinfreeJ. Winfree DEN,10,136,194,158.7,25.3,166.0,-29.0
196,,Brandon ZylstraB. Zylstra MIN,12,156,190,168.8,13.6,186.0,-10.0
Tier 13,
197,,Artavis ScottA. Scott LAC,12,137,187,162.0,20.4,301.0,+104.0
198,,Emanuel HallE. Hall CHI,6,144,191,162.0,20.7,116.0,-82.0
199,,Javon WimsJ. Wims CHI,6,134,159,146.5,12.5,205.0,+6.0
200,,Emmanuel ButlerE. Butler NO,9,110,190,150.0,40.0,151.0,-49.0
201,,Dwayne HarrisD. Harris OAK,6,151,180,165.0,11.9,218.0,+17.0
202,,Trevor DavisT. Davis GB,11,152,192,172.5,17.3,360.0,+158.0
203,,Dillon MitchellD. Mitchell MIN,12,147,157,152.0,5.0,261.0,+58.0
204,,Marcus KempM. Kemp KC,12,149,187,173.5,14.5,180.0,-24.0
205,,Derrick WilliesD. Willies CLE,7,150,155,152.5,2.5,228.0,+23.0
206,,River CracraftR. Cracraft DEN,10,160,181,173.8,8.1,175.0,-31.0
207,,Khadarel HodgeK. Hodge LAR,9,163,193,175.0,11.6,363.0,+156.0
208,,Darius JenningsD. Jennings TEN,11,146,175,160.5,14.5,268.0,+60.0
209,,Marvin HallM. Hall CHI,6,156,183,172.0,11.6,172.0,-37.0
210,,Ray-Ray McCloudR. McCloud BUF,6,165,191,174.7,11.6,183.0,-27.0
211,,Isaiah FordI. Ford MIA,5,153,177,165.0,12.0,194.0,-17.0
212,,Cedrick WilsonC. Wilson DAL,8,150,181,165.5,15.5,208.0,-4.0
213,,Cam BatsonC. Batson TEN,11,145,189,167.0,22.0,204.0,-9.0
214,,Charone PeakeC. Peake NYJ,4,154,189,176.3,15.8,349.0,+135.0
215,,Greg DortchG. Dortch NYJ,4,146,194,170.0,24.0,368.0,+153.0
216,,Jaelen StrongJ. Strong CLE,7,159,183,171.0,12.0,267.0,+51.0
217,,Marcus JohnsonM. Johnson IND,6,155,192,179.3,17.2,155.0,-62.0
218,,Geremy DavisG. Davis LAC,12,167,192,179.3,10.2,251.0,+33.0
219,,Olabisi JohnsonO. Johnson MIN,12,169,175,172.0,3.0,367.0,+148.0
220,,Mike ThomasM. Thomas LAR,9,164,185,174.5,10.5,143.0,-77.0
221,,Pharoh CooperP. Cooper ARI,12,168,185,176.5,8.5,291.0,+70.0
222,,Charles JohnsonC. Johnson PHI,10,172,183,177.5,5.5,199.0,-23.0
223,,John UrsuaJ. Ursua SEA,11,170,188,179.0,9.0,229.0,+6.0
224,,Brian QuickB. Quick WAS,10,174,191,182.5,8.5,290.0,+66.0
225,,Jehu ChessonJ. Chesson WAS,10,181,184,182.5,1.5,192.0,-33.0
226,,Matt SlaterM. Slater NE,10,180,193,186.5,6.5,188.0,-38.0
