Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
53,,Jamaal WilliamsJ. Williams GB,,44,67,55.1,4.8
54,,C.J. AndersonC. Anderson LAR,,37,65,57.1,6.4
55,,T.J. YeldonT. Yeldon JAC,,42,76,57.4,7.2
56,,Peyton BarberP. Barber TB,,47,68,58.2,5.2
57,,Doug MartinD. Martin OAK,,41,73,55.4,6.9
58,,Alex CollinsA. Collins BAL,,42,74,56.1,7.2
59,,Spencer WareS. Ware KC,,39,65,56.3,4.6
60,,Kalen BallageK. Ballage MIA,,45,70,61.9,4.9
61,,Adrian PetersonA. Peterson WAS,,38,64,59.3,3.1
62,,Jaylen SamuelsJ. Samuels PIT,,31,72,56.3,9.4
63,,Jalen RichardJ. Richard OAK,,48,73,65.0,5.1
64,,Carlos HydeC. Hyde JAC,,44,69,61.6,3.8
65,,Mike DavisM. Davis SEA,,49,77,67.7,6.1
66,,Giovani BernardG. Bernard CIN,,53,71,65.1,3.0
Tier 8,
67,,Chase EdmondsC. Edmonds ARI,,59,79,69.8,3.4
68,,Frank GoreF. Gore MIA,,48,86,70.0,7.0
69,,Jordan WilkinsJ. Wilkins IND,,65,79,71.1,3.3
70,,Malcolm BrownM. Brown LAR,,64,92,71.6,6.2
71,,Corey ClementC. Clement PHI,,66,82,71.9,3.7
72,,Justin JacksonJ. Jackson LAC,,66,78,72.8,2.3
73,,Theo RiddickT. Riddick DET,,55,84,75.9,4.4
74,,John KellyJ. Kelly LAR,,63,78,73.6,2.3
75,,Wendell SmallwoodW. Smallwood PHI,,58,87,77.2,5.1
76,,Bilal PowellB. Powell NYJ,,52,89,75.7,7.0
77,,Rod SmithR. Smith DAL,,69,94,79.9,4.6
78,,Devontae BookerD. Booker DEN,,76,88,80.4,3.5
79,,Jeff WilsonJ. Wilson SF,,64,86,78.9,4.9
80,,Cordarrelle PattersonC. Patterson NE,,41,106,80.5,11.0
81,,Mark WaltonM. Walton CIN,,70,104,83.5,6.9
82,,Javorius AllenJ. Allen BAL,,78,97,84.3,4.5
83,,Wayne GallmanW. Gallman NYG,,74,94,84.4,4.3
84,,LeGarrette BlountL. Blount DET,,72,111,86.6,7.1
85,,Chris IvoryC. Ivory BUF,,83,92,86.4,2.2
86,,Ty MontgomeryT. Montgomery BAL,,72,88,83.8,2.5
87,,Corey GrantC. Grant JAC,,79,93,87.8,2.5
88,,Ameer AbdullahA. Abdullah MIN,,78,111,88.8,7.9
89,,Trenton CannonT. Cannon NYJ,,56,100,91.6,4.8
90,,Alfred BlueA. Blue HOU,,82,104,91.6,5.4
Tier 9,
91,,Darren SprolesD. Sproles PHI,,53,96,89.8,3.9
92,,Cameron Artis-PayneC. Artis-Payne CAR,,82,110,95.9,5.1
93,,Jeremy HillJ. Hill NE,,81,125,96.8,12.3
94,,Zach ZennerZ. Zenner DET,,58,106,92.1,8.6
95,,Darrel WilliamsD. Williams KC,,76,103,94.4,7.8
96,,Marcus MurphyM. Murphy BUF,,89,127,100.3,8.4
97,,Alfred MorrisA. Morris SF,,88,133,99.4,12.4
98,,Boston ScottB. Scott PHI,,80,119,99.9,6.3
99,,Jacquizz RodgersJ. Rodgers TB,,85,113,100.4,6.5
100,,Marshawn LynchM. Lynch OAK,,37,124,98.4,12.7
101,,Brian HillB. Hill ATL,,73,120,99.4,10.3
102,,Kyle JuszczykK. Juszczyk SF,,94,108,99.0,5.0
Tier 10,
103,,DeAndre WashingtonD. Washington OAK,,82,102,97.2,2.9
104,,Josh JacobsJ. Jacobs FA,,25,92,58.5,33.5
105,,Charcandrick WestC. West KC,,98,105,103.3,1.7
106,,Mike BooneM. Boone MIN,,69,94,84.0,10.8
107,,Robert KelleyR. Kelley WAS,,91,101,95.3,4.4
108,,David MontgomeryD. Montgomery FA,,47,89,68.0,21.0
109,,Rodney AndersonR. Anderson FA,,56,90,73.0,17.0
110,,Damien HarrisD. Harris FA,,51,103,77.0,26.0
111,,C.J. ProsiseC. Prosise SEA,,95,109,102.0,7.0
112,,Raheem MostertR. Mostert SF,,95,117,107.8,7.3
113,,Kapri BibbsK. Bibbs GB,,99,106,103.8,2.9
114,,Samaje PerineS. Perine WAS,,99,111,105.3,4.6
115,,Chris Warren IIIC. Warren OAK,,79,98,88.5,9.5
116,,Taquan MizzellT. Mizzell CHI,,97,105,102.3,3.8
117,,Jonathan StewartJ. Stewart NYG,,81,120,102.7,16.2
118,,Detrez NewsomeD. Newsome LAC,,92,123,108.8,11.6
119,,Tavon AustinT. Austin DAL,,101,108,105.3,3.1
120,,Dwayne WashingtonD. Washington NO,,96,114,106.7,7.7
121,,Roc ThomasR. Thomas MIN,,102,113,108.7,4.8
122,,Justin DavisJ. Davis LAR,,107,117,113.0,3.9
123,,De'Angelo HendersonD. Henderson NYJ,,104,126,115.3,8.2
124,,J.D. McKissicJ. McKissic SEA,,108,118,114.3,4.5
Tier 11,
125,,David WilliamsD. Williams JAC,,109,137,121.5,10.1
126,,Byron MarshallB. Marshall WAS,,113,124,118.3,4.5
127,,Keith FordK. Ford BUF,,110,148,126.0,13.8
128,,Elijhaa PennyE. Penny NYG,,115,131,122.0,6.7
129,,De'Lance TurnerD. Turner BAL,,112,130,121.0,9.0
130,,T.J. LoganT. Logan ARI,,116,129,122.0,5.4
