Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
50,,Mike DavisM. Davis CHI,6,28,69,52.8,11.7
"50

                                              googletag.cmd.push(function() { googletag.display('div-gpt-ad-1404326895972-0'); });"
51,,Gus EdwardsG. Edwards BAL,8,37,78,52.9,12.1
52,,Chris ThompsonC. Thompson WAS,10,30,73,53.0,4.3
Tier 7,
53,,Jamaal WilliamsJ. Williams GB,11,42,74,55.7,6.4
54,,Adrian PetersonA. Peterson WAS,10,36,68,56.2,7.3
55,,C.J. AndersonC. Anderson DET,5,40,65,56.5,6.1
56,,Peyton BarberP. Barber TB,7,46,82,59.5,6.2
57,,Kalen BallageK. Ballage MIA,5,46,76,59.9,6.5
58,,Giovani BernardG. Bernard CIN,9,39,80,60.4,6.9
59,,Josh JacobsJ. Jacobs OAK,6,11,100,46.1,27.6
60,,Josh AdamsJ. Adams PHI,10,42,83,60.9,9.7
61,,Jaylen SamuelsJ. Samuels PIT,7,33,81,57.7,9.1
62,,Frank GoreF. Gore BUF,6,56,94,68.0,8.8
63,,Jay AjayiJ. Ajayi FA,,36,72,51.7,11.3
64,,Malcolm BrownM. Brown LAR,9,55,78,67.9,5.2
65,,Jalen RichardJ. Richard OAK,6,34,77,63.5,8.0
66,,Theo RiddickT. Riddick DET,5,53,84,69.4,6.8
67,,Chase EdmondsC. Edmonds ARI,12,49,80,66.0,5.3
Tier 8,
68,,David MontgomeryD. Montgomery CHI,6,29,101,52.4,25.0
69,,T.J. YeldonT. Yeldon BUF,6,52,85,61.5,7.8
70,,Corey ClementC. Clement PHI,10,56,88,73.9,5.8
71,,Jordan WilkinsJ. Wilkins IND,6,65,86,73.1,5.3
72,,Justin JacksonJ. Jackson LAC,12,65,89,73.4,4.5
73,,Wendell SmallwoodW. Smallwood PHI,10,62,95,76.6,6.4
74,,John KellyJ. Kelly LAR,9,68,90,76.8,5.2
75,,Spencer WareS. Ware FA,,50,80,65.8,9.2
76,,Devontae BookerD. Booker DEN,10,66,92,79.5,5.4
77,,Cordarrelle PattersonC. Patterson CHI,6,49,84,75.3,7.6
78,,Doug MartinD. Martin FA,,48,95,69.9,13.7
79,,Miles SandersM. Sanders PHI,10,31,53,43.9,6.0
80,,Alex CollinsA. Collins FA,,50,93,68.6,11.2
81,,Darrell HendersonD. Henderson LAR,9,31,106,64.3,23.1
82,,Wayne GallmanW. Gallman NYG,11,73,90,81.8,3.4
83,,Jeff WilsonJ. Wilson SF,4,75,104,85.0,6.8
Tier 9,
84,,Alfred BlueA. Blue JAC,10,70,110,88.7,9.0
85,,Ameer AbdullahA. Abdullah MIN,12,73,92,84.6,5.0
86,,Ty MontgomeryT. Montgomery NYJ,4,82,91,85.5,2.3
87,,Damien HarrisD. Harris NE,10,45,102,75.8,16.0
88,,Devin SingletaryD. Singletary BUF,6,50,110,75.8,22.8
89,,Justice HillJ. Hill BAL,8,46,107,71.9,15.4
90,,Bilal PowellB. Powell FA,,65,97,81.2,9.0
91,,Rod SmithR. Smith FA,,76,93,82.7,5.0
92,,Javorius AllenJ. Allen FA,,79,98,85.2,5.5
93,,Mark WaltonM. Walton FA,,81,93,85.2,4.1
94,,Zach ZennerZ. Zenner DET,5,77,99,92.2,5.1
95,,LeGarrette BlountL. Blount FA,,85,100,89.7,3.7
96,,Trenton CannonT. Cannon NYJ,4,78,109,93.7,6.6
97,,Mike WeberM. Weber DAL,8,55,100,73.0,14.8
98,,Cameron Artis-PayneC. Artis-Payne CAR,7,79,114,95.5,7.2
99,,Darren SprolesD. Sproles FA,,56,101,89.8,5.0
100,,Chris IvoryC. Ivory FA,,85,107,89.8,6.3
101,,Corey GrantC. Grant FA,,88,98,91.9,3.3
102,,Marcus MurphyM. Murphy BUF,6,78,113,96.1,6.9
103,,Trayveon WilliamsT. Williams CIN,9,32,87,71.3,22.7
104,,Boston ScottB. Scott PHI,10,81,112,98.7,6.5
105,,Ryquell ArmsteadR. Armstead JAC,10,50,94,73.0,18.5
106,,Benny Snell Jr.B. Snell PIT,7,60,90,75.5,12.8
107,,Alexander MattisonA. Mattison MIN,12,62,91,78.5,11.1
Tier 10,
108,,Jeremy HillJ. Hill FA,,90,108,96.4,6.2
109,,Marshawn LynchM. Lynch FA,,65,100,95.7,4.5
110,,Alfred MorrisA. Morris FA,,92,106,98.6,3.7
111,,Brian HillB. Hill ATL,9,69,109,91.6,13.6
112,,Bryce LoveB. Love WAS,10,67,96,87.3,11.8
113,,Travis HomerT. Homer SEA,11,51,100,82.7,22.4
114,,Jacquizz RodgersJ. Rodgers FA,,84,115,101.9,6.0
115,,Rodney AndersonR. Anderson CIN,9,71,118,95.5,16.7
116,,Darrel WilliamsD. Williams KC,12,99,108,102.5,3.8
117,,Glenn GronkowskiG. Gronkowski FA,,80,88,84.0,4.0
118,,Dexter WilliamsD. Williams GB,11,79,106,94.0,11.2
119,,Myles GaskinM. Gaskin MIA,5,91,108,100.0,7.0
120,,Chris Warren IIIC. Warren OAK,6,84,105,94.5,10.5
121,,Charcandrick WestC. West FA,,100,103,101.7,1.2
122,,DeAndre WashingtonD. Washington OAK,6,99,106,103.3,3.1
123,,Samaje PerineS. Perine WAS,10,111,111,111.0,0.0
