Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
369,,Anthony McFarland Jr.A. McFarland FA,RB108,,195,296,254.0,38.7
370,,Devontae BookerD. Booker DEN,RB109,,324,356,338.1,9.6
371,,Tyler JohnsonT. Johnson FA,WR122,,140,268,216.3,55.1
Tier 16,
372,,Kerrith Whyte Jr.K. Whyte PIT,RB110,,308,365,336.0,10.6
373,,Eddy PineiroE. Pineiro CHI,K30,,241,324,292.4,29.6
374,,Tim PatrickT. Patrick DEN,WR123,,247,345,294.8,37.7
375,,Cincinnati (CIN)CIN DST,DST31,,201,355,332.9,19.5
376,,Hakeem ButlerH. Butler ARI,WR124,,223,366,298.6,36.8
377,,Riley RidleyR. Ridley CHI,WR125,,242,378,299.4,44.8
378,,Antonio GibsonA. Gibson FA,RB111,,237,386,276.5,63.3
379,,J.D. McKissicJ. McKissic WAS,RB112,,160,376,239.3,97.1
380,,Ryan SuccopR. Succop FA,K31,,260,353,300.4,30.6
381,,Taysom HillT. Hill NO,QB40,,246,391,341.3,28.0
382,,Scott MillerS. Miller TB,WR126,,239,311,279.5,31.3
383,,Nick BoyleN. Boyle BAL,TE43,,180,348,281.5,64.6
384,,Mo Alie-CoxM. Alie-Cox IND,TE44,,180,339,246.7,67.4
385,,Cole KmetC. Kmet FA,TE45,,208,385,305.0,59.4
386,,James RobinsonJ. Robinson FA,RB113,,193,289,253.0,42.7
387,,Jordan ReedJ. Reed FA,TE46,,236,347,297.0,40.5
388,,Justin HerbertJ. Herbert FA,QB41,,226,379,329.3,35.3
389,,Foster MoreauF. Moreau LV,TE47,,265,346,299.5,29.3
390,,Randy BullockR. Bullock CIN,K32,,276,342,299.8,26.4
391,,C.J. AndersonC. Anderson FA,RB114,,328,354,340.3,9.5
392,,Kaden SmithK. Smith NYG,TE48,,258,370,320.6,36.6
393,,Joshua KelleyJ. Kelley FA,RB115,,244,310,275.3,27.0
394,,Tajae SharpeT. Sharpe MIN,WR127,,270,370,324.6,36.2
395,,Albert OkwuegbunamA. Okwuegbunam FA,TE49,,179,383,312.5,78.8
396,,Miami (MIA)MIA DST,DST32,,295,348,313.0,20.6
397,,Rodney AndersonR. Anderson CIN,RB116,,277,310,290.0,14.4
398,,John KellyJ. Kelly LAR,RB117,,227,334,290.3,45.8
399,,Donovan Peoples-JonesD. Peoples-Jones FA,WR128,,231,355,294.0,50.6
400,,Jason SandersJ. Sanders MIA,K33,,282,339,318.5,22.0
401,,Brycen HopkinsB. Hopkins FA,TE50,,245,356,321.5,44.8
402,,Damiere ByrdD. Byrd NE,WR129,,296,376,335.6,32.4
403,,Joe FlaccoJ. Flacco FA,QB42,,309,360,335.8,17.2
404,,Drew SampleD. Sample CIN,TE51,,299,375,337.8,24.5
405,,KJ HamlerK. Hamler FA,WR130,,266,372,303.0,48.8
406,,Jonathan WilliamsJ. Williams IND,RB118,,259,264,261.5,2.5
407,,Allen HurnsA. Hurns MIA,WR131,,286,389,339.8,36.5
408,,Hunter BryantH. Bryant FA,TE52,,254,360,327.3,42.8
409,,Antonio Gandy-GoldenA. Gandy-Golden FA,WR132,,304,315,308.3,4.8
410,,Byron PringleB. Pringle KC,WR133,,266,387,330.0,43.3
411,,Chase ClaypoolC. Claypool FA,WR134,,284,350,310.7,28.4
412,,C.J. UzomahC. Uzomah CIN,TE53,,256,294,275.0,19.0
413,,J.J. TaylorJ. Taylor FA,RB119,,287,359,314.0,32.0
414,,Thaddeus MossT. Moss FA,TE54,,215,344,279.5,64.5
415,,Cordarrelle PattersonC. Patterson CHI,WR135,,306,379,340.3,25.9
416,,Josh RosenJ. Rosen MIA,QB43,,296,373,342.3,28.9
417,,DeeJay DallasD. Dallas FA,RB120,,294,362,329.0,27.8
418,,Rashard HigginsR. Higgins FA,WR136,,307,348,329.3,16.9
419,,Case KeenumC. Keenum CLE,QB44,,310,366,346.0,21.6
420,,Trey QuinnT. Quinn WAS,WR137,,315,375,346.3,21.5
421,,Jalen HurtsJ. Hurts FA,QB45,,229,385,331.7,72.6
422,,Adam TrautmanA. Trautman FA,TE55,,319,354,337.0,14.3
423,,Robert FosterR. Foster BUF,WR138,,331,390,355.0,21.8
424,,Alex EricksonA. Erickson CIN,WR139,,253,384,318.5,65.5
425,,Lamical PerineL. Perine FA,RB121,,314,365,345.0,22.2
426,,Bryan EdwardsB. Edwards FA,WR140,,265,381,323.0,58.0
427,,Marqise LeeM. Lee JAC,WR141,,310,337,323.5,13.5
428,,Jake KumerowJ. Kumerow GB,WR142,,321,341,331.0,10.0
429,,Deon CainD. Cain PIT,WR143,,331,345,338.0,7.0
430,,Lynn Bowden Jr.L. Bowden FA,WR144,,297,382,339.5,42.5
431,,Jakeem GrantJ. Grant MIA,WR145,,335,350,342.5,7.5
432,,Ricky Seals-JonesR. Seals-Jones KC,TE56,,337,360,348.5,11.5
433,,Taywan TaylorT. Taylor CLE,WR146,,346,356,351.0,5.0
434,,Harrison BryantH. Bryant FA,TE57,,365,366,365.5,0.5
