Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
67,,Mohamed SanuM. Sanu ATL,9,46,88,66.7,7.3
68,,John RossJ. Ross CIN,9,52,74,63.9,6.8
69,,Marqise LeeM. Lee JAC,10,50,85,67.0,8.5
70,,Zay JonesZ. Jones BUF,6,49,90,69.9,8.3
71,,David MooreD. Moore SEA,11,64,85,73.8,4.8
72,,Albert WilsonA. Wilson MIA,5,46,87,69.7,8.7
73,,Taywan TaylorT. Taylor TEN,11,68,104,77.7,7.7
74,,Josh ReynoldsJ. Reynolds LAR,9,72,93,77.9,4.7
75,,Nelson AgholorN. Agholor PHI,10,69,95,78.2,7.2
Tier 8,
76,,Randall CobbR. Cobb DAL,8,59,94,77.7,8.8
77,,Equanimeous St. BrownE. St. GB,11,55,97,77.8,6.8
78,,Josh DoctsonJ. Doctson WAS,10,65,99,81.0,6.0
79,,D.J. CharkD. Chark JAC,10,59,100,82.3,7.7
80,,Paul RichardsonP. Richardson WAS,10,69,97,82.6,5.5
81,,Ted GinnT. Ginn NO,9,55,112,85.8,9.3
82,,Willie SneadW. Snead BAL,8,69,103,85.9,6.5
83,,Demaryius ThomasD. Thomas NE,10,60,99,77.1,11.1
84,,Michael CrabtreeM. Crabtree FA,,67,90,81.6,5.9
85,,Danny AmendolaD. Amendola DET,5,63,104,89.8,12.6
86,,Keelan ColeK. Cole JAC,10,73,105,88.1,5.2
87,,Chris ConleyC. Conley JAC,10,65,106,90.2,5.9
88,,Chris HoganC. Hogan CAR,7,80,107,90.2,6.8
89,,Cole BeasleyC. Beasley BUF,6,56,109,93.2,7.6
90,,Cordarrelle PattersonC. Patterson CHI,6,56,123,97.2,10.2
91,,Ryan GrantR. Grant OAK,6,78,108,93.8,6.6
92,,Phillip DorsettP. Dorsett NE,10,60,110,97.6,10.3
93,,Cameron MeredithC. Meredith NO,9,86,112,97.4,5.2
94,,Rashard HigginsR. Higgins CLE,7,75,119,95.2,8.1
Tier 9,
95,,Breshad PerrimanB. Perriman TB,7,65,122,98.9,8.7
96,,Deon CainD. Cain IND,6,78,110,100.3,5.1
97,,Dez BryantD. Bryant FA,,53,114,89.1,10.1
98,,Pierre GarconP. Garcon FA,,79,110,97.1,6.5
99,,J'Mon MooreJ. Moore GB,11,90,109,97.4,5.1
100,,Jake KumerowJ. Kumerow GB,11,84,121,102.4,8.7
101,,Trey QuinnT. Quinn WAS,10,49,102,77.7,12.0
102,,Trent TaylorT. Taylor SF,4,95,114,104.5,5.3
103,,Keith KirkwoodK. Kirkwood NO,9,80,120,108.0,7.0
104,,Kelvin BenjaminK. Benjamin FA,,88,112,98.2,6.7
105,,Jermaine KearseJ. Kearse FA,,93,118,103.7,5.7
106,,Kendrick BourneK. Bourne SF,4,95,116,103.4,6.6
107,,Chester RogersC. Rogers IND,6,104,118,108.3,3.7
108,,D.K. MetcalfD. Metcalf FA,,49,115,72.0,21.1
109,,A.J. BrownA. Brown FA,,54,111,72.7,19.2
110,,Laquon TreadwellL. Treadwell MIN,12,95,115,106.9,4.3
111,,Rishard MatthewsR. Matthews FA,,103,121,108.8,4.4
112,,Jordan MatthewsJ. Matthews SF,4,98,119,108.8,6.1
113,,Parris CampbellP. Campbell FA,,60,123,78.4,23.1
114,,N'Keal HarryN. Harry FA,,50,119,74.3,26.7
115,,Andy IsabellaA. Isabella FA,,51,121,79.8,26.6
116,,Marquise BrownM. Brown FA,,63,125,83.0,24.7
117,,J.J. Arcega-WhitesideJ. Arcega-Whiteside FA,,64,80,70.3,6.9
118,,Justin WatsonJ. Watson TB,7,81,137,104.7,19.5
Tier 10,
119,,Hakeem ButlerH. Butler FA,,73,85,78.3,5.0
120,,Tim PatrickT. Patrick DEN,10,75,120,107.5,12.0
121,,Jordy NelsonJ. Nelson FA,,80,83,81.7,1.2
122,,Allen HurnsA. Hurns DAL,8,99,113,108.8,2.3
123,,Bruce EllingtonB. Ellington NE,10,86,118,104.8,11.9
124,,Demarcus RobinsonD. Robinson KC,12,83,129,111.4,10.3
125,,Dontrelle InmanD. Inman FA,,79,124,106.0,19.4
126,,Corey ColemanC. Coleman NYG,11,100,122,113.0,9.4
127,,Ryan SwitzerR. Switzer PIT,7,116,132,121.3,7.5
128,,Jaron BrownJ. Brown SEA,11,114,127,122.7,6.1
129,,Travis BenjaminT. Benjamin LAC,12,116,126,122.7,4.7
130,,Chad WilliamsC. Williams ARI,12,104,129,116.5,12.5
131,,Jarius WrightJ. Wright CAR,7,109,128,118.5,9.5
132,,Zach PascalZ. Pascal IND,6,109,131,120.0,11.0
133,,Isaiah McKenzieI. McKenzie BUF,6,125,130,127.5,2.5
134,,Jakeem GrantJ. Grant MIA,5,124,133,128.5,4.5
135,,Mike WallaceM. Wallace FA,,128,134,131.0,3.0
136,,Brice ButlerB. Butler MIA,5,130,135,132.5,2.5
