Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
34,,Sony MichelS. Michel NE,,19,59,36.2,3.2
35,,Tevin ColemanT. Coleman SF,,30,55,40.1,3.3
Tier 6,
36,,Latavius MurrayL. Murray NO,,34,49,40.7,3.1
37,,Duke JohnsonD. Johnson HOU,,31,63,41.3,5.7
38,,Jamaal WilliamsJ. Williams GB,,31,58,41.3,4.4
39,,Jordan HowardJ. Howard MIA,,21,66,41.5,7.6
40,,Devonta FreemanD. Freeman FA,,19,97,39.0,13.3
41,,Darrell HendersonD. Henderson LAR,,17,77,42.3,12.3
42,,Alexander MattisonA. Mattison MIN,,33,56,43.7,3.4
43,,Tony PollardT. Pollard DAL,,35,67,45.2,6.2
44,,Royce FreemanR. Freeman DEN,,35,80,46.2,9.3
45,,Carlos HydeC. Hyde FA,,32,69,44.4,10.2
46,,Matt BreidaM. Breida SF,,36,62,47.9,6.0
47,,Justice HillJ. Hill BAL,,35,65,48.3,4.8
48,,Adrian PetersonA. Peterson WAS,,39,66,49.3,5.9
49,,Chase EdmondsC. Edmonds ARI,,36,69,51.3,5.8

50,,Nyheim HinesN. Hines IND,,30,65,49.2,7.2
51,,Justin JacksonJ. Jackson LAC,,36,81,52.7,9.4
52,,Boston ScottB. Scott PHI,,36,81,54.2,7.9
53,,Rashaad PennyR. Penny SEA,,35,69,53.7,7.8
54,,Jaylen SamuelsJ. Samuels PIT,,36,69,54.5,6.7
Tier 7,
55,,Gus EdwardsG. Edwards BAL,,40,73,58.0,7.0
56,,Malcolm BrownM. Brown LAR,,27,82,60.2,12.5
57,,Benny Snell Jr.B. Snell PIT,,42,94,60.4,10.3
58,,Giovani BernardG. Bernard CIN,,45,70,59.1,4.0
59,,Peyton BarberP. Barber WAS,,48,100,60.6,10.7
60,,Chris ThompsonC. Thompson FA,,43,89,59.2,9.6
61,,DeAndre WashingtonD. Washington LV,,49,93,64.4,8.1
62,,Darwin ThompsonD. Thompson KC,,44,73,63.3,5.3
63,,Rex BurkheadR. Burkhead NE,,44,84,63.8,6.9
64,,Dion LewisD. Lewis NYG,,48,88,62.7,7.9
65,,Ryquell ArmsteadR. Armstead JAC,,48,102,67.2,7.4
66,,Ito SmithI. Smith ATL,,52,79,65.0,5.6
67,,Jalen RichardJ. Richard LV,,46,81,66.9,6.6
68,,Darrel WilliamsD. Williams KC,,58,93,73.1,7.6
69,,Damien HarrisD. Harris NE,,53,87,71.0,5.7
Tier 8,
70,,LeSean McCoyL. McCoy FA,,45,94,68.3,10.7
71,,Lamar MillerL. Miller FA,,38,79,65.2,9.8
72,,T.J. YeldonT. Yeldon BUF,,55,94,75.5,6.3
73,,Mike BooneM. Boone MIN,,62,92,75.9,6.3
74,,Jordan WilkinsJ. Wilkins IND,,62,89,74.4,5.1

75,,Brian HillB. Hill ATL,,50,105,77.7,9.4
76,,Patrick LairdP. Laird MIA,,62,109,78.1,8.8
77,,Wayne GallmanW. Gallman NYG,,51,110,80.2,9.6
78,,Bo ScarbroughB. Scarbrough DET,,60,97,81.5,8.0
79,,Dare OgunbowaleD. Ogunbowale TB,,64,114,81.6,8.1
80,,Bryce LoveB. Love WAS,,44,85,78.7,3.7
81,,Myles GaskinM. Gaskin MIA,,58,96,81.7,6.5
82,,Qadree OllisonQ. Ollison ATL,,67,117,84.7,7.9
83,,Travis HomerT. Homer SEA,,40,98,82.8,8.4
84,,Ty MontgomeryT. Montgomery FA,,70,107,85.1,8.3
85,,Kalen BallageK. Ballage MIA,,43,145,85.6,14.7
86,,Ty JohnsonT. Johnson DET,,66,115,87.0,9.3
87,,Jerick McKinnonJ. McKinnon SF,,59,97,85.0,8.1
88,,Mike DavisM. Davis CAR,,68,109,89.3,7.6
89,,Jeff WilsonJ. Wilson SF,,72,124,92.4,7.3
90,,Frank GoreF. Gore FA,,64,133,88.6,13.5
91,,Bilal PowellB. Powell FA,,80,130,91.0,10.1
92,,Dexter WilliamsD. Williams GB,,79,123,95.0,7.1
93,,Reggie BonnafonR. Bonnafon CAR,,77,118,95.6,7.3
94,,Dontrell HilliardD. Hilliard CLE,,76,119,94.3,6.8
95,,Kyle JuszczykK. Juszczyk SF,,78,103,92.3,4.7
Tier 9,
96,,Corey ClementC. Clement FA,,75,108,96.7,3.6
97,,Trayveon WilliamsT. Williams CIN,,73,108,98.6,4.3
98,,Devontae BookerD. Booker DEN,,77,142,101.5,11.0
99,,Jonathan TaylorJ. Taylor FA,,8,102,27.1,26.9

100,,Kerrith Whyte Jr.K. Whyte PIT,,91,129,102.9,7.2
101,,D'Andre SwiftD. Swift FA,,16,101,39.9,32.8
102,,C.J. AndersonC. Anderson FA,,64,117,99.6,5.2
103,,J.K. DobbinsJ. Dobbins FA,,19,105,43.6,32.8
104,,Cam AkersC. Akers FA,,21,105,48.1,32.4
105,,Clyde Edwards-HelaireC. Edwards-Helaire FA,,25,104,54.1,29.1
106,,A.J. DillonA. Dillon FA,,37,109,66.9,25.8
107,,Zack MossZ. Moss FA,,50,107,69.4,23.8
Tier 10,
108,,Jonathan WilliamsJ. Williams IND,,65,118,91.2,16.7
109,,Ke'Shawn VaughnK. Vaughn FA,,57,63,59.7,2.5
110,,Rodney AndersonR. Anderson CIN,,78,121,94.8,16.7
111,,Eno BenjaminE. Benjamin FA,,63,93,73.7,13.7
112,,Darrynton EvansD. Evans FA,,71,82,75.7,4.6
113,,Anthony McFarland Jr.A. McFarland FA,,68,82,77.0,6.4
114,,Antonio GibsonA. Gibson FA,,65,105,80.3,17.6
115,,Spencer WareS. Ware KC,,90,131,107.8,15.0
116,,John KellyJ. Kelly LAR,,84,135,100.8,20.2
117,,James RobinsonJ. Robinson FA,,77,78,77.5,0.5
118,,Wendell SmallwoodW. Smallwood WAS,,94,123,111.3,11.4
119,,Joshua KelleyJ. Kelley FA,,80,83,81.5,1.5
120,,Ameer AbdullahA. Abdullah MIN,,95,116,105.3,8.6
121,,Isaiah CrowellI. Crowell FA,,83,90,86.5,3.5
122,,J.J. TaylorJ. Taylor FA,,81,101,91.0,10.0
123,,C.J. ProsiseC. Prosise SEA,,86,102,94.0,8.0
124,,J.D. McKissicJ. McKissic WAS,,77,112,94.5,17.5
125,,DeeJay DallasD. Dallas FA,,91,99,95.0,4.0
126,,Lamical PerineL. Perine FA,,96,99,97.5,1.5
127,,Javorius AllenJ. Allen NYG,,88,132,114.7,19.1
128,,Theo RiddickT. Riddick FA,,90,113,101.5,11.5
129,,Jordan ScarlettJ. Scarlett CAR,,87,138,116.7,21.6
130,,Rico DowdleR. Dowdle FA,,106,111,108.5,2.5
131,,Brandon BoldenB. Bolden NE,,83,140,111.5,28.5
132,,Josh AdamsJ. Adams NYJ,,100,139,123.3,16.8
133,,Trey EdmundsT. Edmunds PIT,,107,143,125.0,14.7
Tier 11,
134,,Dalyn DawkinsD. Dawkins TEN,,110,148,129.0,19.0
135,,Kenjon BarnerK. Barner FA,,119,147,133.0,14.0
136,,Dwayne WashingtonD. Washington NO,,123,141,132.0,9.0
137,,Troymaine PopeT. Pope LAC,,127,144,135.5,8.5
138,,Tyler ErvinT. Ervin GB,,137,139,138.0,1.0
139,,T.J. LoganT. Logan TB,,134,146,140.0,6.0
