Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
291,,Matt BryantM. Bryant FA,K22,,215,308,265.4,28.8,327.0,+36.0
292,,Charles ClayC. Clay ARI,TE35,12,165,353,275.9,22.5,375.0,+83.0
293,,Josh LamboJ. Lambo JAC,K23,10,176,345,288.6,27.1,,
294,,Alexander MattisonA. Mattison MIN,RB80,12,134,330,241.3,63.8,194.0,-100.0
295,,Washington (WAS)WAS DST,DST24,10,145,318,291.6,45.2,283.0,-12.0
296,,Rashard HigginsR. Higgins CLE,WR101,7,243,385,286.1,24.8,334.0,+38.0
297,,Ryan FitzpatrickR. Fitzpatrick MIA,QB34,5,158,363,291.4,49.0,235.0,-62.0
298,,John KellyJ. Kelly LAR,RB81,9,238,331,288.0,24.1,409.0,+111.0
299,,Michael CrabtreeM. Crabtree FA,WR102,,197,311,266.4,34.4,314.0,+15.0
300,,Ryan GrantR. Grant OAK,WR103,6,247,367,282.0,24.7,,
301,,Wendell SmallwoodW. Smallwood PHI,RB82,10,185,358,282.2,28.4,281.0,-20.0
302,,Cordarrelle PattersonC. Patterson CHI,WR104,6,100,335,285.3,31.0,360.0,+58.0
303,,Cameron MeredithC. Meredith NO,WR105,9,233,328,290.5,15.4,447.0,+144.0
304,,Detroit (DET)DET DST,DST25,5,162,343,301.6,29.4,397.0,+93.0
305,,Breshad PerrimanB. Perriman TB,WR106,7,210,378,292.5,32.2,370.0,+65.0
306,,Steven HauschkaS. Hauschka BUF,K24,6,177,324,300.0,22.4,,
307,,Ryquell ArmsteadR. Armstead JAC,RB83,10,123,385,255.5,66.9,284.0,-23.0
308,,Wayne GallmanW. Gallman NYG,RB84,11,194,363,295.7,21.7,367.0,+59.0
309,,Jonnu SmithJ. Smith TEN,TE36,11,180,319,277.4,19.2,264.0,-45.0
310,,Jake KumerowJ. Kumerow GB,WR107,11,212,343,293.5,24.8,350.0,+40.0
311,,Ryan TannehillR. Tannehill TEN,QB35,11,179,354,313.0,28.2,311.0,0.0
312,,New York (NYG)NYG DST,DST26,11,151,354,310.6,32.0,402.0,+90.0
313,,Daniel CarlsonD. Carlson OAK,K25,6,174,332,309.0,25.4,,
314,,Deon CainD. Cain IND,WR108,6,222,345,300.8,20.8,291.0,-23.0
315,,Alex CollinsA. Collins FA,RB85,,146,324,254.1,49.5,306.0,-9.0
316,,Cairo SantosC. Santos TB,K26,7,183,341,310.3,20.1,,
317,,Isaiah CrowellI. Crowell OAK,RB86,6,144,308,196.6,47.6,195.0,-122.0
318,,Alfred BlueA. Blue JAC,RB87,10,238,354,308.5,23.2,330.0,+12.0
319,,Luke WillsonL. Willson OAK,TE37,6,241,334,286.8,18.2,,
320,,Ty MontgomeryT. Montgomery NYJ,RB88,4,245,355,306.1,23.9,342.0,+22.0
321,,New York (NYJ)NYJ DST,DST27,4,165,345,292.4,29.7,299.0,-22.0
322,,J'Mon MooreJ. Moore GB,WR109,11,262,371,307.0,26.6,461.0,+139.0
323,,Jeff WilsonJ. Wilson SF,RB89,4,272,380,316.2,23.9,398.0,+75.0
324,,Keith KirkwoodK. Kirkwood NO,WR110,9,250,382,316.5,30.9,349.0,+25.0
325,,Mike WeberM. Weber DAL,RB90,8,193,367,295.6,43.9,242.0,-83.0
326,,Miami (MIA)MIA DST,DST28,5,140,346,315.1,41.8,381.0,+55.0
327,,Kendrick BourneK. Bourne SF,WR111,4,231,377,303.6,35.7,337.0,+10.0
328,,Irv Smith Jr.I. Smith MIN,TE38,12,170,335,288.0,37.2,220.0,-108.0
329,,Ameer AbdullahA. Abdullah MIN,RB91,12,256,366,317.4,20.7,471.0,+142.0
330,,Tampa Bay (TB)TB DST,DST29,7,145,346,324.0,10.7,,
Tier 13,
331,,C.J. UzomahC. Uzomah CIN,TE39,9,153,365,282.2,55.4,262.0,-69.0
332,,Chester RogersC. Rogers IND,WR112,6,242,365,317.2,27.6,324.0,-8.0
333,,San Francisco (SF)SF DST,DST30,4,201,347,310.6,30.6,287.0,-46.0
334,,Benny Snell Jr.B. Snell PIT,RB92,7,187,328,293.6,32.6,219.0,-115.0
335,,Rob GronkowskiR. Gronkowski FA,TE40,,92,133,102.8,17.5,265.0,-70.0
336,,Trenton CannonT. Cannon NYJ,RB93,4,257,359,325.6,20.1,455.0,+119.0
337,,Giorgio TavecchioG. Tavecchio ATL,K27,9,171,341,304.6,27.5,227.0,-110.0
338,,Demarcus RobinsonD. Robinson KC,WR113,12,143,369,262.4,71.0,259.0,-79.0
339,,Dez BryantD. Bryant FA,WR114,,223,344,274.7,33.5,452.0,+113.0
340,,Cody ParkeyC. Parkey FA,K28,,185,332,306.4,31.7,,
341,,Jesse JamesJ. James DET,TE41,5,161,353,300.5,42.7,258.0,-83.0
342,,Rod SmithR. Smith NYG,RB94,11,272,357,314.1,26.5,434.0,+92.0
343,,Blake JarwinB. Jarwin DAL,TE42,8,208,342,296.7,30.9,309.0,-34.0
344,,Trent TaylorT. Taylor SF,WR115,4,269,389,319.0,31.7,408.0,+64.0
345,,Zach ZennerZ. Zenner DET,RB95,5,259,371,331.2,20.1,358.0,+13.0
346,,Will DisslyW. Dissly SEA,TE43,11,209,335,292.8,30.8,286.0,-60.0
347,,Darwin ThompsonD. Thompson KC,RB96,12,117,237,183.2,43.5,255.0,-92.0
348,,Bilal PowellB. Powell FA,RB97,,217,362,301.1,32.2,332.0,-16.0
349,,Pierre GarconP. Garcon FA,WR116,,247,341,298.1,18.5,,
350,,Sebastian JanikowskiS. Janikowski FA,K29,,187,332,299.5,29.7,,
351,,Cameron Artis-PayneC. Artis-Payne CAR,RB98,7,264,367,332.8,16.1,,
352,,Blake BortlesB. Bortles LAR,QB36,9,275,357,333.1,16.2,301.0,-51.0
353,,Jace SternbergerJ. Sternberger GB,TE44,11,161,359,288.2,45.8,260.0,-93.0
354,,Kelvin BenjaminK. Benjamin FA,WR117,,244,383,306.1,34.8,446.0,+92.0
355,,Diontae JohnsonD. Johnson PIT,WR118,7,165,383,278.4,72.8,246.0,-109.0
356,,Laquon TreadwellL. Treadwell MIN,WR119,12,293,365,322.8,22.8,373.0,+17.0
357,,Dustin HopkinsD. Hopkins WAS,K30,10,288,339,323.3,9.4,,
358,,Jordan MatthewsJ. Matthews SF,WR120,4,231,369,328.5,28.4,365.0,+7.0
359,,Marcus MurphyM. Murphy BUF,RB99,6,283,391,338.9,20.1,,
360,,Mark WaltonM. Walton MIA,RB100,5,287,336,314.2,16.8,,
361,,Tim PatrickT. Patrick DEN,WR121,10,196,375,299.9,54.4,387.0,+26.0
362,,Jermaine KearseJ. Kearse FA,WR122,,264,381,321.5,30.4,,
363,,Adam ShaheenA. Shaheen CHI,TE45,6,180,388,315.4,34.9,352.0,-11.0
364,,LeGarrette BlountL. Blount FA,RB101,,304,366,328.9,15.6,421.0,+57.0
365,,Miles BoykinM. Boykin BAL,WR123,8,156,368,257.8,83.3,280.0,-85.0
366,,Justin WatsonJ. Watson TB,WR124,7,209,356,302.7,47.8,361.0,-5.0
367,,Tyler HigbeeT. Higbee LAR,TE46,9,291,373,335.1,19.7,457.0,+90.0
368,,Darren SprolesD. Sproles FA,RB102,,181,372,324.4,35.1,,
369,,Jordan ThomasJ. Thomas HOU,TE47,10,235,393,333.0,27.0,394.0,+25.0
370,,Geoff SwaimG. Swaim JAC,TE48,10,242,349,312.1,32.9,418.0,+48.0
371,,Josh GordonJ. Gordon FA,WR125,,147,289,218.3,58.0,223.0,-148.0
372,,Dexter WilliamsD. Williams GB,RB103,11,188,331,286.2,56.4,318.0,-54.0
373,,Terry McLaurinT. McLaurin WAS,WR126,10,204,361,286.4,62.2,316.0,-57.0
374,,Rishard MatthewsR. Matthews FA,WR127,,293,376,336.0,25.1,,
375,,Bruce EllingtonB. Ellington FA,WR128,,227,395,332.4,45.3,428.0,+53.0
376,,Cincinnati (CIN)CIN DST,DST31,9,320,352,337.1,11.1,,
377,,Javorius AllenJ. Allen FA,RB104,,280,349,317.0,14.7,340.0,-37.0
378,,Teddy BridgewaterT. Bridgewater NO,QB37,9,306,384,342.6,21.9,273.0,-105.0
379,,Bruce AndersonB. Anderson TB,RB105,7,170,294,230.3,50.7,338.0,-41.0
380,,Boston ScottB. Scott PHI,RB106,10,277,392,343.9,19.4,443.0,+63.0
381,,Daniel JonesD. Jones NYG,QB38,11,178,377,322.0,51.5,271.0,-110.0
382,,Bryce LoveB. Love WAS,RB107,10,229,361,312.7,28.0,201.0,-181.0
383,,Allen HurnsA. Hurns DAL,WR129,8,300,358,332.1,20.5,424.0,+41.0
384,,Chandler CatanzaroC. Catanzaro NYJ,K31,4,173,352,325.4,23.3,,
385,,Randy BullockR. Bullock CIN,K32,9,307,339,327.0,12.4,378.0,-7.0
386,,Kelvin HarmonK. Harmon WAS,WR130,10,194,374,284.0,77.3,215.0,-171.0
387,,Jalen HurdJ. Hurd SF,WR131,4,254,365,308.2,37.8,348.0,-39.0
388,,Dontrelle InmanD. Inman NE,WR132,10,220,353,289.3,60.2,317.0,-71.0
389,,Trayveon WilliamsT. Williams CIN,RB108,9,199,382,330.7,26.9,226.0,-163.0
390,,Chris IvoryC. Ivory FA,RB109,,307,331,322.3,7.8,395.0,+5.0
391,,Ryan SwitzerR. Switzer PIT,WR133,7,99,372,334.0,29.9,422.0,+31.0
392,,Corey GrantC. Grant FA,RB110,,314,363,334.3,13.4,466.0,+74.0
393,,Jordan ScarlettJ. Scarlett CAR,RB111,7,149,364,270.0,89.8,451.0,+58.0
394,,Myles GaskinM. Gaskin MIA,RB112,5,181,387,320.6,34.4,278.0,-116.0
Tier 14,
395,,Jeremy HillJ. Hill FA,RB113,,321,352,332.2,11.3,,
396,,Travis HomerT. Homer SEA,RB114,11,259,354,325.0,34.5,396.0,0.0
397,,Rodney AndersonR. Anderson CIN,RB115,9,224,348,326.2,16.5,206.0,-191.0
398,,Kahale WarringK. Warring HOU,TE49,10,291,343,311.8,19.8,354.0,-44.0
399,,Dawson KnoxD. Knox BUF,TE50,6,267,347,312.0,29.3,328.0,-71.0
400,,Tyrod TaylorT. Taylor LAC,QB39,12,323,366,348.9,13.9,430.0,+30.0
401,,Jacquizz RodgersJ. Rodgers FA,RB116,,272,354,329.2,29.4,,
402,,Travis BenjaminT. Benjamin LAC,WR134,12,206,363,316.0,63.8,412.0,+10.0
403,,Alfred MorrisA. Morris FA,RB117,,256,375,346.1,17.0,,
404,,Brian HillB. Hill ATL,RB118,9,274,379,339.8,34.3,432.0,+28.0
405,,Vernon DavisV. Davis WAS,TE51,10,319,353,346.6,4.2,406.0,+1.0
406,,Drew LockD. Lock DEN,QB40,10,177,365,298.3,85.9,248.0,-158.0
407,,KeeSean JohnsonK. Johnson ARI,WR135,12,271,348,298.7,35.0,331.0,-76.0
408,,Riley RidleyR. Ridley CHI,WR136,6,285,394,336.2,44.0,269.0,-139.0
409,,Tyler KroftT. Kroft BUF,TE52,6,299,352,336.8,19.4,339.0,-70.0
410,,Taysom HillT. Hill NO,QB41,9,322,366,345.5,12.3,426.0,+16.0
411,,Tony PollardT. Pollard DAL,RB119,8,200,334,267.0,67.0,333.0,-78.0
412,,Josh HillJ. Hill NO,TE53,9,293,351,346.5,7.9,453.0,+41.0
413,,Ryan GriffinR. Griffin HOU,TE54,10,320,357,346.5,7.3,,
414,,Chris MooreC. Moore BAL,WR137,8,255,289,272.0,17.0,346.0,-68.0
415,,Oakland (OAK)OAK DST,DST32,6,317,354,331.0,15.1,372.0,-43.0
416,,Jason SandersJ. Sanders MIA,K33,5,319,342,331.3,9.2,,
417,,Darrel WilliamsD. Williams KC,RB120,12,280,379,354.7,19.0,463.0,+46.0
418,,Corey ColemanC. Coleman NYG,WR138,11,302,372,350.8,14.2,423.0,+5.0
419,,Chris Warren IIIC. Warren OAK,RB121,6,296,361,334.5,27.5,345.0,-74.0
420,,Marshawn LynchM. Lynch FA,RB122,,328,342,334.5,5.7,297.0,-123.0
421,,Chad WilliamsC. Williams ARI,WR139,12,270,362,334.8,37.7,417.0,-4.0
422,,Jaron BrownJ. Brown SEA,WR140,11,232,378,347.6,39.6,364.0,-58.0
423,,Russell ShepardR. Shepard NYG,WR141,11,259,342,300.5,41.5,,
424,,Maurice HarrisM. Harris NE,WR142,10,248,357,302.5,54.5,450.0,+26.0
425,,Jakeem GrantJ. Grant MIA,WR143,5,265,367,331.3,46.9,462.0,+37.0
426,,Dan ArnoldD. Arnold NO,TE55,9,304,377,346.5,26.6,386.0,-40.0
427,,Isaiah McKenzieI. McKenzie BUF,WR144,6,262,360,311.0,49.0,374.0,-53.0
428,,Zane GonzalezZ. Gonzalez ARI,K34,12,302,323,312.5,10.5,,
429,,Torrey SmithT. Smith CAR,WR145,7,267,360,313.5,46.5,,
430,,Jarius WrightJ. Wright CAR,WR146,7,339,376,357.2,11.8,362.0,-68.0
431,,Kyle JuszczykK. Juszczyk SF,RB123,4,304,364,341.3,26.6,382.0,-49.0
432,,Jason CroomJ. Croom BUF,TE56,6,345,354,349.7,3.7,429.0,-3.0
433,,Jacoby BrissettJ. Brissett IND,QB42,6,324,357,340.5,16.5,405.0,-28.0
434,,Eddy PineiroE. Pineiro CHI,K35,6,337,346,341.5,4.5,,
435,,Will GrierW. Grier CAR,QB43,7,334,355,344.5,10.5,315.0,-120.0
436,,DeAndre WashingtonD. Washington OAK,RB124,6,327,383,355.0,28.0,435.0,-1.0
437,,Nick MullensN. Mullens SF,QB44,4,354,356,355.0,1.0,411.0,-26.0
438,,Zach PascalZ. Pascal IND,WR147,6,361,368,364.5,3.5,383.0,-55.0
439,,Charcandrick WestC. West FA,RB125,,356,376,366.0,10.0,,
440,,Brice ButlerB. Butler MIA,WR148,5,363,376,369.5,6.5,,
441,,Mack HollinsM. Hollins PHI,WR149,10,373,380,376.5,3.5,,
