Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
99,,Kaden SmithK. Smith SF,4,43,99,82.5,23.1,142.0,+43.0
100,,Scott SimonsonS. Simonson NYG,11,80,98,89.8,6.3,132.0,+32.0
101,,Levine ToiloloL. Toilolo SF,4,76,79,78.0,1.4,64.0,-37.0
102,,Rico GathersR. Gathers DAL,8,74,92,85.8,7.0,103.0,+1.0
103,,Marcedes LewisM. Lewis GB,11,79,103,86.5,9.7,99.0,-4.0
104,,Deon YelderD. Yelder KC,12,79,99,88.5,7.9,101.0,-3.0
105,,Logan PaulsenL. Paulsen ATL,9,62,94,82.3,14.4,173.0,+68.0
106,,Durham SmytheD. Smythe MIA,5,77,105,89.3,10.5,148.0,+42.0
107,,Chris ManhertzC. Manhertz CAR,7,81,102,91.0,7.4,172.0,+65.0
Tier 10,
108,,Caleb WilsonC. Wilson ARI,12,68,85,76.5,8.5,147.0,+39.0
109,,Daniel BrownD. Brown NYJ,4,60,94,77.0,17.0,181.0,+72.0
110,,Ben KoyackB. Koyack JAC,10,77,90,83.5,6.5,93.0,-17.0
111,,Logan ThomasL. Thomas DET,5,85,100,92.0,6.2,87.0,-24.0
112,,MyCole PruittM. Pruitt TEN,11,86,107,96.3,8.2,121.0,+9.0
113,,Sean CulkinS. Culkin LAC,12,85,87,86.0,1.0,80.0,-33.0
114,,Ryan IzzoR. Izzo MIN,12,78,96,87.0,9.0,77.0,-37.0
115,,Robert TonyanR. Tonyan GB,11,85,102,94.3,7.0,70.0,-45.0
116,,Isaac NautaI. Nauta DET,5,86,94,90.0,4.0,167.0,+51.0
117,,David MorganD. Morgan MIN,12,92,107,99.3,6.0,117.0,0.0
118,,Clive WalfordC. Walford MIA,5,84,103,93.5,9.5,134.0,+16.0
119,,Joshua PerkinsJ. Perkins PHI,10,82,106,94.0,12.0,164.0,+45.0
120,,Ben BrauneckerB. Braunecker CHI,6,93,105,99.3,4.9,144.0,+24.0
121,,Johnny MundtJ. Mundt LAR,9,87,104,95.5,8.5,154.0,+33.0
122,,Richard RodgersR. Rodgers PHI,10,97,105,99.7,3.8,163.0,+41.0
