Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
370,,Mike WeberM. Weber FA,RB107,,170,375,245.0,92.3
371,,Dontrelle InmanD. Inman FA,WR121,,220,370,304.4,69.4
372,,Tim PatrickT. Patrick DEN,WR122,,203,389,328.7,51.1
373,,Demarcus RobinsonD. Robinson KC,WR123,,225,382,321.5,44.9
374,,Justice HillJ. Hill FA,RB108,,170,257,213.5,43.5
375,,Dan ArnoldD. Arnold NO,TE45,,258,343,321.2,13.5
376,,Mike BooneM. Boone MIN,RB109,,128,376,277.0,107.2
377,,Chris Warren IIIC. Warren OAK,RB110,,245,328,283.0,34.2
378,,Randy BullockR. Bullock CIN,K31,,252,342,309.5,35.8
379,,Brian HillB. Hill ATL,RB111,,285,380,338.2,27.0
380,,Noah FantN. Fant FA,TE46,,235,242,238.5,3.5
381,,Bruce EllingtonB. Ellington NE,WR124,,235,384,339.5,41.1
382,,Jason SandersJ. Sanders MIA,K32,,224,331,290.3,47.3
383,,Dwayne HaskinsD. Haskins FA,QB39,,266,364,317.3,36.0
384,,Isaiah McKenzieI. McKenzie BUF,WR125,,240,385,331.8,51.1
385,,Chandler CatanzaroC. Catanzaro NYJ,K33,,276,353,318.0,27.5
386,,Travis BenjaminT. Benjamin LAC,WR126,,192,375,342.5,25.9
387,,Jacoby BrissettJ. Brissett IND,QB40,,275,387,334.6,43.3
388,,Josh GordonJ. Gordon FA,WR127,,243,271,257.0,14.0
389,,Mike WallaceM. Wallace FA,WR128,,242,379,323.0,50.1
390,,DeAndre WashingtonD. Washington OAK,RB112,,296,384,345.0,24.5
391,,Corey ColemanC. Coleman FA,WR129,,290,369,338.0,33.3
392,,Ryan GriffinR. Griffin HOU,TE47,,309,377,348.3,16.0
393,,Charcandrick WestC. West FA,RB113,,334,383,354.7,19.0
394,,Zane GonzalezZ. Gonzalez ARI,K34,,277,340,310.0,25.8
395,,Vernon DavisV. Davis WAS,TE48,,273,356,341.6,14.6
396,,Jakeem GrantJ. Grant MIA,WR130,,265,373,330.0,39.7
397,,Jaron BrownJ. Brown SEA,WR131,,309,378,350.3,20.6
398,,Jarius WrightJ. Wright CAR,WR132,,293,378,344.8,38.4
399,,Taysom HillT. Hill NO,QB41,,290,391,346.2,41.7
400,,Demetrius HarrisD. Harris CLE,TE49,,291,375,335.5,30.8
401,,Nick MullensN. Mullens SF,QB42,,294,380,346.6,24.7
402,,Oakland (OAK)OAK DST,DST32,,248,355,318.7,50.0
403,,Michael RobertsM. Roberts DET,TE50,,291,364,339.3,28.4
404,,Josh HillJ. Hill NO,TE51,,299,370,350.2,13.4
405,,Ryan SwitzerR. Switzer PIT,WR133,,268,389,342.3,45.2
406,,Jeff HeuermanJ. Heuerman DEN,TE52,,333,357,343.5,9.9
407,,Raheem MostertR. Mostert SF,RB114,,296,361,331.0,26.8
Tier 14,
408,,Tavon AustinT. Austin DAL,WR134,,295,335,315.0,20.0
409,,Zach PascalZ. Pascal IND,WR135,,315,386,354.8,27.1
410,,Martavis BryantM. Bryant FA,WR136,,271,371,321.0,50.0
411,,Tyler KroftT. Kroft BUF,TE53,,290,352,321.0,31.0
412,,Tajae SharpeT. Sharpe TEN,WR137,,301,350,325.5,24.5
413,,Chris MooreC. Moore BAL,WR138,,269,389,329.0,60.0
414,,Rhett EllisonR. Ellison NYG,TE54,,330,332,331.0,1.0
415,,Brice ButlerB. Butler MIA,WR139,,325,383,360.0,22.7
416,,Seth RobertsS. Roberts BAL,WR140,,315,350,332.5,17.5
417,,Torrey SmithT. Smith CAR,WR141,,298,390,352.0,39.2
418,,Kyle JuszczykK. Juszczyk SF,RB115,,338,364,354.3,11.6
419,,Aldrick RobinsonA. Robinson FA,WR142,,301,374,337.5,36.5
420,,Antonio GatesA. Gates FA,TE55,,348,385,363.3,14.1
421,,Andre RobertsA. Roberts BUF,WR143,,296,380,338.0,42.0
422,,Jordan AkinsJ. Akins HOU,TE56,,342,370,357.3,11.6
423,,Kyle LaulettaK. Lauletta NYG,QB43,,308,391,359.3,36.6
424,,Ed DicksonE. Dickson SEA,TE57,,350,365,359.3,6.6
425,,Jason CroomJ. Croom BUF,TE58,,318,372,345.0,27.0
426,,Chad WilliamsC. Williams ARI,WR144,,298,382,372.6,5.9
427,,J.J. NelsonJ. Nelson OAK,WR145,,347,352,349.5,2.5
428,,Detrez NewsomeD. Newsome LAC,RB116,,316,387,351.5,35.5
429,,Robert KelleyR. Kelley FA,RB117,,331,386,364.3,23.9
430,,C.J. ProsiseC. Prosise SEA,RB118,,353,359,356.0,3.0
431,,Mack HollinsM. Hollins PHI,WR146,,343,384,363.5,20.5
432,,Garrett CelekG. Celek SF,TE59,,360,383,372.7,9.5
433,,Anthony FirkserA. Firkser TEN,TE60,,367,385,373.3,8.3
434,,Trent SherfieldT. Sherfield ARI,WR147,,348,384,366.0,18.0
435,,Jordan LeggettJ. Leggett NYJ,TE61,,354,385,374.0,14.2
436,,Marcell AtemanM. Ateman OAK,WR148,,363,371,367.0,4.0
437,,Cody LatimerC. Latimer FA,WR149,,345,390,367.5,22.5
438,,DeAndre CarterD. Carter HOU,WR150,,351,390,370.5,19.5
439,,Taquan MizzellT. Mizzell CHI,RB119,,364,386,375.0,11.0
440,,Roc ThomasR. Thomas MIN,RB120,,376,381,378.5,2.5
441,,Kapri BibbsK. Bibbs GB,RB121,,378,382,380.0,2.0
442,,Maxx WilliamsM. Williams FA,TE62,,388,388,388.0,0.0
