Rank,WSID,Tight Ends (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
100,,Eric SaubertE. Saubert ATL,9,71,92,82.8,8.0,150.0,+50.0
101,,Trevon WescoT. Wesco NYJ,4,52,93,76.3,17.6,117.0,+16.0
102,,Neal SterlingN. Sterling KC,12,79,106,91.4,9.6,64.0,-38.0
103,,Rico GathersR. Gathers DAL,8,73,91,83.7,7.7,123.0,+20.0
104,,Durham SmytheD. Smythe MIA,5,77,90,83.7,5.3,161.0,+57.0
Tier 10,
105,,C.J. ConradC. Conrad NYG,11,51,103,77.0,26.0,,
106,,Clive WalfordC. Walford MIA,5,76,102,87.7,10.8,138.0,+32.0
107,,David MorganD. Morgan MIN,12,84,106,96.2,7.9,153.0,+46.0
108,,Sean CulkinS. Culkin LAC,12,83,100,90.0,7.3,100.0,-8.0
109,,Chris ManhertzC. Manhertz CAR,7,89,101,94.5,4.8,95.0,-14.0
110,,Ben KoyackB. Koyack JAC,10,78,88,83.0,5.0,79.0,-31.0
111,,Levine ToiloloL. Toilolo SF,4,80,88,84.0,4.0,154.0,+43.0
112,,Logan ThomasL. Thomas DET,5,86,98,92.0,4.9,170.0,+58.0
113,,Troy FumagalliT. Fumagalli DEN,10,92,96,94.3,1.7,101.0,-12.0
114,,Richard RodgersR. Rodgers PHI,10,92,97,95.3,2.4,166.0,+52.0
115,,Ben BrauneckerB. Braunecker CHI,6,94,104,98.5,4.2,96.0,-19.0
116,,Daniel BrownD. Brown NYJ,4,86,93,89.5,3.5,183.0,+67.0
117,,Isaac NautaI. Nauta DET,5,85,95,90.0,5.0,94.0,-23.0
118,,Joshua PerkinsJ. Perkins PHI,10,77,105,91.0,14.0,69.0,-49.0
119,,MyCole PruittM. Pruitt TEN,11,82,107,97.0,10.8,157.0,+38.0
120,,Robert TonyanR. Tonyan GB,11,90,103,97.3,5.4,92.0,-28.0
121,,Johnny MundtJ. Mundt LAR,9,87,103,95.0,8.0,114.0,-7.0
122,,Ross DwelleyR. Dwelley SF,4,88,102,95.0,7.0,102.0,-20.0
123,,Ryan IzzoR. Izzo MIN,12,96,97,96.5,0.5,148.0,+25.0
