Rank,WSID,Quarterbacks (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
57,,Chad HenneC. Henne KC,12,42,57,49.4,5.2,89.0,+32.0
58,,Drew StantonD. Stanton CLE,7,40,61,51.2,7.0,62.0,+4.0
59,,Trevor SiemianT. Siemian NYJ,4,50,56,52.2,2.0,52.0,-7.0
60,,Gardner MinshewG. Minshew JAC,10,46,59,54.0,4.9,118.0,+58.0
61,,Mike GlennonM. Glennon OAK,6,50,69,59.7,5.0,68.0,+7.0
62,,Jeff DriskelJ. Driskel CIN,9,42,66,57.6,7.7,107.0,+45.0
63,,Tom SavageT. Savage DET,5,43,66,58.4,5.7,51.0,-12.0
64,,Cooper RushC. Rush DAL,8,41,64,58.6,3.7,121.0,+57.0
65,,Sean MannionS. Mannion MIN,12,51,62,56.5,5.0,80.0,+15.0
66,,Joshua DobbsJ. Dobbs PIT,7,39,68,56.8,11.8,122.0,+56.0
67,,Brian HoyerB. Hoyer NE,10,56,58,57.5,0.9,58.0,-9.0
68,,Kyle LaulettaK. Lauletta NYG,11,43,75,54.7,14.4,108.0,+40.0
69,,Matt SchaubM. Schaub ATL,9,34,64,60.6,2.7,59.0,-10.0
Tier 8,
70,,Paxton LynchP. Lynch SEA,11,49,67,59.3,6.5,79.0,+9.0
71,,Cody KesslerC. Kessler PHI,10,52,74,61.0,9.4,103.0,+32.0
72,,Taylor HeinickeT. Heinicke CAR,7,52,80,65.3,10.2,113.0,+41.0
73,,Ryan GriffinR. Griffin TB,7,51,82,67.3,11.1,117.0,+44.0
74,,Jarrett StidhamJ. Stidham NE,10,53,71,62.0,9.0,116.0,+42.0
75,,Davis WebbD. Webb NYJ,4,58,76,67.0,9.0,101.0,+26.0
