Rank,WSID,Wide Receivers (Team),Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
90,,Willie SneadW. Snead BAL,8,52,114,86.3,11.7,93.0,+3.0
91,,Antonio CallawayA. Callaway CLE,7,57,129,91.2,15.3,95.0,+4.0
92,,Miles BoykinM. Boykin BAL,8,50,118,83.4,16.9,83.0,-9.0
Tier 9,
93,,Josh ReynoldsJ. Reynolds LAR,9,69,133,96.5,12.0,136.0,+43.0
94,,Phillip DorsettP. Dorsett NE,10,65,132,95.0,11.9,88.0,-6.0
95,,Keelan ColeK. Cole JAC,10,36,154,98.3,12.6,119.0,+24.0
96,,Chris ConleyC. Conley JAC,10,59,118,94.9,10.4,148.0,+52.0
97,,Breshad PerrimanB. Perriman TB,7,64,126,98.0,11.7,121.0,+24.0
98,,Terry McLaurinT. McLaurin WAS,10,41,129,90.6,15.9,127.0,+29.0
99,,Jalen HurdJ. Hurd SF,4,55,155,98.3,16.3,84.0,-15.0
100,,KeeSean JohnsonK. Johnson ARI,12,55,144,87.5,17.8,99.0,-1.0
101,,Taywan TaylorT. Taylor CLE,7,75,194,106.1,17.1,154.0,+53.0
102,,Chris HoganC. Hogan CAR,7,86,149,105.9,10.7,108.0,+6.0
103,,Josh DoctsonJ. Doctson MIN,12,63,141,95.6,15.5,100.0,-3.0
104,,Demaryius ThomasD. Thomas NE,10,55,160,99.0,17.6,68.0,-36.0
105,,Jake KumerowJ. Kumerow GB,11,59,150,107.7,12.8,115.0,+10.0
106,,Diontae JohnsonD. Johnson PIT,7,54,130,100.4,13.2,107.0,+1.0
107,,Hunter RenfrowH. Renfrow OAK,6,53,125,93.2,15.3,89.0,-18.0
108,,Cordarrelle PattersonC. Patterson CHI,6,73,152,109.8,11.3,104.0,-4.0
109,,Deon CainD. Cain IND,6,68,156,107.9,14.5,143.0,+34.0
110,,Preston WilliamsP. Williams MIA,5,37,127,87.0,19.1,94.0,-16.0
111,,Demarcus RobinsonD. Robinson KC,12,80,132,108.0,10.8,98.0,-13.0
112,,Michael CrabtreeM. Crabtree ARI,12,57,150,99.0,19.3,109.0,-3.0
113,,Jakobi MeyersJ. Meyers NE,10,52,144,98.1,18.7,87.0,-26.0
Tier 10,
114,,Keith KirkwoodK. Kirkwood NO,9,86,179,113.0,14.1,198.0,+84.0
115,,Travis BenjaminT. Benjamin LAC,12,62,132,98.4,15.1,105.0,-10.0
116,,Trent TaylorT. Taylor SF,4,79,133,106.9,14.0,378.0,+262.0
117,,Ryan GrantR. Grant OAK,6,71,152,114.7,13.5,280.0,+163.0
118,,Kendrick BourneK. Bourne SF,4,100,142,117.4,10.4,124.0,+6.0
119,,Jaron BrownJ. Brown SEA,11,49,161,99.4,23.5,158.0,+39.0
120,,Justin WatsonJ. Watson TB,7,76,143,107.3,15.3,213.0,+93.0
121,,Tim PatrickT. Patrick DEN,10,72,151,116.2,13.6,183.0,+62.0
122,,Cameron MeredithC. Meredith NE,10,90,192,121.9,21.4,221.0,+99.0
123,,Chester RogersC. Rogers IND,6,100,164,122.3,12.6,166.0,+43.0
124,,Chad BeebeC. Beebe MIN,12,83,154,110.9,15.2,152.0,+28.0
125,,Kelvin HarmonK. Harmon WAS,10,85,172,118.7,14.2,112.0,-13.0
126,,Jakeem GrantJ. Grant MIA,5,69,150,111.2,20.1,116.0,-10.0
127,,Chris MooreC. Moore BAL,8,83,145,118.6,16.7,106.0,-21.0
128,,Cody LatimerC. Latimer NYG,11,64,148,115.8,13.4,375.0,+247.0
129,,Ryan SwitzerR. Switzer PIT,7,85,153,116.0,14.6,217.0,+88.0
130,,J'Mon MooreJ. Moore FA,,90,190,123.0,24.3,257.0,+127.0
131,,Gary JenningsG. Jennings SEA,11,92,177,124.4,19.2,377.0,+246.0
132,,Damion WillisD. Willis CIN,9,80,126,106.8,11.4,110.0,-22.0
133,,Darius SlaytonD. Slayton NYG,11,87,154,133.5,12.5,200.0,+67.0
134,,Allen HurnsA. Hurns MIA,5,90,157,130.1,14.7,376.0,+242.0
Tier 11,
135,,Riley RidleyR. Ridley CHI,6,91,171,132.5,18.0,97.0,-38.0
136,,Laquon TreadwellL. Treadwell FA,,81,194,131.0,23.8,150.0,+14.0
137,,Jarius WrightJ. Wright CAR,7,86,138,123.7,8.0,168.0,+31.0
138,,J.J. NelsonJ. Nelson OAK,6,102,152,131.1,10.9,180.0,+42.0
139,,Jordan MatthewsJ. Matthews FA,,104,195,132.0,22.4,170.0,+31.0
140,,Dontrelle InmanD. Inman LAC,12,88,172,128.3,19.8,291.0,+151.0
141,,Alex EricksonA. Erickson CIN,9,112,180,135.8,15.7,165.0,+24.0
142,,Tajae SharpeT. Sharpe TEN,11,106,174,137.6,16.3,174.0,+32.0
143,,Justin HardyJ. Hardy ATL,9,112,164,136.6,13.9,243.0,+100.0
144,,Tavon AustinT. Austin DAL,8,105,187,139.5,18.2,128.0,-16.0
145,,Scott MillerS. Miller TB,7,114,174,136.0,15.7,302.0,+157.0
146,,Maurice HarrisM. Harris FA,,106,176,130.3,16.3,131.0,-15.0
147,,Byron PringleB. Pringle KC,12,111,196,142.9,22.6,157.0,+10.0
148,,Torrey SmithT. Smith FA,,109,182,140.0,17.3,191.0,+43.0
149,,Isaiah McKenzieI. McKenzie BUF,6,77,164,142.6,14.4,178.0,+29.0
150,,Mack HollinsM. Hollins PHI,10,122,174,152.5,15.9,239.0,+89.0
151,,Zach PascalZ. Pascal IND,6,118,168,146.0,10.7,181.0,+30.0
152,,Richie JamesR. James SF,4,117,169,145.1,12.8,209.0,+57.0
153,,DeAndre CarterD. Carter HOU,10,130,179,151.5,13.1,146.0,-7.0
154,,Seth RobertsS. Roberts BAL,8,109,168,141.4,15.8,172.0,+18.0
155,,Bennie FowlerB. Fowler NYG,11,125,170,147.7,12.3,295.0,+140.0
156,,Austin CarrA. Carr NO,9,119,171,153.0,12.1,173.0,+17.0
157,,Trent SherfieldT. Sherfield ARI,12,118,180,143.0,20.1,241.0,+84.0
158,,Josh BellamyJ. Bellamy NYJ,4,132,183,152.3,12.5,229.0,+71.0
159,,Russell ShepardR. Shepard NYG,11,119,180,154.7,14.4,142.0,-17.0
160,,Cody CoreC. Core NYG,11,118,246,159.3,32.1,259.0,+99.0
161,,John UrsuaJ. Ursua SEA,11,94,179,130.9,25.6,153.0,-8.0
162,,Russell GageR. Gage ATL,9,134,181,157.8,10.1,349.0,+187.0
163,,Andre RobertsA. Roberts BUF,6,124,188,156.1,17.2,140.0,-23.0
164,,Noah BrownN. Brown DAL,8,117,176,156.4,13.6,194.0,+30.0
165,,Auden TateA. Tate CIN,9,113,172,151.2,15.5,227.0,+62.0
166,,Braxton BerriosB. Berrios NYJ,4,138,170,155.4,8.8,190.0,+24.0
167,,Juwann WinfreeJ. Winfree DEN,10,122,173,149.1,14.7,247.0,+80.0
168,,Marcell AtemanM. Ateman OAK,6,133,197,158.6,17.7,249.0,+81.0
169,,Josh MaloneJ. Malone FA,,92,192,159.0,17.3,216.0,+47.0
170,,Brandon PowellB. Powell FA,,115,184,144.7,21.5,238.0,+68.0
171,,Greg DortchG. Dortch FA,,91,194,154.0,27.0,230.0,+59.0
Tier 12,
172,,Dylan CantrellD. Cantrell LAC,12,127,191,156.3,19.5,222.0,+50.0
173,,Eli RogersE. Rogers FA,,113,190,157.1,21.6,163.0,-10.0
174,,Emmanuel ButlerE. Butler NO,9,116,175,153.3,13.7,137.0,-37.0
175,,Damion RatleyD. Ratley CLE,7,135,193,167.7,16.2,224.0,+49.0
176,,Vyncint SmithV. Smith HOU,10,138,205,162.6,18.8,283.0,+107.0
177,,Travis FulghamT. Fulgham DET,5,133,166,151.7,7.5,335.0,+158.0
178,,Dez BryantD. Bryant FA,,107,181,140.2,30.9,96.0,-82.0
179,,Jaleel ScottJ. Scott BAL,8,144,188,161.6,11.8,228.0,+49.0
180,,Mike DavisM. Davis FA,,82,110,97.0,11.5,,
181,,Jordan TaylorJ. Taylor FA,,130,184,156.2,21.2,264.0,+83.0
182,,Javon WimsJ. Wims CHI,6,131,201,158.8,21.3,204.0,+22.0
183,,Pierre GarconP. Garcon FA,,116,179,133.5,26.4,196.0,+13.0
184,,Bobo WilsonB. Wilson TB,7,137,186,166.7,10.6,220.0,+36.0
185,,Damiere ByrdD. Byrd ARI,12,124,179,150.6,19.0,287.0,+102.0
186,,Gehrig DieterG. Dieter KC,12,154,174,163.0,6.9,244.0,+58.0
187,,Artavis ScottA. Scott LAC,12,140,187,157.0,16.8,318.0,+131.0
188,,Kelvin BenjaminK. Benjamin FA,,117,180,145.5,24.2,145.0,-43.0
189,,Olabisi JohnsonO. Johnson MIN,12,111,178,159.6,13.8,184.0,-5.0
190,,Brice ButlerB. Butler FA,,132,212,171.0,22.2,218.0,+28.0
191,,Chad WilliamsC. Williams IND,6,138,201,171.2,16.9,212.0,+21.0
192,,Darius JenningsD. Jennings TEN,11,134,186,166.2,18.5,234.0,+42.0
193,,Emanuel HallE. Hall TB,7,130,209,167.2,26.4,334.0,+141.0
194,,Derrick WilliesD. Willies CLE,7,148,166,159.0,6.8,226.0,+32.0
195,,Chris ThompsonC. Thompson FA,,76,141,108.5,32.5,,
196,,Ray-Ray McCloudR. McCloud CAR,7,154,201,177.5,13.1,149.0,-47.0
197,,Andy JonesA. Jones FA,,126,187,172.0,10.1,139.0,-58.0
198,,Mike ThomasM. Thomas LAR,9,159,204,173.0,15.9,117.0,-81.0
199,,Trevor DavisT. Davis GB,11,166,190,173.2,8.7,159.0,-40.0
200,,Brandon ZylstraB. Zylstra CAR,7,165,191,173.4,9.5,171.0,-29.0
201,,Jordan LasleyJ. Lasley FA,,103,237,188.0,24.6,193.0,-8.0
202,,Charone PeakeC. Peake FA,,143,206,165.0,24.3,269.0,+67.0
203,,Daurice FountainD. Fountain IND,6,150,172,165.5,9.1,236.0,+33.0
204,,Deontay BurnettD. Burnett FA,,120,196,174.6,15.3,219.0,+15.0
205,,Jazz FergusonJ. Ferguson SEA,11,121,205,176.0,24.4,114.0,-91.0
206,,Geremy DavisG. Davis LAC,12,144,196,176.6,12.4,250.0,+44.0
207,,Tommylee LewisT. Lewis FA,,129,197,154.3,30.3,276.0,+69.0
208,,Dwayne HarrisD. Harris OAK,6,159,200,177.8,13.9,175.0,-33.0
209,,Kevin WhiteK. White FA,,123,136,129.5,6.5,205.0,-4.0
210,,Brian QuickB. Quick FA,,137,197,172.5,22.0,350.0,+140.0
Tier 13,
211,,Stanley Morgan Jr.S. Morgan CIN,9,143,214,181.2,25.4,,
212,,Khadarel HodgeK. Hodge CLE,7,166,193,175.0,10.8,215.0,+3.0
213,,JoJo NatsonJ. Natson LAR,9,164,228,191.0,21.6,182.0,-31.0
214,,Terrelle PryorT. Pryor JAC,10,159,203,177.0,16.4,177.0,-37.0
215,,Malik TurnerM. Turner SEA,11,142,149,145.5,3.5,273.0,+58.0
216,,River CracraftR. Cracraft FA,,172,183,179.0,4.5,206.0,-10.0
217,,Bruce EllingtonB. Ellington FA,,121,177,149.0,28.0,289.0,+72.0
218,,Cam SimsC. Sims WAS,10,122,177,149.5,27.5,233.0,+15.0
219,,Olamide ZaccheausO. Zaccheaus ATL,9,142,188,170.7,20.4,,
220,,Anthony JohnsonA. Johnson FA,,95,230,162.5,67.5,,
221,,Amara DarbohA. Darboh FA,,161,189,173.0,11.8,319.0,+98.0
222,,Alexander HollinsA. Hollins FA,,137,174,155.5,18.5,,
223,,Marcus JohnsonM. Johnson IND,6,162,244,191.5,32.9,253.0,+30.0
224,,Charles JohnsonC. Johnson PHI,10,145,229,180.3,35.6,262.0,+38.0
225,,Chris LacyC. Lacy DET,5,146,168,157.0,11.0,313.0,+88.0
226,,Lil'Jordan HumphreyL. Humphrey NO,9,166,181,175.7,6.8,123.0,-103.0
227,,DaMarkus LodgeD. Lodge FA,,165,233,192.0,25.0,,
228,,Pharoh CooperP. Cooper CIN,9,161,221,189.5,22.6,141.0,-87.0
229,,Marvin HallM. Hall FA,,161,191,180.0,13.5,279.0,+50.0
230,,Keelan DossK. Doss JAC,10,144,245,198.5,35.9,111.0,-119.0
231,,Robert DavisR. Davis WAS,10,161,179,170.0,9.0,312.0,+81.0
232,,Steven SimsS. Sims WAS,10,163,183,173.0,10.0,203.0,-29.0
233,,Cedrick WilsonC. Wilson DAL,8,149,215,187.3,28.0,223.0,-10.0
234,,Shelton GibsonS. Gibson CLE,7,177,199,186.7,9.2,370.0,+136.0
235,,Isaiah FordI. Ford FA,,161,189,175.0,14.0,282.0,+47.0
236,,De'Anthony ThomasD. Thomas KC,12,166,184,175.0,9.0,135.0,-101.0
237,,Deonte ThompsonD. Thompson FA,,165,186,175.5,10.5,266.0,+29.0
238,,Dillon MitchellD. Mitchell MIN,12,149,207,178.0,29.0,274.0,+36.0
239,,Deonte HarrisD. Harris NO,9,171,189,180.0,9.0,,
240,,Devin SmithD. Smith DAL,8,149,217,183.0,34.0,197.0,-43.0
241,,Terry GodwinT. Godwin FA,,162,219,193.0,23.5,144.0,-97.0
242,,Diontae SpencerD. Spencer DEN,10,154,227,190.5,36.5,,
243,,Jehu ChessonJ. Chesson WAS,10,183,187,185.0,2.0,254.0,+11.0
244,,Darrius ShepherdD. Shepherd GB,11,184,187,185.5,1.5,,
245,,Cam BatsonC. Batson TEN,11,169,203,186.0,17.0,271.0,+26.0
246,,David SillsD. Sills NYG,11,179,193,186.0,7.0,,
247,,Anthony Ratliff-WilliamsA. Ratliff-Williams FA,,185,192,188.5,3.5,,
Tier 14,
248,,Nsimba WebsterN. Webster LAR,9,169,234,201.5,32.5,161.0,-87.0
249,,Tyre BradyT. Brady FA,,176,218,197.0,21.0,125.0,-124.0
250,,Saeed BlacknallS. Blacknall FA,,185,249,217.0,32.0,,
