Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
91,,Darren SprolesD. Sproles FA,,53,106,91.9,5.6
Tier 9,
92,,Jeremy HillJ. Hill FA,,81,125,94.6,11.0
93,,Cameron Artis-PayneC. Artis-Payne FA,,82,110,95.4,5.3
94,,Zach ZennerZ. Zenner DET,,58,106,94.2,7.6
95,,Marcus MurphyM. Murphy BUF,,89,127,98.4,7.1
96,,Alfred MorrisA. Morris FA,,88,133,97.7,9.9
97,,Boston ScottB. Scott PHI,,80,119,98.5,5.5
98,,Marshawn LynchM. Lynch FA,,37,126,98.6,10.2
99,,Jacquizz RodgersJ. Rodgers FA,,85,114,100.8,5.7
100,,Darrel WilliamsD. Williams KC,,77,110,94.6,8.1
101,,Josh JacobsJ. Jacobs FA,,22,100,53.4,34.9
102,,Charcandrick WestC. West FA,,98,110,103.2,3.7
103,,David MontgomeryD. Montgomery FA,,11,89,49.0,31.9
104,,Darrell HendersonD. Henderson FA,,23,28,25.5,2.5
Tier 10,
105,,Damien HarrisD. Harris FA,,27,103,60.3,31.7
106,,Brian HillB. Hill ATL,,80,120,99.7,10.4
107,,DeAndre WashingtonD. Washington OAK,,79,102,96.5,6.8
108,,Benjamin Snell Jr.B. Snell FA,,32,46,39.0,7.0
109,,Kyle JuszczykK. Juszczyk SF,,90,108,98.8,5.7
110,,Devin SingletaryD. Singletary FA,,13,81,47.0,34.0
111,,Mike BooneM. Boone MIN,,49,94,77.3,20.1
112,,Elijah HolyfieldE. Holyfield FA,,31,91,61.0,30.0
113,,Robert KelleyR. Kelley FA,,91,107,99.3,5.8
114,,Raheem MostertR. Mostert SF,,85,117,105.2,11.0
115,,Rodney AndersonR. Anderson FA,,56,90,73.0,17.0
116,,Tavon AustinT. Austin DAL,,77,108,93.7,12.8
117,,Kapri BibbsK. Bibbs GB,,94,106,102.5,5.0
118,,C.J. ProsiseC. Prosise SEA,,95,113,103.0,8.1
119,,Chris Warren IIIC. Warren OAK,,79,146,102.3,30.9
120,,Samaje PerineS. Perine WAS,,99,112,106.3,5.4
121,,Detrez NewsomeD. Newsome LAC,,92,123,107.0,12.5
122,,Taquan MizzellT. Mizzell CHI,,92,105,100.7,6.1
123,,Rhett EllisonR. Ellison NYG,,83,95,89.0,6.0
124,,Roc ThomasR. Thomas MIN,,95,113,103.3,7.4
125,,Jonathan StewartJ. Stewart FA,,81,127,105.0,18.8
126,,Dwayne WashingtonD. Washington NO,,96,117,107.7,8.7
127,,Justin DavisJ. Davis LAR,,107,120,113.8,4.8
128,,De'Angelo HendersonD. Henderson NYJ,,104,126,116.0,8.0
129,,J.D. McKissicJ. McKissic SEA,,105,118,113.3,5.9
Tier 11,
130,,David WilliamsD. Williams JAC,,109,137,122.3,9.9
131,,Keith FordK. Ford BUF,,108,151,126.0,15.6
132,,Byron MarshallB. Marshall FA,,116,124,119.3,3.4
133,,Elijhaa PennyE. Penny NYG,,118,131,123.0,5.7
134,,De'Lance TurnerD. Turner BAL,,112,130,121.0,9.0
135,,T.J. LoganT. Logan ARI,,119,129,123.0,4.3
