Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
291,,Brandon McManusB. McManus DEN,K20,10,192,324,287.1,14.3,390.0,+99.0
292,,Rashard HigginsR. Higgins CLE,WR102,7,225,380,287.8,24.8,340.0,+48.0
293,,Josh LamboJ. Lambo JAC,K21,10,181,344,291.5,23.9,,
294,,Washington (WAS)WAS DST,DST24,10,145,338,294.5,38.6,335.0,+41.0
295,,Ryan GrantR. Grant OAK,WR103,6,192,378,286.3,28.6,,
296,,Greg JosephG. Joseph CLE,K22,7,171,342,289.3,31.3,,
297,,Case KeenumC. Keenum WAS,QB33,10,241,335,299.5,28.1,248.0,-49.0
298,,Ryan FitzpatrickR. Fitzpatrick MIA,QB34,5,158,363,295.1,35.8,254.0,-44.0
299,,Steven HauschkaS. Hauschka BUF,K23,6,183,331,300.1,20.5,,
300,,Detroit (DET)DET DST,DST25,5,164,342,303.0,26.3,365.0,+65.0
301,,Cameron MeredithC. Meredith NO,WR104,9,214,379,295.3,29.4,437.0,+136.0
302,,Benny Snell Jr.B. Snell PIT,RB82,7,89,331,279.1,43.6,209.0,-93.0
303,,Cordarrelle PattersonC. Patterson CHI,WR105,6,196,372,295.9,31.3,368.0,+65.0
304,,Jake ButtJ. Butt DEN,TE35,10,236,381,293.8,39.5,426.0,+122.0
305,,Matt BryantM. Bryant FA,K24,,215,309,267.4,31.6,,
306,,Michael CrabtreeM. Crabtree FA,WR106,,198,325,281.2,32.1,332.0,+26.0
Tier 12,
307,,New York (NYG)NYG DST,DST26,11,152,347,313.0,29.0,,
308,,Alfred BlueA. Blue JAC,RB83,10,186,363,301.8,40.2,267.0,-41.0
309,,Daniel CarlsonD. Carlson OAK,K25,6,179,325,309.8,23.5,,
310,,Wendell SmallwoodW. Smallwood PHI,RB84,10,238,363,301.5,29.7,330.0,+20.0
311,,Ty MontgomeryT. Montgomery NYJ,RB85,4,177,382,305.6,35.7,329.0,+18.0
312,,Cairo SantosC. Santos TB,K26,7,183,332,306.7,24.9,,
313,,Jake KumerowJ. Kumerow GB,WR107,11,223,383,301.2,25.8,358.0,+45.0
314,,Wayne GallmanW. Gallman NYG,RB86,11,227,338,301.4,21.7,337.0,+23.0
315,,Deon CainD. Cain IND,WR108,6,230,378,310.6,30.9,302.0,-13.0
316,,New York (NYJ)NYJ DST,DST27,4,175,318,294.3,25.9,235.0,-81.0
317,,Jonnu SmithJ. Smith TEN,TE36,11,227,388,285.0,38.5,298.0,-19.0
318,,J'Mon MooreJ. Moore GB,WR109,11,246,379,303.5,26.3,423.0,+105.0
319,,John KellyJ. Kelly LAR,RB87,9,217,331,300.5,18.3,428.0,+109.0
320,,Irv Smith Jr.I. Smith MIN,TE37,12,180,342,275.5,34.1,207.0,-113.0
321,,Ryan TannehillR. Tannehill TEN,QB35,11,241,385,324.8,32.5,309.0,-12.0
322,,Miles BoykinM. Boykin BAL,WR110,8,148,385,272.8,66.6,292.0,-30.0
323,,Keith KirkwoodK. Kirkwood NO,WR111,9,233,372,317.3,28.8,343.0,+20.0
324,,Kendrick BourneK. Bourne SF,WR112,4,230,386,307.1,29.4,341.0,+17.0
325,,Giorgio TavecchioG. Tavecchio ATL,K27,9,215,353,292.3,33.0,225.0,-100.0
326,,Cameron Artis-PayneC. Artis-Payne CAR,RB88,7,237,367,322.4,28.9,,
327,,Luke WillsonL. Willson OAK,TE38,6,170,370,289.1,43.8,,
328,,Diontae JohnsonD. Johnson PIT,WR113,7,172,387,289.8,60.3,233.0,-95.0
329,,Miami (MIA)MIA DST,DST28,5,140,347,315.5,40.7,350.0,+21.0
330,,Terry McLaurinT. McLaurin WAS,WR114,10,81,370,286.0,55.5,299.0,-31.0
331,,San Francisco (SF)SF DST,DST29,4,201,330,307.3,27.2,320.0,-11.0
332,,Will DisslyW. Dissly SEA,TE39,11,180,344,282.1,50.9,285.0,-47.0
333,,Darwin ThompsonD. Thompson KC,RB89,12,116,368,248.3,74.2,169.0,-164.0
334,,Jace SternbergerJ. Sternberger GB,TE40,11,184,350,275.2,40.0,258.0,-76.0
335,,Travis BenjaminT. Benjamin LAC,WR115,12,205,361,275.5,51.4,403.0,+68.0
336,,Justin WatsonJ. Watson TB,WR116,7,197,355,270.4,53.0,387.0,+51.0
337,,Alex CollinsA. Collins FA,RB90,,195,340,294.5,37.3,306.0,-31.0
338,,Blake JarwinB. Jarwin DAL,TE41,8,232,342,289.3,32.6,315.0,-23.0
339,,Chester RogersC. Rogers IND,WR117,6,258,395,323.9,31.5,339.0,0.0
340,,Geoff SwaimG. Swaim JAC,TE42,10,153,373,282.4,70.2,400.0,+60.0
341,,C.J. UzomahC. Uzomah CIN,TE43,9,153,389,291.9,60.4,283.0,-58.0
342,,Rod SmithR. Smith NYG,RB91,11,199,362,318.5,18.1,363.0,+21.0
343,,Ameer AbdullahA. Abdullah MIN,RB92,12,277,359,326.2,13.2,,
344,,Tampa Bay (TB)TB DST,DST30,7,145,347,326.7,14.3,,
345,,Mike WeberM. Weber DAL,RB93,8,190,383,316.2,31.5,295.0,-50.0
346,,Jeff WilsonJ. Wilson SF,RB94,4,276,364,319.2,17.0,401.0,+55.0
347,,Zach ZennerZ. Zenner DET,RB95,5,238,378,337.1,22.9,366.0,+19.0
348,,Dustin HopkinsD. Hopkins WAS,K28,10,251,353,322.5,12.6,,
349,,Bruce AndersonB. Anderson TB,RB96,7,126,355,240.9,75.4,279.0,-70.0
350,,Trent TaylorT. Taylor SF,WR118,4,248,381,319.1,25.8,,
351,,Trenton CannonT. Cannon NYJ,RB97,4,257,383,337.3,19.0,,
352,,Laquon TreadwellL. Treadwell MIN,WR119,12,234,364,326.9,19.1,378.0,+26.0
353,,Dexter WilliamsD. Williams GB,RB98,11,217,380,289.7,50.8,268.0,-85.0
354,,Cody ParkeyC. Parkey FA,K29,,191,322,294.6,29.7,,
355,,Jalen HurdJ. Hurd SF,WR120,4,216,361,306.5,37.5,319.0,-36.0
356,,Tony PollardT. Pollard DAL,RB99,8,188,377,282.9,65.6,286.0,-70.0
357,,Benjamin WatsonB. Watson NE,TE44,10,209,379,271.2,46.4,361.0,+4.0
358,,Myles GaskinM. Gaskin MIA,RB100,5,185,339,303.0,39.3,300.0,-58.0
359,,Tim PatrickT. Patrick DEN,WR121,10,223,369,320.1,31.3,388.0,+29.0
360,,Chandler CatanzaroC. Catanzaro NYJ,K30,4,233,339,315.3,20.7,,
361,,Marcus MurphyM. Murphy BUF,RB101,6,283,373,338.7,13.8,,
362,,Allen HurnsA. Hurns DAL,WR122,8,244,385,323.9,36.2,,
363,,Mark WaltonM. Walton MIA,RB102,5,279,380,333.4,17.2,,
364,,Bilal PowellB. Powell NYJ,RB103,4,238,383,325.1,25.6,336.0,-28.0
365,,Jesse JamesJ. James DET,TE45,5,161,361,325.7,36.3,301.0,-64.0
366,,LeGarrette BlountL. Blount FA,RB104,,287,384,336.6,14.5,,
367,,Tyler HigbeeT. Higbee LAR,TE46,9,244,352,322.9,21.6,391.0,+24.0
Tier 13,
368,,Pierre GarconP. Garcon FA,WR123,,240,346,301.2,28.8,,
369,,Jordan ThomasJ. Thomas HOU,TE47,10,180,371,311.8,48.4,392.0,+23.0
370,,Bryce LoveB. Love WAS,RB105,10,104,380,303.9,45.4,239.0,-131.0
371,,Vernon DavisV. Davis WAS,TE48,10,242,360,319.6,36.0,410.0,+39.0
372,,Dez BryantD. Bryant FA,WR124,,222,315,281.0,17.1,407.0,+35.0
373,,Jermaine KearseJ. Kearse DET,WR125,5,265,373,326.2,31.0,,
374,,Jaron BrownJ. Brown SEA,WR126,11,214,377,323.0,48.7,362.0,-12.0
375,,Trayveon WilliamsT. Williams CIN,RB106,9,237,381,329.6,31.5,255.0,-120.0
376,,Hunter RenfrowH. Renfrow OAK,WR127,6,151,378,253.2,86.0,372.0,-4.0
377,,Blake BortlesB. Bortles LAR,QB36,9,252,369,336.1,20.3,313.0,-64.0
378,,Jordan MatthewsJ. Matthews SF,WR128,4,229,369,326.1,33.2,373.0,-5.0
379,,Darren WallerD. Waller OAK,TE49,6,161,319,260.0,41.8,296.0,-83.0
380,,Kelvin BenjaminK. Benjamin FA,WR129,,261,376,324.1,33.5,451.0,+71.0
381,,Andre EllingtonA. Ellington TB,RB107,7,193,358,268.5,62.1,,
382,,Josh OliverJ. Oliver JAC,TE50,10,209,379,313.7,61.2,264.0,-118.0
383,,Cincinnati (CIN)CIN DST,DST31,9,317,355,336.3,10.8,,
384,,Rodney AndersonR. Anderson CIN,RB108,9,190,353,316.3,36.1,243.0,-141.0
385,,Adam ShaheenA. Shaheen CHI,TE51,6,180,394,336.6,36.3,357.0,-28.0
386,,Dontrelle InmanD. Inman NE,WR130,10,175,384,308.1,50.2,331.0,-55.0
387,,Josh GordonJ. Gordon FA,WR131,,144,382,289.3,66.4,224.0,-163.0
388,,Sebastian JanikowskiS. Janikowski FA,K31,,193,332,289.8,34.9,,
389,,Rishard MatthewsR. Matthews FA,WR132,,269,371,339.9,23.5,,
390,,Jakeem GrantJ. Grant MIA,WR133,5,230,377,328.1,33.9,430.0,+40.0
391,,Teddy BridgewaterT. Bridgewater NO,QB37,9,298,397,347.5,25.6,289.0,-102.0
392,,Tyler KroftT. Kroft BUF,TE52,6,255,354,331.1,29.6,325.0,-67.0
393,,Cody LatimerC. Latimer NYG,WR134,11,265,367,299.7,36.5,,
394,,Randy BullockR. Bullock CIN,K32,9,309,342,333.0,7.7,380.0,-14.0
395,,Kahale WarringK. Warring HOU,TE53,10,251,360,316.0,32.4,327.0,-68.0
396,,Jordan ScarlettJ. Scarlett CAR,RB109,7,177,337,284.8,56.4,338.0,-58.0
397,,Riley RidleyR. Ridley CHI,WR135,6,263,365,318.0,29.7,281.0,-116.0
398,,Dawson KnoxD. Knox BUF,TE54,6,236,278,260.3,15.4,288.0,-110.0
399,,Javorius AllenJ. Allen NO,RB110,9,292,326,321.4,3.9,328.0,-71.0
400,,Foster MoreauF. Moreau OAK,TE55,6,191,291,224.3,47.1,381.0,-19.0
401,,Mike BooneM. Boone MIN,RB111,12,177,337,295.4,56.0,,
402,,Matt LaCosseM. LaCosse NE,TE56,10,173,291,232.0,48.2,399.0,-3.0
403,,Kelvin HarmonK. Harmon WAS,WR136,10,223,347,298.2,51.2,251.0,-152.0
404,,Daniel JonesD. Jones NYG,QB38,11,300,382,348.0,21.8,270.0,-134.0
405,,Isaiah McKenzieI. McKenzie BUF,WR137,6,240,297,274.8,23.3,379.0,-26.0
406,,Ryan SwitzerR. Switzer PIT,WR138,7,99,390,328.0,55.0,444.0,+38.0
407,,Boston ScottB. Scott PHI,RB112,10,277,378,350.5,14.7,,
408,,J.D. McKissicJ. McKissic SEA,RB113,11,237,316,282.3,29.1,,
409,,Brian HillB. Hill ATL,RB114,9,256,364,307.2,45.2,438.0,+29.0
410,,Darrel WilliamsD. Williams KC,RB115,12,245,373,336.1,27.9,393.0,-17.0
411,,Elijah HolyfieldE. Holyfield CAR,RB116,7,115,274,194.5,79.5,304.0,-107.0
412,,C.J. ProsiseC. Prosise SEA,RB117,11,187,336,296.5,63.3,,
413,,Jarius WrightJ. Wright CAR,WR139,7,244,376,340.0,37.4,370.0,-43.0
414,,Doug BaldwinD. Baldwin FA,WR140,,73,323,198.0,125.0,,
415,,DeAndre WashingtonD. Washington OAK,RB118,6,295,386,331.7,31.0,,
416,,Chris IvoryC. Ivory FA,RB119,,304,346,332.7,6.6,397.0,-19.0
417,,J.J. NelsonJ. Nelson OAK,WR141,6,257,378,320.4,46.0,,
418,,Travis HomerT. Homer SEA,RB120,11,195,382,320.8,66.3,411.0,-7.0
419,,Darren FellsD. Fells HOU,TE57,10,258,282,271.0,9.9,,
420,,Zane GonzalezZ. Gonzalez ARI,K33,12,302,339,321.4,15.0,,
421,,KeeSean JohnsonK. Johnson ARI,WR142,12,239,384,335.7,40.4,347.0,-74.0
422,,Oakland (OAK)OAK DST,DST32,6,314,355,336.3,14.1,,
423,,James WilliamsJ. Williams KC,RB121,12,257,309,276.7,23.0,369.0,-54.0
424,,Benny CunninghamB. Cunningham JAC,RB122,10,257,362,307.8,40.6,,
425,,Jacoby BrissettJ. Brissett IND,QB39,6,255,358,325.8,36.5,351.0,-74.0
426,,Gary JenningsG. Jennings SEA,WR143,11,216,384,338.7,44.3,375.0,-51.0
427,,Eddy PineiroE. Pineiro CHI,K34,6,325,353,339.5,7.5,,
428,,Corey GrantC. Grant FA,RB123,,314,354,340.8,9.0,,
429,,Torrey SmithT. Smith CAR,WR144,7,279,373,313.8,35.5,,
430,,Darren SprolesD. Sproles FA,RB124,,238,351,341.7,9.6,,
431,,Drew LockD. Lock DEN,QB40,10,322,367,342.8,13.9,269.0,-162.0
432,,Jordan LasleyJ. Lasley BAL,WR145,8,254,355,292.3,44.7,,
433,,Qadree OllisonQ. Ollison ATL,RB125,9,198,370,335.2,41.2,305.0,-128.0
434,,Taysom HillT. Hill NO,QB41,9,253,353,321.3,39.9,416.0,-18.0
435,,Josh HillJ. Hill NO,TE58,9,299,364,337.4,22.3,,
436,,Nick MullensN. Mullens SF,QB42,4,254,364,354.9,6.2,384.0,-52.0
437,,Chad WilliamsC. Williams ARI,WR146,12,278,371,338.2,37.3,,
438,,Jacquizz RodgersJ. Rodgers FA,RB126,,272,358,325.8,32.5,,
439,,Jeff HeuermanJ. Heuerman DEN,TE59,10,293,360,340.2,24.6,348.0,-91.0
440,,Xavier GrimbleX. Grimble PIT,TE60,7,248,352,303.0,42.7,,
441,,Jeremy HillJ. Hill FA,RB127,,321,356,341.6,12.6,,
442,,Chad BeebeC. Beebe MIN,WR147,12,286,386,342.8,42.0,,
443,,Alfred MorrisA. Morris FA,RB128,,256,360,343.2,12.4,,
444,,Jason SandersJ. Sanders MIA,K35,5,324,339,330.3,5.8,,
445,,Corey ColemanC. Coleman NYG,WR148,11,205,390,360.6,15.7,406.0,-39.0
446,,Robert GriffinR. Griffin BAL,QB43,8,282,387,347.4,38.3,417.0,-29.0
Tier 14,
447,,Bruce EllingtonB. Ellington FA,WR149,,286,367,337.0,31.4,,
448,,Ed DicksonE. Dickson SEA,TE61,11,273,394,351.4,43.8,,
449,,Shaun WilsonS. Wilson TB,RB129,7,321,329,325.7,3.4,,
450,,Justin HardyJ. Hardy ATL,WR150,9,310,343,327.0,13.5,,
451,,Rhett EllisonR. Ellison NYG,TE62,11,318,385,344.8,24.7,,
452,,Kyle JuszczykK. Juszczyk SF,RB130,4,309,359,330.0,21.2,385.0,-67.0
453,,Karan HigdonK. Higdon HOU,RB131,10,308,387,347.0,37.1,404.0,-49.0
454,,Matt GayM. Gay TB,K36,7,302,353,330.7,21.3,,
455,,Zach PascalZ. Pascal IND,WR151,6,241,393,349.3,62.7,386.0,-69.0
456,,Brandon PowellB. Powell DET,WR152,5,313,374,350.3,23.1,,
457,,Maurice HarrisM. Harris NE,WR153,10,254,356,305.0,51.0,,
458,,Chris MooreC. Moore BAL,WR154,8,261,390,351.3,52.5,364.0,-94.0
459,,Alex BarnesA. Barnes TEN,RB132,11,300,356,336.7,25.9,398.0,-61.0
460,,Ryan GriffinR. Griffin FA,TE63,,319,357,337.0,15.6,,
461,,Tyrod TaylorT. Taylor LAC,QB44,12,327,355,337.0,12.8,421.0,-40.0
462,,Alex EricksonA. Erickson CIN,WR155,9,308,366,338.0,23.7,,
463,,AJ McCarronA. McCarron HOU,QB45,10,320,320,320.0,0.0,,
464,,Kenneth FarrowK. Farrow MIA,RB133,5,322,386,345.7,28.7,,
465,,Brice ButlerB. Butler MIA,WR156,5,330,369,346.3,16.5,,
466,,Mason RudolphM. Rudolph PIT,QB46,7,296,347,321.5,25.5,382.0,-84.0
467,,Tavon AustinT. Austin DAL,WR157,8,333,370,350.0,15.3,,
468,,Eli RogersE. Rogers PIT,WR158,7,285,369,327.0,42.0,450.0,-18.0
469,,Chris Warren IIIC. Warren OAK,RB134,6,329,370,351.3,16.9,405.0,-64.0
470,,Blake BellB. Bell KC,TE64,12,350,388,363.8,15.4,,
471,,CJ HamC. Ham MIN,RB135,12,276,388,332.0,56.0,,
472,,Nate SudfeldN. Sudfeld PHI,QB47,10,338,338,338.0,0.0,420.0,-52.0
473,,James DevelinJ. Develin NE,RB136,10,336,380,357.7,18.0,,
474,,Jason CroomJ. Croom BUF,TE65,6,345,371,357.7,10.6,,
475,,Will GrierW. Grier CAR,QB48,7,346,397,377.7,15.1,324.0,-151.0
476,,Mo Alie-CoxM. Alie-Cox IND,TE66,6,321,389,359.3,28.4,,
477,,Tajae SharpeT. Sharpe TEN,WR159,11,322,386,360.7,27.8,377.0,-100.0
478,,James O'ShaughnessyJ. O'Shaughnessy JAC,TE67,10,311,376,343.5,32.5,,
479,,Dan ArnoldD. Arnold NO,TE68,9,350,381,361.7,13.8,,
480,,Garrett CelekG. Celek SF,TE69,4,320,371,345.5,25.5,,
481,,Brett HundleyB. Hundley ARI,QB49,12,320,377,348.5,28.5,,
482,,Paul PerkinsP. Perkins NYG,RB137,11,337,362,349.5,12.5,,
483,,Demetrius HarrisD. Harris CLE,TE70,7,335,366,350.5,15.5,445.0,-38.0
484,,Darius SlaytonD. Slayton NYG,WR160,11,345,365,355.0,10.0,402.0,-82.0
485,,Jordan AkinsJ. Akins HOU,TE71,10,354,365,359.5,5.5,,
486,,DeShone KizerD. Kizer GB,QB50,11,355,367,361.0,6.0,418.0,-68.0
487,,Roc ThomasR. Thomas MIN,RB138,12,359,364,361.5,2.5,,
488,,Kenjon BarnerK. Barner ATL,RB139,9,360,363,361.5,1.5,,
489,,Cody CoreC. Core CIN,WR161,9,349,376,362.5,13.5,,
490,,Dwayne WashingtonD. Washington NO,RB140,9,358,372,365.0,7.0,,
491,,Josh FergusonJ. Ferguson HOU,RB141,10,365,365,365.0,0.0,,
492,,Matt BarkleyM. Barkley BUF,QB51,6,352,394,377.7,18.4,,
493,,Alex ArmahA. Armah CAR,RB142,7,349,392,370.5,21.5,,
494,,Dwayne AllenD. Allen MIA,TE72,5,371,374,372.5,1.5,,
495,,Detrez NewsomeD. Newsome LAC,RB143,12,379,382,380.5,1.5,,
496,,Raheem MostertR. Mostert SF,RB144,4,388,389,388.5,0.5,,
497,,Deon YelderD. Yelder KC,TE73,12,391,391,391.0,0.0,,
498,,T.J. LoganT. Logan ARI,RB145,12,390,393,391.5,1.5,,
499,,Bobo WilsonB. Wilson TB,WR162,7,392,395,393.5,1.5,,
