Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
370,,Olabisi JohnsonO. Johnson MIN,WR123,,286,287,286.5,0.5
371,,Alex EricksonA. Erickson CIN,WR124,,286,297,291.5,5.5
372,,Nick BoyleN. Boyle BAL,TE47,,294,352,326.0,24.1
373,,Jakeem GrantJ. Grant MIA,WR125,,317,331,326.0,6.4
374,,Robert FosterR. Foster BUF,WR126,,293,348,328.0,24.8
375,,Hakeem ButlerH. Butler ARI,WR127,,286,367,329.0,33.3
376,,Jake KumerowJ. Kumerow GB,WR128,,310,344,331.0,15.0
377,,Case KeenumC. Keenum WAS,QB39,,281,381,337.7,41.9
378,,C.J. UzomahC. Uzomah CIN,TE48,,260,368,314.0,54.0
379,,Jason SandersJ. Sanders MIA,K31,,308,320,314.0,6.0
380,,Chris HoganC. Hogan CAR,WR129,,328,349,340.3,9.0
381,,Spencer WareS. Ware KC,RB103,,329,350,341.7,9.1
382,,Tyrod TaylorT. Taylor LAC,QB40,,302,338,320.0,18.0
383,,Taywan TaylorT. Taylor CLE,WR130,,340,390,356.3,19.8
384,,Byron PringleB. Pringle KC,WR131,,312,345,328.5,16.5
385,,Ricky Seals-JonesR. Seals-Jones CLE,TE49,,305,354,329.5,24.5
386,,Miami (MIA)MIA DST,DST32,,329,331,330.0,1.0
Tier 16,
387,,Isaiah FordI. Ford MIA,WR132,,314,349,331.5,17.5
388,,Jarrett StidhamJ. Stidham NE,QB41,,346,358,352.3,4.9
389,,Eddy PineiroE. Pineiro CHI,K32,,317,353,335.0,18.0
390,,C.J. ProsiseC. Prosise SEA,RB104,,316,362,339.0,23.0
391,,Theo RiddickT. Riddick DEN,RB105,,329,359,344.0,15.0
392,,Nick MullensN. Mullens SF,QB42,,347,379,364.3,13.2
393,,Josh HillJ. Hill NO,TE50,,346,360,353.0,7.0
394,,Demetrius HarrisD. Harris CLE,TE51,,343,394,368.5,25.5
395,,Ameer AbdullahA. Abdullah MIN,RB106,,346,392,369.0,23.0
396,,Anthony FirkserA. Firkser TEN,TE52,,371,383,377.0,6.0
