Rank,WSID,Overall (Team),Pos,Bye,Best,Worst,Avg,Std Dev,ADP,vs. ADP,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
291,,Josh LamboJ. Lambo JAC,K21,10,183,344,291.1,21.1,298.0,+7.0
292,,Jonnu SmithJ. Smith TEN,TE34,11,139,348,275.3,28.0,330.0,+38.0
293,,Ryan FitzpatrickR. Fitzpatrick MIA,QB33,5,172,367,298.9,38.1,245.0,-48.0
294,,Greg JosephG. Joseph CLE,K22,7,171,342,288.7,26.2,585.0,+291.0
295,,Jake KumerowJ. Kumerow GB,WR102,11,194,384,291.4,33.8,317.0,+22.0
296,,Washington (WAS)WAS DST,DST24,10,145,334,297.3,32.3,259.0,-37.0
297,,Cordarrelle PattersonC. Patterson CHI,WR103,6,141,375,294.9,29.4,441.0,+144.0
298,,Wendell SmallwoodW. Smallwood PHI,RB82,10,198,328,295.0,23.3,339.0,+41.0
299,,Demarcus RobinsonD. Robinson KC,WR104,12,129,370,269.9,51.7,247.0,-52.0
300,,Ryan GrantR. Grant OAK,WR105,6,242,370,289.2,27.4,905.0,+605.0
301,,Cameron MeredithC. Meredith NO,WR106,9,216,379,298.2,25.1,999.0,+698.0
302,,Case KeenumC. Keenum WAS,QB34,10,241,341,308.0,27.0,311.0,+9.0
303,,Jake ButtJ. Butt DEN,TE35,10,223,389,289.1,35.5,426.0,+123.0
304,,Steven HauschkaS. Hauschka BUF,K23,6,188,342,300.7,20.2,358.0,+54.0
305,,Alfred BlueA. Blue JAC,RB83,10,186,375,304.4,31.1,282.0,-23.0
306,,Detroit (DET)DET DST,DST25,5,164,342,306.2,23.9,262.0,-44.0
307,,Ty MontgomeryT. Montgomery NYJ,RB84,4,185,388,307.8,30.1,385.0,+78.0
308,,Deon CainD. Cain IND,WR107,6,222,383,307.2,34.6,296.0,-12.0
309,,Daniel CarlsonD. Carlson OAK,K24,6,179,338,306.6,21.8,368.0,+59.0
310,,J'Mon MooreJ. Moore GB,WR108,11,226,383,298.8,29.3,968.0,+658.0
311,,Wayne GallmanW. Gallman NYG,RB85,11,243,380,306.0,20.9,325.0,+14.0
312,,Cairo SantosC. Santos TB,K25,7,183,332,310.0,18.2,703.0,+391.0
Tier 12,
313,,Jay AjayiJ. Ajayi FA,RB86,,100,364,282.3,52.2,305.0,-8.0
314,,New York (NYJ)NYJ DST,DST26,4,175,347,295.5,26.6,229.0,-85.0
315,,Keith KirkwoodK. Kirkwood NO,WR109,9,239,378,309.7,26.5,417.0,+102.0
316,,New York (NYG)NYG DST,DST27,11,152,347,315.8,26.3,332.0,+16.0
317,,Giorgio TavecchioG. Tavecchio ATL,K26,9,215,330,291.2,27.5,214.0,-103.0
318,,John KellyJ. Kelly LAR,RB87,9,199,393,305.2,30.3,561.0,+243.0
319,,Darren WallerD. Waller OAK,TE36,6,94,366,244.2,50.8,254.0,-65.0
320,,Darwin ThompsonD. Thompson KC,RB88,12,76,374,275.1,78.6,188.0,-132.0
321,,Irv Smith Jr.I. Smith MIN,TE37,12,140,363,279.8,44.7,238.0,-83.0
322,,Ryan TannehillR. Tannehill TEN,QB35,11,252,385,326.7,26.1,383.0,+61.0
323,,Rod SmithR. Smith NYG,RB89,11,238,386,316.0,23.8,737.0,+414.0
324,,Mike WeberM. Weber DAL,RB90,8,190,382,313.0,36.8,"1,003.0",+679.0
325,,Will DisslyW. Dissly SEA,TE38,11,106,342,273.4,61.0,276.0,-49.0
326,,Diontae JohnsonD. Johnson PIT,WR110,7,169,372,283.6,54.6,281.0,-45.0
327,,Ameer AbdullahA. Abdullah MIN,RB91,12,270,357,319.1,16.1,"1,012.0",+685.0
328,,Kendrick BourneK. Bourne SF,WR111,4,189,395,316.2,29.4,584.0,+256.0
329,,Dexter WilliamsD. Williams GB,RB92,11,171,388,298.0,52.4,264.0,-65.0
330,,Michael CrabtreeM. Crabtree FA,WR112,,208,370,288.8,31.8,379.0,+49.0
331,,Cameron Artis-PayneC. Artis-Payne CAR,RB93,7,259,392,331.0,25.0,444.0,+113.0
332,,San Francisco (SF)SF DST,DST28,4,201,347,314.4,23.6,289.0,-43.0
333,,Bilal PowellB. Powell NYJ,RB94,4,217,364,313.9,32.2,334.0,+1.0
334,,Jeff WilsonJ. Wilson SF,RB95,4,253,374,320.9,18.6,872.0,+538.0
335,,Jordan ThomasJ. Thomas HOU,TE39,10,173,374,287.7,53.7,350.0,+15.0
336,,Jace SternbergerJ. Sternberger GB,TE40,11,161,394,278.8,63.2,278.0,-58.0
337,,Terry McLaurinT. McLaurin WAS,WR113,10,86,390,289.4,65.0,286.0,-51.0
338,,Trenton CannonT. Cannon NYJ,RB96,4,257,380,326.4,22.4,443.0,+105.0
339,,Luke WillsonL. Willson OAK,TE41,6,180,377,302.4,31.7,587.0,+248.0
340,,Matt BryantM. Bryant FA,K27,,215,320,274.3,29.6,430.0,+90.0
341,,Miami (MIA)MIA DST,DST29,5,140,345,316.4,39.0,329.0,-12.0
342,,Austin Seferian-JenkinsA. Seferian-Jenkins FA,TE42,,173,305,256.9,32.2,349.0,+7.0
343,,Dustin HopkinsD. Hopkins WAS,K28,10,251,332,321.7,9.7,352.0,+9.0
344,,Myles GaskinM. Gaskin MIA,RB97,5,120,386,316.6,37.4,320.0,-24.0
345,,Zach ZennerZ. Zenner DET,RB98,5,259,393,331.7,19.7,826.0,+481.0
346,,Tony PollardT. Pollard DAL,RB99,8,155,392,278.9,61.7,257.0,-89.0
347,,Miles BoykinM. Boykin BAL,WR114,8,154,371,288.3,50.7,314.0,-33.0
348,,Geoff SwaimG. Swaim JAC,TE43,10,142,368,293.6,62.2,369.0,+21.0
349,,Travis BenjaminT. Benjamin LAC,WR115,12,155,372,283.6,55.3,409.0,+60.0
350,,Tampa Bay (TB)TB DST,DST30,7,145,347,324.3,15.6,319.0,-31.0
351,,Bruce AndersonB. Anderson TB,RB100,7,143,372,270.5,69.1,267.0,-84.0
352,,C.J. UzomahC. Uzomah CIN,TE44,9,139,391,306.8,39.6,297.0,-55.0
353,,Blake JarwinB. Jarwin DAL,TE45,8,139,380,295.7,49.8,412.0,+59.0
354,,Chandler CatanzaroC. Catanzaro NYJ,K29,4,252,342,321.6,14.5,382.0,+28.0
355,,Daniel JonesD. Jones NYG,QB36,11,201,385,326.6,38.0,242.0,-113.0
356,,Chester RogersC. Rogers IND,WR116,6,222,377,329.2,24.6,558.0,+202.0
357,,Marcus MurphyM. Murphy BUF,RB101,6,283,374,336.9,14.3,629.0,+272.0
358,,Vernon DavisV. Davis WAS,TE46,10,209,383,316.3,38.4,602.0,+244.0
359,,Laquon TreadwellL. Treadwell MIN,WR117,12,271,375,330.7,23.8,592.0,+233.0
360,,Mark WaltonM. Walton MIA,RB102,5,269,380,331.3,17.6,"1,027.0",+667.0
361,,Trent TaylorT. Taylor SF,WR118,4,254,395,328.0,25.0,410.0,+49.0
362,,Benjamin WatsonB. Watson NE,TE47,10,92,381,292.3,42.1,269.0,-93.0
363,,Josh OliverJ. Oliver JAC,TE48,10,141,386,299.3,66.0,295.0,-68.0
364,,Jesse JamesJ. James DET,TE49,5,228,371,322.6,34.3,318.0,-46.0
365,,Josh GordonJ. Gordon FA,WR119,,147,387,248.6,80.0,213.0,-152.0
366,,Bryce LoveB. Love WAS,RB103,10,182,385,304.4,48.7,313.0,-53.0
367,,Adam ShaheenA. Shaheen CHI,TE50,6,172,389,327.3,41.0,373.0,+6.0
368,,Matt LaCosseM. LaCosse NE,TE51,10,209,381,304.9,53.0,290.0,-78.0
369,,Jalen HurdJ. Hurd SF,WR120,4,225,383,325.1,38.9,345.0,-24.0
370,,Justin WatsonJ. Watson TB,WR121,7,216,377,309.2,58.5,399.0,+29.0
371,,Tim PatrickT. Patrick DEN,WR122,10,224,378,323.9,39.4,"1,025.0",+654.0
372,,Trayveon WilliamsT. Williams CIN,RB104,9,214,393,332.0,43.8,374.0,+2.0
373,,Jermaine KearseJ. Kearse DET,WR123,5,268,368,313.5,28.3,596.0,+223.0
374,,Dawson KnoxD. Knox BUF,TE52,6,170,371,309.5,39.4,306.0,-68.0
375,,Rodney AndersonR. Anderson CIN,RB105,9,195,382,321.3,50.0,340.0,-35.0
Tier 13,
376,,Dontrelle InmanD. Inman NE,WR124,10,184,390,312.6,51.5,437.0,+61.0
377,,Tyler HigbeeT. Higbee LAR,TE53,9,237,360,332.5,26.1,643.0,+266.0
378,,Kelvin HarmonK. Harmon WAS,WR125,10,109,348,270.0,47.0,326.0,-52.0
379,,Blake BortlesB. Bortles LAR,QB37,9,251,389,343.5,23.3,315.0,-64.0
380,,Jordan MatthewsJ. Matthews SF,WR126,4,286,378,334.9,24.4,980.0,+600.0
381,,Cody ParkeyC. Parkey FA,K30,,196,332,298.9,32.7,367.0,-14.0
382,,Alex CollinsA. Collins FA,RB106,,146,342,304.1,31.5,431.0,+49.0
383,,Drew LockD. Lock DEN,QB38,10,254,387,338.1,33.4,275.0,-108.0
384,,LeGarrette BlountL. Blount FA,RB107,,274,352,330.3,10.4,647.0,+263.0
385,,Javorius AllenJ. Allen NO,RB108,9,190,380,320.2,32.8,370.0,-15.0
386,,Cincinnati (CIN)CIN DST,DST31,9,266,355,336.9,11.8,381.0,-5.0
387,,Hunter RenfrowH. Renfrow OAK,WR127,6,166,383,295.8,73.2,316.0,-71.0
388,,Dez BryantD. Bryant FA,WR128,,222,396,307.8,45.9,347.0,-41.0
389,,Riley RidleyR. Ridley CHI,WR129,6,182,384,326.3,40.2,327.0,-62.0
390,,Rishard MatthewsR. Matthews NO,WR130,9,223,384,336.4,26.3,622.0,+232.0
391,,Kahale WarringK. Warring HOU,TE54,10,165,370,327.8,43.2,336.0,-55.0
392,,Teddy BridgewaterT. Bridgewater NO,QB39,9,277,397,351.2,23.8,342.0,-50.0
393,,Allen HurnsA. Hurns DAL,WR131,8,286,392,340.4,27.6,542.0,+149.0
394,,Jordan ScarlettJ. Scarlett CAR,RB109,7,168,384,320.3,67.6,362.0,-32.0
395,,Ryan SwitzerR. Switzer PIT,WR132,7,137,396,321.5,43.9,425.0,+30.0
396,,Pierre GarconP. Garcon FA,WR133,,244,395,315.4,35.2,653.0,+257.0
397,,Corey ColemanC. Coleman NYG,WR134,11,255,396,335.9,33.6,485.0,+88.0
398,,Randy BullockR. Bullock CIN,K31,9,309,353,333.5,10.4,474.0,+76.0
399,,Jaron BrownJ. Brown SEA,WR135,11,250,379,345.1,36.7,307.0,-92.0
400,,Tyler KroftT. Kroft BUF,TE55,6,217,381,341.0,34.8,366.0,-34.0
401,,Kelvin BenjaminK. Benjamin FA,WR136,,261,379,330.8,31.8,439.0,+38.0
402,,Jakeem GrantJ. Grant MIA,WR137,5,246,384,338.2,27.5,"1,015.0",+613.0
403,,Travis HomerT. Homer SEA,RB110,11,199,393,325.2,46.3,436.0,+33.0
404,,Taysom HillT. Hill NO,QB40,9,252,397,348.5,36.0,346.0,-58.0
405,,Qadree OllisonQ. Ollison ATL,RB111,9,195,388,329.4,54.8,279.0,-126.0
406,,Rob GronkowskiR. Gronkowski FA,TE56,,92,133,112.5,20.5,263.0,-143.0
407,,Sebastian JanikowskiS. Janikowski FA,K32,,198,332,287.0,36.9,364.0,-43.0
408,,Eddy PineiroE. Pineiro CHI,K33,6,281,353,339.0,11.9,363.0,-45.0
409,,Zane GonzalezZ. Gonzalez ARI,K34,12,302,353,333.0,12.2,312.0,-97.0
410,,Chris Warren IIIC. Warren OAK,RB112,6,188,374,334.6,23.4,631.0,+221.0
411,,Boston ScottB. Scott PHI,RB113,10,277,370,342.0,16.7,"1,028.0",+617.0
412,,Isaiah CrowellI. Crowell OAK,RB114,6,144,168,156.0,12.0,348.0,-64.0
413,,Chris MooreC. Moore BAL,WR138,8,220,387,328.9,59.9,328.0,-85.0
414,,Preston WilliamsP. Williams MIA,WR139,5,128,369,248.3,98.4,387.0,-27.0
415,,Oakland (OAK)OAK DST,DST32,6,309,355,341.4,14.2,321.0,-94.0
416,,Gary JenningsG. Jennings SEA,WR140,11,231,376,335.3,38.6,393.0,-23.0
417,,KeeSean JohnsonK. Johnson ARI,WR141,12,251,395,335.3,39.2,420.0,+3.0
418,,Chad WilliamsC. Williams ARI,WR142,12,280,342,310.8,24.1,820.0,+402.0
419,,Brian HillB. Hill ATL,RB115,9,274,380,326.3,45.8,414.0,-5.0
420,,Darren SprolesD. Sproles FA,RB116,,238,359,327.2,25.3,365.0,-55.0
421,,Byron PringleB. Pringle KC,WR143,12,214,335,265.3,51.1,433.0,+12.0
422,,Chris IvoryC. Ivory FA,RB117,,276,355,332.8,10.6,742.0,+320.0
423,,Zach PascalZ. Pascal IND,WR144,6,227,351,301.8,45.7,574.0,+151.0
424,,Josh HillJ. Hill NO,TE57,9,303,391,358.9,18.3,450.0,+26.0
425,,Will GrierW. Grier CAR,QB41,7,241,387,354.9,19.4,338.0,-87.0
426,,Elijah HolyfieldE. Holyfield CAR,RB118,7,238,300,275.7,27.0,509.0,+83.0
427,,James WilliamsJ. Williams FA,RB119,,187,253,220.0,33.0,687.0,+260.0
428,,Torrey SmithT. Smith CAR,WR145,7,283,375,327.6,36.1,492.0,+64.0
429,,Jordan LasleyJ. Lasley BAL,WR146,8,257,376,312.0,50.3,738.0,+309.0
430,,Karan HigdonK. Higdon HOU,RB120,10,134,356,329.0,18.1,655.0,+225.0
431,,Maurice HarrisM. Harris NE,WR147,10,246,340,284.7,40.1,512.0,+81.0
432,,Nick MullensN. Mullens SF,QB42,4,253,366,342.0,24.7,424.0,-8.0
433,,Darrel WilliamsD. Williams KC,RB121,12,280,379,342.3,29.6,481.0,+48.0
434,,Cody LatimerC. Latimer NYG,WR148,11,265,383,331.8,47.4,472.0,+38.0
435,,Andre EllingtonA. Ellington TB,RB122,7,235,390,356.4,25.0,"1,019.0",+584.0
436,,Anthony JohnsonA. Johnson TB,WR149,7,167,313,240.0,73.0,,
437,,Emanuel HallE. Hall CHI,WR150,6,230,339,293.0,46.1,974.0,+537.0
438,,Alex BarnesA. Barnes TEN,RB123,11,280,357,319.8,32.9,997.0,+559.0
439,,Kyle JuszczykK. Juszczyk SF,RB124,4,256,386,348.2,42.1,448.0,+9.0
440,,Bruce EllingtonB. Ellington FA,WR151,,286,369,338.8,29.3,955.0,+515.0
441,,Corey GrantC. Grant FA,RB125,,280,357,339.2,13.9,715.0,+274.0
442,,J.J. NelsonJ. Nelson OAK,WR152,6,264,388,340.4,45.0,600.0,+158.0
443,,Foster MoreauF. Moreau OAK,TE58,6,191,391,351.2,39.9,429.0,-14.0
444,,Jarius WrightJ. Wright CAR,WR153,7,315,395,367.0,13.8,"1,020.0",+576.0
445,,Dan ArnoldD. Arnold NO,TE59,9,279,391,343.2,36.9,607.0,+162.0
446,,Demetrius HarrisD. Harris CLE,TE60,7,272,394,363.5,26.6,515.0,+69.0
447,,Xavier GrimbleX. Grimble PIT,TE61,7,183,354,268.5,85.5,489.0,+42.0
Tier 14,
448,,Jason CroomJ. Croom BUF,TE62,6,293,352,333.5,23.8,539.0,+91.0
449,,Jeff HeuermanJ. Heuerman DEN,TE63,10,294,389,365.3,15.3,355.0,-94.0
450,,Jacquizz RodgersJ. Rodgers FA,RB126,,272,343,312.7,29.9,804.0,+354.0
451,,Mike BooneM. Boone MIN,RB127,12,272,379,348.0,25.2,"1,029.0",+578.0
452,,Chad BeebeC. Beebe MIN,WR154,12,256,390,349.4,45.2,445.0,-7.0
453,,Alfred MorrisA. Morris FA,RB128,,256,362,319.0,45.5,938.0,+485.0
454,,J.D. McKissicJ. McKissic SEA,RB129,11,257,381,339.3,48.3,"1,024.0",+570.0
455,,Tyrod TaylorT. Taylor LAC,QB43,12,287,363,351.6,11.0,418.0,-37.0
456,,Jalin MooreJ. Moore NYJ,RB130,4,270,301,285.5,15.5,,
457,,Austin SeibertA. Seibert CLE,K35,7,287,353,323.3,27.4,299.0,-158.0
458,,Ryan FinleyR. Finley CIN,QB44,9,313,381,342.0,27.3,"1,009.0",+551.0
459,,Matt GayM. Gay TB,K36,7,314,339,325.7,10.3,283.0,-176.0
460,,Scott MillerS. Miller TB,WR155,7,245,369,326.3,57.5,,
461,,Benny CunninghamB. Cunningham JAC,RB131,10,272,387,345.3,43.6,"1,022.0",+561.0
462,,Tavon AustinT. Austin DAL,WR156,8,295,382,345.5,33.6,413.0,-49.0
463,,Isaiah McKenzieI. McKenzie BUF,WR157,6,286,311,298.5,12.5,864.0,+401.0
464,,Samaje PerineS. Perine WAS,RB132,10,296,301,298.5,2.5,546.0,+82.0
465,,Dwayne AllenD. Allen MIA,TE64,5,223,376,299.5,76.5,505.0,+40.0
466,,Lee SmithL. Smith BUF,TE65,6,258,350,304.0,46.0,802.0,+336.0
467,,Alize MackA. Mack NO,TE66,9,298,325,311.5,13.5,971.0,+504.0
468,,Jacoby BrissettJ. Brissett IND,QB45,6,321,387,354.5,26.3,390.0,-78.0
469,,Brandon PowellB. Powell DET,WR158,5,267,364,315.5,48.5,817.0,+348.0
470,,Trent SherfieldT. Sherfield ARI,WR159,12,261,372,316.5,55.5,463.0,-7.0
471,,Ryan GriffinR. Griffin FA,TE67,,325,357,343.3,13.5,854.0,+383.0
472,,Darius SlaytonD. Slayton NYG,WR160,11,305,371,343.7,28.1,405.0,-67.0
473,,Drew SampleD. Sample CIN,TE68,9,267,370,318.5,51.5,473.0,0.0
474,,Greg DortchG. Dortch NYJ,WR161,4,297,340,318.5,21.5,943.0,+469.0
475,,Seth RobertsS. Roberts BAL,WR162,8,270,383,345.0,53.0,617.0,+142.0
476,,Brice ButlerB. Butler MIA,WR163,5,297,343,320.0,23.0,563.0,+87.0
477,,Alex EricksonA. Erickson CIN,WR164,9,310,369,348.7,27.4,"1,017.0",+540.0
478,,Mack HollinsM. Hollins PHI,WR165,10,306,380,349.3,31.5,459.0,-19.0
479,,Justin HardyJ. Hardy ATL,WR166,9,317,377,351.7,25.4,608.0,+129.0
480,,Mo Alie-CoxM. Alie-Cox IND,TE69,6,299,394,352.0,39.6,415.0,-65.0
481,,Marcell AtemanM. Ateman OAK,WR167,6,322,396,353.0,31.4,597.0,+116.0
482,,Raheem MostertR. Mostert SF,RB133,4,331,334,332.5,1.5,566.0,+84.0
483,,Robert GriffinR. Griffin BAL,QB46,8,338,387,371.2,15.9,408.0,-75.0
484,,Jason SandersJ. Sanders MIA,K37,5,326,342,334.0,8.0,386.0,-98.0
485,,Jordan AkinsJ. Akins HOU,TE70,10,351,388,365.8,14.3,670.0,+185.0
486,,Tajae SharpeT. Sharpe TEN,WR168,11,289,382,335.5,46.5,772.0,+286.0
487,,DeAndre WashingtonD. Washington OAK,RB134,6,354,393,373.8,16.6,739.0,+252.0
488,,Jeremy HillJ. Hill FA,RB135,,326,356,341.0,15.0,404.0,-84.0
489,,Kevin WhiteK. White ARI,WR169,12,325,373,349.0,24.0,507.0,+18.0
490,,Virgil GreenV. Green LAC,TE71,12,321,380,350.5,29.5,525.0,+35.0
491,,Brett HundleyB. Hundley ARI,QB47,12,320,384,352.0,32.0,659.0,+168.0
492,,Blake BellB. Bell KC,TE72,12,340,389,368.0,20.6,637.0,+145.0
493,,Kenneth FarrowK. Farrow MIA,RB136,5,327,386,356.5,29.5,495.0,+2.0
494,,Trevon WescoT. Wesco NYJ,TE73,4,348,365,356.5,8.5,446.0,-48.0
495,,Rhett EllisonR. Ellison NYG,TE74,11,344,388,372.7,20.3,493.0,-2.0
496,,Mason RudolphM. Rudolph PIT,QB48,7,325,397,361.0,36.0,395.0,-101.0
497,,James O'ShaughnessyJ. O'Shaughnessy JAC,TE75,10,351,389,373.7,16.4,645.0,+148.0
498,,Ed DicksonE. Dickson SEA,TE76,11,366,383,374.5,8.5,581.0,+83.0
499,,Josh BellamyJ. Bellamy NYJ,WR170,4,370,384,377.0,7.0,770.0,+271.0
500,,Stephen AndersonS. Anderson NE,TE77,10,366,391,378.5,12.5,616.0,+116.0
501,,James DevelinJ. Develin NE,RB137,10,386,392,389.0,3.0,402.0,-99.0
